Año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2019,696,,844438,,844438,,844438
2019,421,0,152926,0,152926,26430,179356
2019,827,0,0,0,0,0,0
2019,933,6631,632821,0,632821,0,639452
2019,1030,14807,976612,0,976612,0,991419
2019,1003,,104200,12665,91535,,104200
2019,1050,,10802,,10802,,10802
2019,1043,0,531222,0,531222,0,531222
2019,1128,,64592,,64592,,64592
2019,1125,1000,0,0,0,0,1000
2019,1135,,24598,9293,15305,,24598
2019,934,0,731697,89327,642370,0,731697
2019,629,0,2684455,0,2684455,0,2684455
2019,21,0,186915,14611,172304,0,186915
2019,615,433648,507986,0,507986,762,942396
2019,626,5808,191571,0,191571,0,197379
2019,417,0,350693,0,350693,0,350693
2019,597,21705,287543,0,287543,0,309248
2019,539,82059,859446,0,859446,0,941505
2019,343,8505,193517,0,193517,1410537,1612559
2019,135,610,94770,0,94770,0,95380
2019,158,47557,2291767,430137,1861630,0,2339324
2019,775,14364,1114754,0,1114754,0,1129118
2019,177,0,0,0,0,1,1
2019,578,5653,105363,0,105363,0,111016
2019,416,0,217869,0,217869,0,217869
2019,561,19865,828565,0,828565,0,848430
2019,62,0,28224,0,28224,0,28224
2019,828,0,22606,0,22606,12274,34880
2019,860,22928,318344,67080,251264,0,341272
2019,935,0,794,0,794,986,1780
2019,936,0,4368,0,4368,6834,11202
2019,986,0,339091,59171,279920,0,339091
2019,987,0,270400,0,270400,6312,276712
2019,1021,0,19528,0,19528,24295,43823
2019,1085,0,28550,0,28550,5977,34527
2019,658,0,101519,0,101519,0,101519
2019,353,0,3690,0,3690,0,3690
2019,323,0,7277,0,7277,0,7277
2019,620,0,13492,0,13492,0,13492
2019,384,0,241331,0,241331,0,241331
2019,554,0,586404,0,586404,0,586404
2019,209,0,18112,0,18112,0,18112
2019,707,0,358832,0,358832,0,358832
2019,395,133393,173235,0,173235,0,306628
2019,969,13720,1002341,0,1002341,0,1016061
2019,1052,0,15332,0,15332,0,15332
2019,739,0,0,0,0,3555858,3555858
2019,613,0,3405589,0,3405589,0,3405589
2019,593,0,1545914,0,1545914,0,1545914
2019,704,0,5244225,0,5244225,0,5244225
2019,686,200094,5710879,,5710879,0,5910973
2019,257,73994,1616581,0,1616581,0,1690575
2019,681,1354711,5304720,0,5304720,0,6659431
2019,286,18215,2065248,0,2065248,0,2083463
2019,255,0,1845157,0,1845157,0,1845157
2019,79,0,0,0,0,28394,28394
2019,81,0,0,0,0,0,0
2019,688,0,0,0,0,1070086,1070086
2019,531,0,857823,0,857823,21439,879262
2019,514,0,44170,0,44170,0,44170
2019,499,151351,907789,0,907789,0,1059140
2019,532,0,2502075,,2502075,0,2502075
2019,190,0,59689,0,59689,304651,364340
2019,598,0,923904,0,923904,14535,938439
2019,260,24719,1734651,0,1734651,0,1759370
2019,838,0,1861471,0,1861471,0,1861471
2019,839,3588,504453,0,504453,0,508041
2019,851,0,4566,0,4566,0,4566
2019,852,0,3246460,0,3246460,0,3246460
2019,988,0,133134,0,133134,0,133134
2019,1056,297517,3031782,0,3031782,0,3329299
2019,1044,0,123064,0,123064,0,123064
2019,1114,0,21849,0,21849,0,21849
2019,1129,104500,642210,0,642210,,746710
2019,644,698002,1799078,0,1799078,0,2497080
2019,752,454092,1432221,0,1432221,7912,1894225
2019,238,0,389737,0,389737,0,389737
2019,325,0,143422,0,143422,0,143422
2019,622,0,650223,237591,412632,0,650223
2019,879,0,403672,0,403672,0,403672
2019,906,0,1176107,0,1176107,0,1176107
2019,370,51620,3208276,0,3208276,0,3259896
2019,418,0,215194,0,215194,0,215194
2019,574,0,832724,0,832724,0,832724
2019,399,157,314163,0,314163,0,314320
2019,195,0,5693,0,5693,0,5693
2019,783,569433,6746410,0,6746410,0,7315843
2019,263,170000,193145,0,193145,0,363145
2019,194,0,26137,0,26137,0,26137
2019,214,0,20697,0,20697,0,20697
2019,785,516118,12570473,0,12570473,0,13086591
2019,780,92329,52384,0,52384,0,144713
2019,782,393073,2478197,0,2478197,0,2871270
2019,369,47528,331942,0,331942,0,379470
2019,713,0,238484,0,238484,0,238484
2019,941,0,9392,0,9392,0,9392
2019,1091,129470,743642,0,743642,0,873112
2019,1045,0,2240313,0,2240313,0,2240313
2019,1086,989325,618951,0,618951,0,1608276
2019,1149,123553,513834,0,513834,0,637387
2019,937,1300,1235883,0,1235883,0,1237183
2019,1004,0,33503,0,33503,0,33503
2019,737,0,11431,0,11431,0,11431
2019,765,0,94512,0,94512,0,94512
2019,329,0,0,0,0,0,0
2019,87,0,12827,0,12827,0,12827
2019,527,0,0,0,0,0,0
2019,562,6145,809646,0,809646,0,815791
2019,251,5802,1201074,0,1201074,1536,1208412
2019,129,13916,192594,0,192594,1124166,1330676
2019,154,201016,412326,0,412326,0,613342
2019,516,241040,0,0,0,20808577,21049617
2019,184,0,101115,0,101115,0,101115
2019,652,0,0,0,0,0,0
2019,637,0,10873,0,10873,0,10873
2019,88,0,0,0,0,37187,37187
2019,907,0,2841,0,2841,0,2841
2019,970,2032,18184,0,18184,0,20216
2019,1019,0,0,0,0,0,0
2019,1016,0,653561,0,653561,0,653561
2019,1047,0,480711,0,480711,0,480711
2019,635,67235,258433,0,258433,0,325668
