año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2016,481,0,550478,0,550478,0,550478
2016,540,3325120,618099,16079,602020,0,3943219
2016,332,0,11316,0,11316,0,11316
2016,41,0,0,0,0,0,0
2016,510,0,10574027,0,10574027,0,10574027
2016,305,0,24124,0,24124,0,24124
2016,708,0,81872,0,81872,0,81872
2016,755,0,527265,0,527265,0,527265
2016,750,0,96760,0,96760,0,96760
2016,696,0,0,0,0,0,0
2016,421,0,94493,0,94493,77548,172041
2016,827,0,0,0,0,0,0
2016,933,43239,381542,0,381542,0,424781
2016,1030,75995,1357786,0,1357786,0,1433781
2016,1003,0,128216,0,128216,0,128216
2016,1050,0,78643,0,78643,0,78643
2016,1043,0,1009036,0,1009036,0,1009036
2016,1128,0,913129,0,913129,0,913129
2016,934,0,698174,59895,638279,0,698174
2016,629,0,1472439,0,1472439,0,1472439
2016,21,590,26104,0,26104,0,26694
2016,615,162821,506222,0,506222,99837,768880
2016,626,12085,259470,0,259470,6730,278285
2016,417,0,127975,0,127975,0,127975
2016,597,6950,81528,0,81528,0,88478
2016,539,15043,527528,0,527528,0,542571
2016,343,0,183548,0,183548,0,183548
2016,135,15088,191565,0,191565,0,206653
2016,158,103082,2362311,424799,1937512,0,2465393
2016,775,2444,449164,0,449164,0,451608
2016,177,0,1,0,1,0,1
2016,578,4770,238782,0,238782,0,243552
2016,416,0,747606,62093,685513,0,747606
2016,561,27225,451322,0,451322,0,478547
2016,62,0,163099,0,163099,0,163099
2016,828,0,96800,0,96800,0,96800
2016,860,885,245586,0,245586,3451,249922
2016,935,0,11338,0,11338,0,11338
2016,936,0,17510,0,17510,0,17510
2016,986,0,65151,0,65151,0,65151
2016,987,0,138856,0,138856,10652,149508
2016,1021,0,6369,0,6369,0,6369
2016,1085,83725,14817,0,14817,6282,104824
2016,658,0,313247,0,313247,0,313247
2016,353,0,7750,0,7750,0,7750
2016,323,0,3993,0,3993,0,3993
2016,620,0,239287,0,239287,0,239287
2016,384,0,783289,0,783289,0,783289
2016,554,0,370153,0,370153,0,370153
2016,209,11782,13962,0,13962,0,25744
2016,707,0,627405,0,627405,0,627405
2016,395,63109,446610,0,446610,0,509719
2016,969,7119,324531,,324531,0,331650
2016,1052,0,0,0,0,0,0
2016,739,0,0,0,0,1595352,1595352
2016,613,0,1572218,0,1572218,0,1572218
2016,593,0,1422201,0,1422201,0,1422201
2016,704,0,1729741,0,1729741,0,1729741
2016,493,0,0,0,0,0,0
2016,686,128272,3085474,0,3085474,0,3213746
2016,257,54321,1964934,0,1964934,0,2019255
2016,494,7277,247619,3115,244504,0,254896
2016,681,1463,1426604,,1426604,0,1428067
2016,286,130993,1465505,0,1465505,0,1596498
2016,255,0,2793144,0,2793144,0,2793144
2016,79,,0,0,0,115413,115413
2016,81,0,0,0,0,0,0
2016,688,0,0,0,0,994752,994752
2016,531,0,424498,0,424498,6013,430511
2016,514,0,58858,0,58858,0,58858
2016,499,161431,577850,0,577850,0,739281
2016,532,0,1177117,0,1177117,0,1177117
2016,190,0,164318,0,164318,213682,378000
2016,598,0,446853,0,446853,0,446853
2016,260,258990,3910977,0,3910977,0,4169967
2016,838,,13994,0,13994,0,13994
2016,839,14928,107031,0,107031,0,121959
2016,851,0,89808,0,89808,0,89808
2016,852,218821,3046746,0,3046746,0,3265567
2016,988,0,0,0,0,0,0
2016,1056,444258,1186930,0,1186930,0,1631188
2016,1044,0,18047,0,18047,0,18047
2016,1114,0,62000,0,62000,0,62000
2016,644,96030,1764976,0,1764976,0,1861006
2016,752,330170,1761873,0,1761873,216315,2308358
2016,238,0,47636,0,47636,0,47636
2016,325,10161,356953,0,356953,0,367114
2016,622,0,294543,21018,273525,0,294543
2016,879,2689,489352,0,489352,0,492041
2016,906,35556,3339697,0,3339697,0,3375253
2016,370,33850,239226,0,239226,0,273076
2016,418,17908,109599,0,109599,0,127507
2016,574,28981,284973,0,284973,64938,378892
2016,399,22146,186294,0,186294,0,208440
2016,195,0,0,0,0,0,0
2016,783,356493,9300631,0,9300631,0,9657124
2016,263,123530,1334708,0,1334708,0,1458238
2016,194,0,7364,0,7364,0,7364
2016,214,0,20350,0,20350,0,20350
2016,785,393086,4863576,0,4863576,0,5256662
2016,780,67580,284185,0,284185,0,351765
2016,782,216652,243016,0,243016,0,459668
2016,369,29509,99401,0,99401,0,128910
2016,713,0,167559,0,167559,0,167559
2016,941,2783,19586,0,19586,0,22369
2016,1091,94556,34610,0,34610,0,129166
2016,1045,0,77153,0,77153,0,77153
