año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2016,40,299,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
2016,508,88,0,0,5,0,63,0,0,5,0,2,3,1,0,0,0,3,2
2016,46,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016,590,126,1,4,5,0,117,1,4,5,0,4,2,10,0,0,0,0,0
2016,777,119,2,2,5,0,104,2,2,5,0,4,1,10,0,0,10,0,0
2016,897,1115,25,6,34,1,1058,25,6,34,1,11,9,49,0,0,57,12,3
2016,965,88,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2016,461,202,1,1,5,0,40,0,1,5,0,1,0,2,0,0,0,0,0
2016,376,20,1,1,2,0,20,1,1,2,0,2,0,0,0,0,0,0,0
2016,621,117,2,2,4,0,110,2,2,4,0,3,0,11,0,0,12,0,0
2016,793,913,18,5,24,2,807,18,5,24,2,12,5,49,16,0,23,30,7
2016,1102,36,2,2,4,1,27,1,1,3,1,1,0,0,0,0,0,0,0
2016,712,297,3,2,8,0,246,3,2,6,0,5,0,18,0,0,7,0,0
2016,32,110,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
2016,361,70,0,0,0,0,70,0,0,0,0,1,0,0,0,12,0,0,0
2016,486,40,1,1,3,0,30,0,1,3,0,1,0,0,0,0,0,0,0
2016,595,161,4,2,5,0,152,4,2,5,0,3,1,12,0,0,8,0,0
2016,433,50,2,2,2,0,44,2,2,2,0,2,0,0,0,0,0,0,0
2016,1058,32,0,0,2,0,20,0,0,2,0,1,0,0,0,0,0,0,0
2016,261,39,0,1,3,0,39,0,1,3,0,1,0,0,0,0,0,0,0
2016,730,204,10,2,7,0,178,8,2,4,0,6,0,12,20,0,0,22,0
2016,577,233,6,2,7,0,227,6,2,7,0,5,0,6,0,0,0,22,0
2016,788,770,27,4,25,2,728,26,4,24,2,24,0,170,0,0,1,1,5
2016,865,100,3,3,4,0,48,2,1,1,0,2,0,0,0,0,0,0,1
2016,979,24,0,0,2,0,19,0,0,1,0,1,0,0,0,0,0,0,0
2016,998,18,0,0,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0
2016,1072,28,0,0,2,0,3,0,0,1,0,1,0,0,0,0,0,8,2
2016,221,120,0,1,3,0,90,0,1,3,0,3,0,0,0,0,0,0,0
2016,506,75,3,2,5,0,75,3,2,5,0,2,0,0,0,0,0,0,3
2016,727,408,9,3,9,0,366,9,3,8,0,9,0,22,0,0,0,0,0
2016,355,74,0,0,2,0,74,0,0,2,0,3,0,0,0,0,0,0,0
2016,487,297,0,0,6,0,285,0,0,6,0,2,0,0,0,0,0,0,0
2016,938,1056,20,2,21,2,891,20,2,21,2,8,13,20,10,0,0,0,2
2016,886,110,0,0,3,0,100,0,0,2,0,1,0,0,0,0,0,6,1
2016,835,46,1,1,2,0,46,1,1,2,0,4,0,0,0,0,0,0,0
2016,999,20,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0
2016,798,449,16,4,14,1,368,16,4,14,1,8,0,80,0,0,10,10,2
2016,504,206,0,0,5,0,206,0,0,5,0,5,0,15,20,20,0,8,0
2016,247,43,1,1,3,0,43,1,1,3,0,4,3,6,0,0,0,5,0
2016,216,55,2,1,3,0,51,2,1,3,0,2,0,2,0,0,3,3,1
2016,654,63,1,2,5,0,63,1,2,5,0,1,0,0,0,0,5,0,0
2016,65,75,0,0,0,0,75,0,0,0,0,0,0,0,20,0,0,0,0
2016,472,78,2,1,3,0,54,2,1,3,0,2,0,4,0,10,0,0,0
2016,427,36,0,0,0,0,36,0,0,0,0,1,0,0,0,10,0,0,0
2016,491,64,2,1,2,0,60,2,1,2,0,2,0,3,0,0,8,0,0
2016,551,30,1,1,1,0,30,1,1,1,0,1,0,15,0,0,15,0,0
2016,106,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
2016,819,137,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
2016,836,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2016,915,126,0,0,0,0,116,0,0,0,0,0,0,0,0,25,0,0,0
2016,942,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016,748,590,12,3,22,1,558,12,3,16,1,11,4,26,36,0,0,34,7
2016,198,87,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2016,871,80,1,3,4,0,75,1,3,4,0,3,0,10,0,0,11,0,0
2016,948,54,1,1,3,1,54,1,1,3,1,1,0,0,0,0,0,0,0
2016,547,292,4,5,9,0,230,4,5,8,0,5,0,19,0,0,1,2,1
2016,397,80,0,0,0,0,80,0,0,0,0,2,0,0,0,18,0,0,0
2016,556,131,6,4,5,0,131,6,4,5,0,4,0,18,0,0,0,0,0
2016,42,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016,31,241,0,0,0,0,241,0,0,0,0,1,0,0,0,35,0,0,0
2016,740,899,40,8,21,1,778,40,8,19,1,14,4,38,45,0,32,0,0
2016,217,84,0,0,3,0,43,0,0,3,0,1,0,0,0,0,0,0,0
2016,863,60,2,1,3,0,20,2,1,2,0,1,0,0,0,0,0,0,0
2016,889,828,0,0,22,2,729,0,0,16,2,12,7,64,0,0,0,24,4
2016,984,147,0,0,5,0,127,0,0,5,0,3,0,0,0,0,0,0,0
2016,1106,10,0,0,2,0,10,0,0,2,0,1,0,0,0,0,0,0,0
2016,34,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016,791,120,2,1,5,0,120,2,1,5,0,3,0,0,0,0,0,0,0
2016,181,33,0,0,0,0,33,0,0,0,0,1,0,1,0,0,0,0,0
2016,430,17,0,0,1,0,17,0,0,1,0,1,0,0,0,0,0,0,0
2016,715,573,3,2,12,1,386,3,2,12,1,10,0,22,0,0,0,0,0
2016,521,52,0,0,3,0,44,0,0,3,0,4,0,0,0,0,0,0,1
2016,524,194,2,1,9,1,194,2,1,9,1,2,0,5,0,0,0,6,2
2016,432,40,0,0,2,0,18,0,0,2,0,1,0,0,0,0,0,0,0
2016,19,24,3,1,2,0,24,3,1,2,0,0,0,0,0,0,0,0,0
2016,25,48,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2016,26,84,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2016,890,606,18,2,17,1,577,18,2,17,1,21,4,48,20,0,0,14,0
2016,904,123,1,1,3,0,111,1,1,3,0,3,0,2,0,0,0,0,0
2016,957,1273,30,12,36,2,1153,30,12,35,2,17,1,120,20,0,40,35,12
2016,939,933,18,3,26,2,802,18,3,26,2,18,1,19,27,0,0,37,6
2016,236,106,1,1,5,0,99,1,1,5,0,0,0,8,0,0,15,0,0
2016,735,1044,26,6,23,2,810,26,6,20,2,11,2,109,45,0,0,10,2
2016,146,244,0,0,0,0,244,0,0,0,0,1,0,0,0,0,0,0,0
2016,363,157,0,0,6,1,157,0,0,6,1,1,0,3,0,0,0,0,0
2016,187,191,0,0,5,1,191,0,0,5,1,2,0,6,0,0,0,1,1
2016,265,71,0,0,2,0,71,0,0,2,0,5,0,0,0,0,0,0,0
2016,708,215,8,2,6,0,193,8,2,6,0,4,0,31,0,0,20,0,0
2016,755,1291,59,4,54,3,1172,53,4,54,3,24,7,167,20,0,0,97,11
2016,750,862,16,3,25,2,765,16,3,25,2,10,4,44,20,0,0,26,8
2016,696,645,24,2,15,2,556,22,2,15,2,9,7,76,0,0,11,22,5
2016,421,136,0,0,4,0,82,0,0,3,0,3,0,0,0,0,0,0,0
2016,827,184,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0
2016,933,200,0,0,10,0,176,0,0,9,0,8,0,7,0,0,0,32,2
2016,1030,141,7,5,18,1,141,7,2,10,1,1,0,5,0,0,0,0,0
2016,1003,16,0,0,2,0,16,0,0,2,0,1,0,4,0,0,6,6,2
2016,1050,8,0,0,1,0,8,0,0,1,0,3,0,6,0,0,0,2,1
2016,1043,112,8,5,8,1,104,8,5,8,1,1,0,0,0,0,0,6,0
2016,1128,36,2,2,4,0,36,0,2,4,0,4,0,2,0,0,36,5,3
2016,934,325,5,4,8,0,298,5,4,6,0,7,0,20,0,0,0,16,0
2016,629,332,15,2,12,1,296,15,2,12,1,8,0,15,7,0,7,27,3
2016,21,156,0,0,0,0,149,0,0,0,0,0,0,0,0,45,0,0,0
2016,615,180,2,6,8,0,180,2,6,8,0,0,0,12,0,0,0,0,0
2016,626,51,1,1,5,0,51,1,1,5,0,3,0,0,0,0,0,0,0
2016,417,18,0,0,2,0,15,0,0,2,0,2,0,5,0,0,0,0,0
2016,597,116,2,1,3,0,86,2,1,3,0,3,0,6,0,30,0,6,0
2016,539,333,9,7,10,1,325,9,7,8,1,20,0,68,0,20,22,0,0
2016,343,66,1,1,5,0,66,1,1,5,0,1,0,0,0,0,0,0,0
2016,135,350,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0
2016,158,727,0,0,0,0,560,0,0,0,0,1,0,0,24,20,0,0,0
2016,775,237,6,6,7,0,149,6,6,7,0,4,0,14,0,0,0,4,0
2016,177,240,0,0,0,0,231,0,0,0,0,1,0,0,0,40,0,0,0
2016,578,38,2,1,3,0,38,2,1,3,0,2,0,0,0,0,0,0,0
2016,416,136,0,0,2,0,136,0,0,2,0,5,0,0,0,20,0,0,0
2016,561,103,2,1,4,0,103,2,1,4,0,4,0,21,0,10,0,6,1
2016,62,46,0,0,0,0,46,0,0,0,0,0,0,0,0,24,0,0,0
2016,828,85,0,0,0,0,85,0,0,0,0,0,0,0,0,25,0,0,0
2016,860,90,2,1,3,0,78,2,1,3,0,2,0,0,0,0,0,8,1
2016,935,60,0,0,0,0,60,0,0,0,0,0,0,0,0,20,0,0,0
2016,1051,140,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0
2016,1083,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2016,1096,75,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0
2016,679,844,19,1,18,1,771,18,1,18,1,22,0,46,15,12,0,0,0
2016,176,75,0,0,5,0,75,0,0,5,0,1,0,0,0,0,0,0,0
2016,537,69,0,0,6,0,60,0,0,5,0,2,0,6,0,0,3,1,2
2016,608,140,8,2,6,0,140,8,2,5,0,7,0,19,0,0,0,4,0
2016,596,140,5,1,5,0,132,3,1,4,0,5,0,10,0,0,0,0,0
2016,749,891,0,0,46,3,820,0,0,39,3,33,6,50,15,0,23,0,0
2016,758,1268,50,5,38,3,1181,41,5,38,3,12,8,60,40,0,45,30,6
2016,1104,860,20,2,24,3,723,16,2,24,3,12,7,81,55,14,15,18,8
2016,436,98,0,0,0,0,86,0,0,0,0,2,4,2,0,0,0,0,0
2016,567,192,0,0,11,0,85,0,0,8,0,2,0,0,50,0,0,30,3
2016,677,564,0,0,14,1,408,0,0,11,1,6,2,64,10,0,18,0,0
2016,670,180,2,0,6,0,150,2,0,6,0,3,0,12,15,0,10,0,0
2016,588,154,0,0,9,0,130,0,0,7,0,2,0,15,0,18,8,0,0
2016,753,1525,66,9,44,4,1182,50,9,32,4,14,3,96,24,0,,55,9
2016,887,320,0,0,0,0,312,0,0,0,0,1,0,0,0,0,0,0,0
2016,245,178,5,2,10,1,178,5,2,10,1,4,0,0,0,0,0,0,0
2016,603,177,6,2,8,1,159,6,2,8,1,3,0,5,0,0,8,4,1
2016,426,80,0,0,3,0,80,0,0,3,0,4,0,0,0,0,0,0,0
2016,232,84,12,2,5,0,79,12,2,5,0,1,0,0,0,0,5,5,2
2016,288,161,0,0,7,0,161,0,0,7,0,5,0,9,0,0,0,9,2
2016,246,70,6,2,9,0,76,6,2,9,0,2,0,0,0,0,0,0,0
2016,284,138,12,1,10,1,138,8,1,10,1,4,0,0,0,0,0,0,0
2016,18,81,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2016,356,96,0,0,0,0,96,0,0,0,0,0,0,0,60,0,0,0,0
2016,401,246,0,0,0,0,246,0,0,0,0,1,0,1,0,0,0,0,0
2016,733,659,15,5,18,1,562,10,5,18,1,5,4,26,4,0,7,0,3
2016,243,76,0,0,4,0,76,0,0,4,0,2,0,0,0,0,6,0,0
2016,380,250,0,0,0,0,222,0,0,0,0,1,0,0,0,0,0,0,0
2016,716,82,0,0,9,1,82,0,0,9,1,2,0,10,0,0,0,8,0
2016,534,100,0,0,7,1,100,0,0,7,1,4,0,7,0,0,0,0,0
2016,185,92,0,0,11,1,68,0,0,11,1,2,0,0,0,0,8,0,0
2016,258,175,0,0,10,1,149,0,0,10,1,3,0,9,1,0,4,4,3
2016,505,30,0,0,3,0,30,0,0,3,0,1,0,5,0,0,4,4,3
2016,268,140,0,0,10,1,100,0,0,10,1,2,0,8,0,0,10,0,0
2016,602,157,8,2,10,1,151,8,2,10,1,2,0,3,0,0,4,0,0
2016,254,172,7,9,10,1,172,7,9,10,1,2,0,16,0,0,5,0,0
2016,705,116,14,3,7,1,116,14,3,7,1,3,0,7,0,0,3,0,0
2016,133,60,10,2,3,0,48,8,2,3,0,1,0,0,0,0,0,0,0
2016,33,96,0,0,0,0,96,0,0,0,0,0,0,0,20,0,0,0,0
2016,143,67,0,0,0,0,67,0,0,0,0,0,0,0,3,0,0,0,0
2016,36,139,0,0,0,0,139,0,0,0,0,0,0,0,20,0,0,0,0
2016,756,474,4,4,16,2,379,3,4,16,2,4,0,20,0,0,0,0,0
2016,662,507,10,3,15,1,417,10,3,13,1,6,4,23,30,0,18,0,0
2016,192,192,0,0,0,0,192,0,0,0,0,1,0,0,0,0,0,0,0
2016,382,322,0,0,0,0,322,0,0,0,0,1,0,0,0,0,0,0,0
2016,322,339,0,0,0,0,339,0,0,0,0,1,0,0,0,0,0,0,0
2016,478,133,0,0,5,0,133,0,0,5,0,4,0,0,0,0,0,0,0
2016,352,144,0,0,0,0,129,0,0,0,0,1,0,0,0,0,0,0,0
2016,628,386,7,2,13,1,351,7,2,12,1,10,5,40,0,0,0,0,0
2016,291,178,0,0,0,0,191,0,0,0,0,0,0,0,141,0,0,0,0
2016,495,122,0,0,6,0,88,0,0,6,0,3,0,0,0,0,0,6,0
2016,845,332,16,2,12,0,287,10,2,10,0,10,4,12,30,0,0,0,0
2016,498,91,3,1,5,0,73,3,1,4,0,2,0,3,0,0,6,0,0
2016,314,202,0,0,0,0,175,0,0,0,0,1,0,0,0,0,0,0,0
2016,720,99,0,0,5,0,92,0,0,5,0,3,0,5,0,0,5,0,0
2016,721,510,14,2,18,1,403,14,2,15,1,13,3,25,30,15,13,0,0
2016,485,19,0,0,3,0,19,0,0,3,0,0,0,5,1,0,0,4,3
2016,273,235,3,1,14,1,200,2,1,14,1,2,0,13,0,0,14,8,0
2016,846,400,10,2,15,1,346,9,2,15,1,11,0,34,3,0,21,0,0
2016,847,85,0,0,9,0,80,0,0,9,0,3,0,0,0,0,0,23,3
2016,848,170,20,3,8,2,160,18,3,8,2,7,0,11,0,0,5,0,0
2016,916,99,0,0,4,0,82,0,0,3,0,2,0,16,0,0,6,0,0
2016,930,91,3,3,5,1,80,3,2,4,1,1,0,8,0,0,0,7,0
2016,954,406,14,3,11,0,306,14,3,10,0,5,2,20,0,0,12,0,0
2016,943,86,0,0,6,0,83,0,0,6,0,3,0,8,0,0,8,0,0
2016,949,1254,80,8,50,3,1153,78,8,45,3,23,8,118,68,8,48,0,0
2016,980,124,14,2,6,1,116,14,2,6,1,3,0,7,0,0,6,0,0
2016,981,53,0,0,5,0,48,0,0,5,0,1,0,1,0,0,12,8,2
2016,1024,224,14,2,16,1,186,9,2,12,1,2,0,26,0,0,0,17,0
2016,1017,43,0,0,0,0,43,0,0,0,0,0,0,10,0,0,0,0,0
2016,1000,198,0,0,12,1,169,0,0,9,1,3,0,34,0,0,7,0,0
2016,1018,152,4,4,8,1,131,2,4,8,1,2,0,17,1,1,0,0,0
2016,1001,82,7,2,10,1,56,5,2,9,1,2,0,0,0,0,0,0,0
2016,1007,271,12,7,12,0,256,10,7,10,0,10,0,18,30,0,0,20,4
2016,1008,228,8,3,7,0,216,8,3,7,0,4,0,23,0,0,0,20,0
2016,1009,269,10,8,13,0,243,10,5,12,0,8,0,50,16,0,21,9,0
2016,1010,132,0,3,5,0,128,8,3,5,0,4,0,13,0,0,0,18,0
2016,1011,98,4,2,5,0,89,4,2,4,0,3,0,9,0,0,18,0,0
2016,1012,188,8,8,9,0,175,6,6,9,0,5,0,24,0,0,0,13,0
2016,1013,613,24,12,21,2,521,24,12,18,2,10,0,62,25,0,42,0,0
2016,1041,160,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
2016,1073,250,10,8,10,1,168,7,8,10,1,3,0,20,15,0,12,26,10
2016,1087,364,6,6,12,1,309,4,6,12,1,4,0,56,0,0,0,0,0
2016,1109,181,5,4,9,1,162,4,4,7,1,3,0,30,0,0,0,4,0
2016,1110,164,8,6,8,1,102,8,6,8,1,5,0,7,0,0,2,2,2
2016,1112,20,0,0,3,0,10,0,0,3,0,1,0,4,0,0,0,0,0
2016,789,391,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0
2016,326,154,0,0,0,0,154,0,0,0,0,0,0,0,3,0,0,0,0
2016,442,104,6,3,7,1,104,6,3,7,1,1,0,1,0,0,0,1,0
2016,294,128,2,1,5,1,128,2,1,5,1,1,0,9,0,0,1,0,0
2016,378,57,2,2,5,0,42,1,2,5,0,1,0,2,0,0,4,0,0
2016,402,99,0,0,7,1,68,0,0,7,1,3,0,0,0,0,0,0,0
2016,29,185,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
2016,450,32,0,0,4,0,3,0,0,4,0,1,0,0,0,0,5,0,0
2016,656,172,4,2,6,0,137,4,2,6,0,3,0,20,12,0,0,12,4
2016,333,72,2,1,5,1,72,2,1,5,1,1,0,6,0,0,0,0,0
2016,668,149,5,2,6,0,135,5,2,6,0,5,0,7,0,0,0,8,2
2016,684,193,4,2,7,0,189,4,2,7,0,6,0,14,4,0,7,0,0
2016,422,90,0,0,4,1,46,0,0,3,1,1,0,5,0,0,0,2,1
2016,763,991,66,13,33,2,1002,66,13,32,2,22,2,48,0,0,60,3,3
2016,741,593,8,5,20,2,517,8,5,20,2,19,15,83,8,0,69,0,0
2016,553,398,22,6,11,1,378,22,6,11,1,6,1,28,0,0,0,6,0
2016,357,202,2,1,5,0,80,0,0,5,0,2,0,0,0,0,,12,1
2016,899,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016,900,13,0,0,2,0,12,0,0,2,0,1,0,0,0,0,2,0,0
2016,932,18,0,0,3,0,18,0,0,3,0,1,0,3,0,0,0,0,0
2016,950,6,0,0,1,0,6,0,0,1,0,1,0,0,0,0,0,0,0
2016,966,46,2,1,2,1,25,1,1,2,1,2,0,0,0,0,0,0,1
2016,967,15,0,0,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0
2016,982,131,1,0,6,1,116,0,0,5,1,4,0,11,0,0,4,11,2
2016,1014,19,0,0,3,0,19,0,0,3,0,3,0,1,0,0,0,0,0
2016,1080,105,8,2,7,1,105,8,2,7,1,2,0,8,0,0,0,6,1
2016,1074,12,0,0,2,0,12,0,0,2,0,1,0,1,0,0,0,0,0
2016,1084,8,0,0,3,0,7,0,0,2,0,1,0,2,0,0,0,2,3
2016,1113,20,1,2,3,0,7,1,1,2,0,1,0,4,0,0,6,1,3
2016,722,901,78,12,29,3,901,74,12,26,3,10,3,69,0,0,14,11,2
2016,660,339,0,0,12,0,313,0,0,9,0,5,0,10,0,0,21,0,0
2016,75,96,0,0,0,0,96,0,0,0,0,0,0,0,40,0,0,0,0
2016,249,131,3,2,7,1,131,3,2,7,1,3,0,1,0,0,7,0,0
2016,275,94,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
2016,227,123,6,4,10,1,120,6,4,10,1,2,0,13,0,0,0,0,2
2016,150,76,0,0,4,0,76,0,0,4,0,2,0,0,0,0,4,0,0
2016,47,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,172,142,0,0,6,0,142,0,0,6,0,1,0,6,0,0,6,0,1
2016,581,105,3,2,4,0,103,3,2,4,0,4,0,1,0,0,1,0,0
2016,120,39,0,0,1,0,39,0,0,1,0,1,0,0,0,0,0,1,1
2016,445,162,0,0,2,0,140,0,0,2,0,0,0,0,0,0,0,0,0
2016,471,309,0,0,7,0,281,0,0,7,0,2,0,0,0,0,0,0,0
2016,53,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2016,199,175,0,0,3,0,175,0,0,3,0,1,0,0,0,0,4,0,0
2016,575,183,6,7,10,0,183,6,7,10,0,4,0,9,0,0,9,0,0
2016,528,96,6,3,5,0,96,6,3,4,0,3,1,2,0,0,5,0,0
2016,631,287,7,2,5,0,250,7,2,3,0,4,2,12,0,0,6,0,1
2016,699,394,0,0,10,0,369,0,0,10,0,9,2,36,0,0,37,0,0
2016,823,30,0,0,3,0,30,0,0,3,0,2,0,0,0,0,3,0,0
2016,849,142,0,0,5,0,85,0,0,5,0,3,0,0,0,0,6,0,0
2016,869,100,0,0,4,0,90,0,0,4,0,3,0,0,0,0,0,0,0
2016,955,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,983,222,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
2016,1002,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016,1015,646,14,8,25,2,576,14,8,25,2,22,0,69,0,0,43,0,0
2016,51,28,0,0,0,0,28,0,0,0,0,0,0,0,32,0,0,0,0
2016,441,190,0,0,7,0,190,0,0,7,0,3,0,0,0,0,0,0,0
2016,327,226,0,0,0,0,224,0,0,0,0,0,0,0,40,20,0,0,0
2016,690,241,4,2,17,1,220,4,2,15,1,3,0,24,0,0,2,0,0
2016,262,72,2,2,7,0,72,2,2,7,0,2,0,4,0,0,0,6,0
2016,403,5,0,0,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0
2016,312,148,0,0,0,0,148,0,0,0,0,0,0,0,15,0,0,0,0
2016,589,91,2,1,4,0,86,2,1,4,0,6,0,6,0,0,6,0,0
2016,665,190,3,2,5,0,172,3,2,5,0,4,0,1,0,0,0,0,0
2016,334,21,0,0,0,0,21,0,0,0,0,0,0,1,1,1,0,0,0
2016,1075,1097,28,3,33,1,959,28,3,33,1,21,0,76,139,0,0,23,0
2016,751,855,13,2,22,1,835,13,2,20,1,10,3,78,20,0,0,23,4
2016,186,43,1,0,3,1,43,1,0,3,1,3,0,0,0,0,0,0,0
2016,646,100,2,1,2,0,100,2,1,2,0,3,0,10,0,0,2,1,2
2016,536,79,1,1,3,0,79,1,1,3,0,5,0,8,0,0,3,1,1
2016,242,49,2,1,2,0,49,1,1,2,0,2,0,0,0,0,0,0,0
2016,490,194,0,0,4,0,173,0,0,3,0,1,0,3,0,15,14,0,0
2016,500,105,3,2,6,1,105,2,2,6,1,4,0,8,0,0,7,0,0
2016,206,48,0,0,3,0,48,0,0,3,0,1,0,0,0,0,0,0,0
2016,58,36,0,0,0,0,27,0,0,0,0,0,0,0,5,0,0,0,0
2016,572,436,12,4,11,0,368,12,4,9,0,10,0,17,50,0,12,0,0
2016,180,92,0,0,2,0,82,0,0,2,0,1,0,0,0,0,0,0,0
2016,549,103,3,2,3,0,103,3,2,3,0,6,0,6,0,0,0,0,0
2016,582,105,3,1,3,0,101,3,1,3,0,3,0,4,0,0,2,0,0
2016,743,457,15,2,14,1,433,15,2,13,1,7,3,41,0,0,20,0,0
2016,795,120,0,0,5,0,110,0,0,5,0,1,0,0,0,0,7,8,0
2016,269,24,0,0,3,0,24,0,0,3,0,1,0,0,0,0,0,0,0
2016,634,261,0,0,6,0,195,0,0,6,0,3,0,6,0,0,0,0,0
2016,1,66,2,1,4,0,45,2,1,4,0,1,0,2,0,0,0,0,0
2016,717,214,8,2,5,0,201,8,2,4,0,4,0,7,15,0,8,0,0
2016,373,140,0,0,0,0,138,0,0,0,0,1,0,0,0,0,0,0,0
2016,535,176,3,3,7,0,146,3,3,5,0,7,0,9,20,0,0,14,0
2016,824,989,32,6,33,2,953,32,6,27,2,43,8,113,12,0,46,1,1
2016,888,90,2,1,3,0,90,2,1,3,0,2,0,0,0,0,0,0,0
2016,902,19,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0
2016,968,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2016,346,206,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0
2016,27,97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2016,165,44,1,1,2,0,44,1,1,2,0,1,0,2,0,0,1,2,2
2016,956,495,12,2,12,0,463,12,2,9,0,10,0,16,12,0,0,19,0
2016,413,53,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2016,149,69,0,0,3,0,66,0,0,3,0,1,0,0,0,0,16,,0
2016,612,154,7,3,7,1,154,7,3,7,1,9,0,6,0,0,0,0,0
2016,559,116,0,0,4,0,79,0,0,3,0,1,0,0,0,0,1,0,0
2016,7,134,0,0,5,0,125,0,0,5,0,1,0,0,0,0,0,0,0
2016,283,162,0,0,8,1,162,0,0,8,1,6,0,6,0,0,0,0,0
2016,37,71,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2016,153,195,0,0,8,1,161,0,0,8,1,8,0,0,0,0,0,0,0
2016,295,88,0,0,5,0,46,0,0,5,0,2,0,6,0,0,0,0,0
2016,496,256,4,2,5,1,164,2,2,4,1,3,0,0,0,0,0,0,0
2016,77,99,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2016,391,31,0,0,2,0,31,0,0,2,0,1,0,0,0,0,0,0,0
2016,240,195,2,1,4,0,195,2,1,4,0,2,0,0,0,0,0,0,0
2016,448,40,2,1,2,0,40,2,1,2,0,1,0,3,0,0,2,0,0
2016,151,144,0,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0
2016,425,32,3,1,2,0,28,3,1,2,0,1,0,0,0,0,0,0,0
2016,300,67,0,0,2,0,67,0,0,2,0,2,0,0,0,0,0,0,0
2016,339,104,1,1,5,1,48,1,1,5,1,3,0,0,0,0,0,0,0
2016,874,198,3,2,5,0,198,3,2,5,0,6,1,3,0,0,0,0,0
2016,905,832,18,4,21,3,784,18,4,19,3,7,6,45,0,0,0,25,7
2016,736,910,24,10,32,2,908,23,7,32,2,14,0,39,72,0,49,0,0
2016,459,30,0,0,2,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2016,320,125,0,0,4,0,116,0,0,4,0,1,0,0,0,1,0,6,4
2016,45,403,0,0,0,0,403,0,0,0,0,0,0,0,140,57,0,0,0
2016,618,132,2,1,5,0,115,2,1,5,0,5,1,12,0,0,20,0,0
2016,463,301,0,2,10,0,250,0,0,7,0,6,3,39,15,0,22,0,0
2016,891,105,2,3,7,0,92,2,3,7,0,3,0,0,0,0,0,0,0
2016,958,375,10,2,10,0,314,10,2,9,0,10,0,30,0,10,18,0,0
2016,244,48,1,1,2,0,48,1,1,2,0,2,0,4,0,0,0,0,0
2016,28,56,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2016,444,27,0,0,5,0,27,0,0,5,0,1,0,2,0,0,0,0,0
