año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2020,996,0,429733,0,429733,0,429733
2020,729,,9693924,0,9693924,,9693924
2020,182,9151,283020,0,283020,0,292171
2020,633,14421,990479,270000,720479,0,1004900
2020,685,,2243652,0,2243652,,2243652
2020,683,,2225220,0,2225220,,2225220
2020,945,,206616,0,206616,,206616
2020,953,28304,786043,0,786043,0,814347
2020,1022,,1386,0,1386,,1386
2020,1049,,16786,0,16786,,16786
2020,1151,72000,460000,0,460000,0,532000
2020,794,0,891793,0,891793,0,891793
2020,415,0,769092,184666,584426,0,769092
2020,592,0,1830000,0,1830000,0,1830000
2020,497,9506,159802,0,159802,0,169308
2020,726,0,145156,0,145156,0,145156
2020,272,23958,450445,,450445,11413,485816
2020,805,77310,1276054,0,1276054,0,1353364
2020,64,0,0,0,0,0,0
2020,842,0,0,0,0,0,0
2020,843,0,0,0,0,0,0
2020,1127,0,1117584,0,1117584,0,1117584
2020,1158,1555,1015172,0,1015172,0,1016727
2020,803,0,1308347,0,1308347,0,1308347
2020,211,0,183852,0,183852,0,183852
2020,773,0,5377655,0,5377655,0,5377655
2020,424,0,113804,0,113804,0,113804
2020,298,0,84566,0,84566,0,84566
2020,594,0,30726,9316,21410,0,30726
2020,237,15423,599375,0,599375,0,614798
2020,16,0,42747,0,42747,0,42747
2020,768,98841,437070,0,437070,0,535911
2020,617,160977,1359808,0,1359808,0,1520785
2020,297,0,16878,0,16878,0,16878
2020,105,0,94594,0,94594,0,94594
2020,544,119136,178718,0,178718,0,297854
2020,804,48657,1620172,0,1620172,911020,2579849
2020,104,0,179198,0,179198,0,179198
2020,20,0,0,0,0,1,1
2020,550,0,295900,0,295900,0,295900
2020,112,0,160998,0,160998,0,160998
2020,818,0,133969,0,133969,0,133969
2020,882,0,10000,0,10000,0,10000
2020,914,0,4987,0,4987,0,4987
2020,928,31642,4060675,0,4060675,0,4092317
2020,964,23075,1431830,0,1431830,0,1454905
2020,1026,0,325566,0,325566,0,325566
2020,1068,0,133495,0,133495,0,133495
2020,1108,65281,119758,0,119758,0,185039
2020,404,0,1837948,0,1837948,0,1837948
2020,270,634,1748461,0,1748461,0,1749095
2020,676,,375458,0,375458,,375458
2020,709,,1044923,0,1044923,,1044923
2020,754,,11918341,0,11918341,,11918341
2020,997,,1386,0,1386,,1386
2020,1069,,1386,0,1386,,1386
2020,1118,3546,812456,0,812456,0,816002
2020,1116,,1833319,0,1833319,,1833319
2020,734,0,1439010,0,1439010,0,1439010
2020,299,13308,382294,0,382294,0,395602
2020,1046,0,20339,0,20339,0,20339
2020,420,0,105165,0,105165,0,105165
2020,802,0,31387,0,31387,0,31387
2020,266,110402,2849084,0,2849084,0,2959486
2020,769,60500,789197,0,789197,430752,1280449
2020,776,55288,1892640,0,1892640,0,1947928
2020,640,50594,817738,0,817738,0,868332
2020,315,37836,1258609,0,1258609,1302926,2599371
2020,40,29756,358790,0,358790,0,388546
2020,508,37025,1207561,0,1207561,0,1244586
2020,46,0,45971,0,45971,0,45971
2020,590,78685,1175325,0,1175325,0,1254010
2020,777,73842,1454982,0,1454982,0,1528824
2020,897,506234,9707665,0,9707665,2395608,12609507
2020,965,49061,51086,0,51086,157022,257169
2020,671,,4253813,2174160,2079653,,4253813
2020,376,0,272683,0,272683,0,272683
2020,621,,1789978,1059302,730676,,1789978
2020,793,,7905299,4797668,3107631,,7905299
2020,1102,0,253445,0,253445,0,253445
2020,1147,0,134306,0,134306,0,134306
2020,712,0,286967,0,286967,0,286967
2020,32,0,11248,0,11248,0,11248
2020,361,0,9664,0,9664,0,9664
2020,486,13243,886090,245682,640408,0,899333
2020,595,0,253414,0,253414,0,253414
2020,433,0,8234,0,8234,0,8234
2020,1058,0,0,0,0,0,0
2020,261,6081,76194,0,76194,0,82275
2020,730,,1120109,0,1120109,,1120109
2020,577,,2829106,0,2829106,,2829106
2020,788,,3041121,0,3041121,,3041121
2020,865,,58583,0,58583,,58583
2020,979,,34686,0,34686,,34686
2020,998,,1386,0,1386,,1386
2020,1072,,1386,0,1386,,1386
2020,221,547,151583,0,151583,0,152130
2020,506,,521875,202088,319787,0,521875
2020,727,303,2198511,0,2198511,0,2198814
2020,355,0,5717,0,5717,39,5756
2020,487,74604,1614242,0,1614242,0,1688846
2020,938,0,3929866,123881,3805985,59250,3989116
2020,999,0,0,0,0,0,0
2020,798,122417,6169361,0,6169361,0,6291778
2020,504,6886,2021943,0,2021943,5409,2034238
2020,247,0,532848,0,532848,0,532848
2020,216,0,206292,0,206292,0,206292
2020,65,800,43521,0,43521,0,44321
2020,472,0,114238,0,114238,0,114238
2020,427,0,46587,0,46587,0,46587
2020,491,0,1228280,0,1228280,155054,1383334
2020,551,0,138543,0,138543,0,138543
2020,106,0,76510,0,76510,0,76510
2020,819,968,107374,0,107374,108342,216684
2020,836,0,3000,0,3000,0,3000
2020,915,968,107374,0,107374,0,108342
2020,942,0,2500,0,2500,0,2500
2020,1140,0,21762,0,21762,3488,25250
2020,748,212288,3320544,0,3320544,0,3532832
2020,198,0,13372,0,13372,0,13372
2020,871,2060,1475393,0,1475393,0,1477453
2020,948,0,155512,0,155512,0,155512
2020,1051,0,1934,0,1934,0,1934
