año,NCODI,altas_particular,estancias_particular,sesionHdia_particular,consulta_particular,cma_particular,urge_particular,hospDom_particular,altas_AsegPriv,estancias_AsegPriv,sesionHdia_AsegPriv,consulta_AsegPriv,cma_AsegPriv,urge_AsegPriv,hospDom_AsegPriv,altas_sns,estancias_sns,sesionHdia_sns,consulta_sns,cma_sns,urge_sns,hospDom_sns,altas_MutuaFun,estancias_MutuaFun,sesionHdia_MutuaFun,consulta_MutuaFun,cma_MutuaFun,urge_MutuaFun,hospDom_MutuaFun,altas_otrEntiPublica,estancias_otrEntiPublica,sesionHdia_otrEntiPublica,consulta_otrEntiPublica,cma_otrEntiPublica,urge_otrEntiPublica,hospDom_otrEntiPublica,altas_MATEPSS,estancias_MATEPSS,sesionHdia_MATEPSS,consulta_MATEPSS,cma_MATEPSS,urge_MATEPSS,hospDom_MATEPSS,altas_convIntern,estancias_conveInter,sesionHdia_conveInter,consulta_conveInter,cma_conveInter,urge_conveInter,hospDom_conveInter,altas_AccTrafic,estancias_AccTrafic,sesionHdia_AccTrafic,consulta_AccTrafic,cma_AccTrafic,urge_AccTrafic,hospDom_AccTrafic,otroRegimen,altas_otroRegim,estancias_otroRegim,sesionHdia_otroRegim,consulta_otroRegim,cma_otroRegim,urge_otroRegim,hospDom_otroRegim,total_altas,total_estancias,total_sesionHdia,total_consulta,total_cma,total_urgencias,total_hospDom
2020,545,28,67,260,1336,183,36,0,21,57,14,671,66,221,0,14424,109265,29326,198590,6287,81036,1092,0,0,0,0,0,0,0,0,0,0,53,0,1,0,8,32,0,218,0,539,0,3,20,0,9,0,63,0,31,123,0,1408,7,802,0,"Otros",0,0,0,0,0,0,5,14515,109564,29600,202285,6543,82698,1097
2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,18181,3015,812,0,0,0,0,0,0,0,0,0,0,48,3000,497,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,340,21181,3512,946,0,0,0
2020,702,0,0,3,3,0,13,0,2,7,0,0,0,5018,0,13786,102822,28053,269366,10511,74991,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1,21,2,605,0,0,0,0,0,0,0,0,70,320,2,5246,9,1048,0,"Otros",0,0,1,3,0,0,0,13863,103165,28060,274639,10522,81675,1133
2020,778,81,159,11,230,160,256,0,1262,5503,33,1133,370,2313,5,9503,56180,12055,174286,3585,44901,551,0,0,0,0,0,0,0,0,0,0,6992,0,0,0,17,20,0,11,0,908,0,0,0,0,0,0,0,0,59,320,0,1166,5,671,0,"Otros",0,0,0,0,0,0,0,10922,62182,12099,183818,4120,49049,556
2020,341,216,16040,0,0,176,93,0,793,2453,0,0,648,6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,162,0,0,4,111,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1099,18657,0,0,828,6679,0
2020,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,31319,6290,1395,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,27,0,0,0,0,"Otros",0,0,0,0,0,0,0,1273,31341,6317,1395,0,0,582
2020,767,2,5,0,8,0,109,0,22,55,0,10,0,93,0,5876,28262,6529,132090,3239,39975,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,312,0,0,0,0,0,0,0,0,30,84,0,0,0,547,0,"Otros",0,0,0,0,0,0,0,5933,28410,6529,132108,3239,41036,316
2020,359,0,0,0,59,23,226,0,3,57,0,879,27,622,0,737,35129,2260,22870,2499,29326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,625,0,0,0,0,3,0,158,0,0,0,0,858,6,617,0,"Otros",0,0,0,0,0,0,0,740,35186,2260,24671,2555,31574,0
2020,98,11,1228,0,0,0,0,0,0,0,0,0,0,0,0,815,33611,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,826,34839,3987,0,0,0,0
2020,132,23,7334,0,0,0,0,0,0,0,0,0,0,0,0,236,29875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,259,37209,0,0,0,0,0
2020,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,39379,4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,553,39379,4790,0,0,0,0
2020,103,7,3229,1950,0,0,0,0,0,0,0,0,0,0,0,135,11371,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,142,14600,5258,0,0,0,0
2020,110,13,2067,0,0,0,0,0,0,0,0,0,0,0,0,189,19716,0,0,0,0,0,0,0,0,0,0,0,0,19,12386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,221,34169,0,0,0,0,0
2020,94,9,5295,0,0,0,0,0,0,0,0,0,0,0,0,11,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,20,10235,0,0,0,0,0
2020,91,16,2572,0,0,0,0,0,0,0,0,0,0,0,0,557,22528,4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,573,25100,4555,0,0,0,0
2020,664,7,61,3,77,1,137,0,39,219,1,446,3,906,0,13101,98768,28157,176839,4759,79167,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,1,48,0,747,0,4,13,0,11,0,132,0,75,297,3,2951,5,1261,0,"Otros",0,0,0,0,0,0,0,13236,99401,28165,180372,4768,82350,459
2020,918,29,301,16,4150,0,92,0,61,489,86,776,0,156,0,38969,308761,107121,544682,12634,152425,1123,83,980,75,287,0,66,0,0,0,0,0,0,0,0,59,769,55,322,0,751,0,39,434,106,393,9,324,0,180,2897,0,0,0,1039,0,"Otros",0,0,0,0,0,0,0,39420,314631,107459,550610,12643,154853,1123
2020,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15617,0,0,0,0,0,0,0,0,0,0,0,0,16,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,79,18061,0,0,0,0,0
2020,95,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1534,51520,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1536,51918,1110,0,0,0,0
2020,301,13,17,0,0,74,95,0,272,437,0,52314,164,12155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,419,0,0,0,0,0,0,0,0,0,0,0,60,0,19,0,"Otros",0,0,0,0,0,0,0,285,454,0,53428,238,12688,0
2020,492,0,0,0,0,0,47,0,17,95,0,809,2,458,0,5683,24581,4654,107984,2953,34102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,625,0,0,0,0,0,0,0,0,29,188,0,2519,6,619,0,"Otros",43,107,28,3632,32,88,0,5776,24976,4682,114944,2993,35939,0
2020,811,443,757,6,9967,558,61,0,3436,9406,374,135769,2367,7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,3879,10163,380,145736,2925,7144,0
2020,812,0,0,3,11,0,0,0,0,0,4,61,0,0,0,3422,28093,61675,136618,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,3422,28093,61682,136690,1301,0,0
2020,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,16,6608,0,0,0,0,0
2020,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1516,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,60,1516,957,0,0,0,0
2020,856,0,0,147,0,0,0,0,0,0,0,0,0,0,0,781,22062,895,0,0,0,0,0,0,0,0,0,0,0,25,1317,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,806,23379,1128,0,0,0,0
2020,859,51,3560,86,1832,0,0,0,45,3450,84,189,0,0,0,147,19265,466,50,0,0,0,0,0,0,0,0,0,0,25,1950,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,268,28225,683,2093,0,0,0
2020,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,12275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,191,12275,0,0,0,0,0
2020,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,27395,8402,606,0,0,0,0,0,0,0,0,0,0,7,160,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1196,27555,9291,606,0,0,0
2020,883,0,0,0,0,0,0,0,1,7,0,0,0,0,0,873,46209,4731,40685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,874,46216,4731,40685,0,0,0
2020,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,32066,5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,417,32066,5545,0,0,0,0
2020,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,11615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,121,11615,0,0,0,0,0
2020,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529,117216,904,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,4529,117216,904,785,0,0,0
2020,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,6059,3855,6016,0,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,412,6059,3855,6016,0,2161,0
2020,922,196,568,0,216952,0,0,0,3386,18198,0,29109,0,30655,0,38,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,3623,19085,0,246086,0,30655,0
2020,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,47521,0,20677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,583,47521,0,20677,0,0,0
2020,924,0,0,0,2,0,0,0,1,6,4,9,0,0,0,1360,16547,30954,64361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1361,16553,30958,64372,0,0,0
2020,947,4,1539,0,0,0,0,0,0,0,0,0,0,0,0,132,7587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",86,1320,0,0,0,0,0,222,10811,0,0,0,0,0
2020,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,12739,3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,171,12739,3224,0,0,0,0
2020,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,31233,1493,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,0,0,0,0,0,0,0,0,0,0,0,0,6,386,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1224,31984,1493,2413,0,0,0
2020,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,76,4354,0,0,0,0,0
2020,973,541,591,0,2505,399,418,0,1026,1594,0,25407,1407,4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,105,0,932,12,148,0,0,0,0,0,0,0,0,13,29,0,137,2,12,0,"Otros",0,0,0,0,0,0,0,1617,2319,0,28981,1820,5295,0
2020,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,50115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,847,50115,0,0,0,0,0
2020,975,20,3505,0,0,0,0,0,0,0,0,0,0,0,0,339,32797,5796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,359,36302,5796,0,0,0,0
2020,960,0,0,304,0,0,0,0,0,0,0,0,0,0,0,869,50752,1781,1093,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,869,50752,2085,1093,0,0,134
2020,1028,9,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,9,214,0,0,0,0,0
2020,976,0,0,95,359,0,0,0,1,38,0,0,0,0,0,2033,59692,4145,19004,0,0,188,0,0,0,0,0,0,0,5,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,2039,59892,4240,19363,0,0,188
2020,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,60148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1434,60148,0,0,0,0,0
2020,1020,47,966,0,0,0,0,0,0,0,0,0,0,0,0,138,4456,4324,8018,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,185,5422,4324,8018,0,0,9
2020,994,34,35,0,66,17,35,0,246,564,8,740,52,771,0,10669,54049,10189,139271,2793,38137,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,5,0,600,0,0,0,0,0,0,0,0,28,177,1,1813,2,791,0,"Otros",0,0,0,0,0,0,0,10982,54839,10198,141895,2864,40334,0
2020,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,15630,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,326,15630,1303,0,0,0,0
2020,1060,35,512,655,1123,0,98,0,375,8533,11687,10964,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,410,9045,12342,12087,0,725,0
2020,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,19903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,327,19903,0,0,0,0,0
2020,1061,11,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,11,3650,0,0,0,0,0
2020,1062,33,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,33,7300,0,0,0,0,0
2020,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,18121,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,106,18121,3737,0,0,0,0
2020,1088,4,5,0,621,148,150,0,137,138,0,7150,1440,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,"Otros",0,0,0,0,0,0,0,141,143,0,7771,1588,1767,0
2020,1089,444,1551,5,6539,345,319,0,3566,14493,328,93284,2413,38718,0,62,725,0,21,2,4,0,229,1187,17,6590,161,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,4301,17956,350,106434,2921,41108,0
2020,1076,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,5,5,0,0,0,0,0
2020,1078,57,26950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,57,26950,0,0,0,0,0
2020,1033,0,0,0,4,0,25,0,12,123,15,73,0,17,0,14404,106465,39628,213063,3473,52590,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,66,0,293,0,0,0,0,0,0,0,0,38,295,0,4509,4,814,0,"Otros",0,0,0,0,0,0,0,14460,106909,39643,217715,3477,53739,812
2020,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,8774,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,152,8774,5434,0,0,0,0
2020,1039,82,5894,254,957,0,0,0,36,3021,122,1547,0,0,0,38,6343,271,26,0,0,0,0,0,0,0,0,0,0,19,3858,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,175,19116,813,2541,0,0,0
2020,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,44967,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,656,44967,2360,0,0,0,0
2020,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,71298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1279,71298,0,0,0,0,0
2020,1066,3210,5903,0,11015,420,750,0,4331,16894,1084,217848,739,24569,0,116,1007,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,720,0,2120,65,560,0,0,0,0,0,0,0,0,5,71,0,76,0,16,0,"Otros",0,0,0,0,0,0,0,7829,24595,1084,231059,1224,25955,0
2020,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,20199,3695,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,904,20199,3695,1376,0,0,0
2020,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,82772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1709,82772,0,0,0,0,0
2020,1107,667,1021,0,8999,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,667,1021,0,8999,354,0,0
2020,1111,47,1587,9,812,0,0,0,10,1162,6,12,0,0,0,114,20255,110,5,0,0,0,0,0,0,0,0,0,0,19,5221,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,190,28225,153,831,0,0,0
2020,1121,73,11469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,73,11469,0,0,0,0,0
2020,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,14189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,224,14189,0,0,0,0,0
2020,207,217,985,0,3341,219,133,0,1819,6317,185,30989,1357,20162,55,362,2535,0,291,72,7,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,573,0,515,517,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,2590,10410,185,35136,2165,21057,240
2020,431,37,174,0,3391,123,0,0,,,11,4052,23,0,0,1054,19219,0,2465,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,294,0,352,0,0,0,"Otros",0,0,0,0,0,0,0,1093,19687,11,10260,902,0,0
2020,387,10,34,2,11,0,204,0,18,110,0,3,0,118,0,3801,21287,2404,58794,740,18761,0,,,,,,,0,,,,,,,0,19,64,0,25,0,826,0,2,25,1,3,0,17,0,17,72,0,6,0,262,0,"Otros",2,2,0,2,0,107,0,3869,21594,2407,58844,740,20295,0
2020,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,26200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,75,26200,0,0,0,0,0
2020,606,6,29,0,1,0,58,0,3,20,0,4,0,29,0,4066,22026,5420,58300,828,18590,0,15,73,0,3,0,174,0,0,0,0,0,0,0,0,25,65,0,28,0,1459,0,10,55,0,7,0,97,0,22,120,0,9,0,281,0,"Otros",0,0,0,0,0,0,0,4147,22388,5420,58352,828,20688,0
2020,925,82,390,0,149,4,323,16,201,1474,0,96,1,160,26,22792,193427,62317,386934,4676,92953,1111,0,0,0,0,0,0,0,77,367,2,459,17,104,0,146,905,0,461,20,1313,0,30,180,0,77,0,193,19,171,1114,0,0,0,931,0,"Otros",0,0,0,0,0,0,0,23499,197857,62319,388176,4718,95977,1172
2020,541,4,18,0,33,1,40,0,11,36,0,117,3,39,0,2583,12670,1501,52703,500,12411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,132,2,253,0,1,30,0,22,0,39,0,8,34,0,146,0,189,0,"Otros",0,0,0,0,0,0,0,2617,12821,1501,53153,506,12971,0
2020,797,0,0,0,0,0,4,0,12,67,0,1,0,108,0,3801,22850,1398,49790,1180,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,64,0,391,0,0,0,0,0,0,0,0,15,40,0,0,0,172,0,"Otros",0,0,0,0,0,0,0,3834,22971,1398,49855,1180,15275,0
2020,627,3,16,0,3,0,41,0,64,276,0,49,0,216,0,8604,52010,6180,152815,75,28734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,0,429,0,518,0,23,206,0,376,0,101,0,24,159,0,51,0,358,0,"Otros",49,503,0,20,0,632,0,8778,53198,6180,153743,75,30600,0
2020,173,22,76979,0,0,0,0,0,0,0,0,0,0,0,0,215,13308,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,237,90287,97,0,0,0,0
2020,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16972,113651,18379,276206,1300,57803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,16972,113651,18379,276206,1300,57803,0
2020,205,273,389,0,2030,27,51,0,563,921,0,9709,47,3963,0,2208,2898,0,9668,353,59,0,329,881,0,4950,0,1923,0,0,0,0,,0,0,0,3,4,0,200,37,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",65,70,0,0,0,0,0,3441,5163,0,26557,464,6487,0
