año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2020,697,96,0,0,2,1,0,7,151,44,195,7,69,0,0,1,0,0,5,90,30,120,5,58,0,0,9,0,0,1,26,25,51,0,48,0,0,8,0,0,1,20,20,40,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,7,96,73,2,0,0,71,69,0,0,0,9,6,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0
2020,239,46,0,0,17,0,0,0,65,21,86,0,35,0,0,13,0,0,0,58,15,73,0,59,0,0,7,0,0,0,22,6,28,0,50,0,0,3,0,0,0,17,3,20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,7,45,90,0,0,0,40,71,0,0,0,5,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
2020,287,78,4,0,2,0,0,0,112,0,112,0,59,4,0,2,0,0,0,84,0,84,0,17,0,0,0,0,0,0,34,0,34,0,14,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,60,42,13,1,1,45,21,1,0,0,10,4,5,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0
2020,377,48,0,0,2,1,0,0,64,1,65,0,41,0,0,2,1,0,0,56,1,57,0,6,0,0,3,0,0,0,10,0,10,0,5,0,0,2,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,9,14,1,2,14,7,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,692,382,27,0,18,5,2,0,301,82,383,0,316,25,0,13,5,2,0,267,55,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,22,82,131,15,2,11,67,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,435,57,1,0,21,0,0,0,44,20,64,0,46,1,0,8,0,0,0,40,11,51,0,0,3,0,7,0,0,0,0,1,1,0,0,2,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,25,112,1,0,0,20,98,0,0,0,0,5,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2020,423,19,1,0,1,0,0,0,12,8,20,0,19,1,0,0,0,0,0,12,6,18,0,2,2,0,2,0,0,0,4,1,5,0,2,2,0,2,0,0,0,4,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,15,0,0,0,3,5,0,0,0,6,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
2020,351,15,0,1,2,0,0,2,17,5,22,0,14,0,1,0,0,0,2,16,4,20,0,20,0,2,4,0,0,1,17,2,19,0,15,0,2,3,0,0,1,17,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,2,0,0,0,25,0,0,0,0,9,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2020,810,11,1,0,2,0,0,0,9,3,12,0,8,1,0,1,0,0,0,9,1,10,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,0,0,0,3,8,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2020,830,506,22,9,25,2,0,4,497,125,622,0,427,21,7,18,2,0,3,436,109,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,138,175,3,4,0,118,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,892,493,35,18,26,4,1,5,525,100,625,0,377,33,17,15,3,1,5,447,75,522,0,297,11,5,10,2,1,2,155,18,173,0,247,11,4,8,1,1,2,143,13,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,7,174,204,20,8,5,136,97,1,0,1,9,25,1,0,1,9,7,0,0,0,0,0,0,0,0,0,0
2020,921,95,0,0,6,0,0,0,119,22,141,6,69,0,0,3,0,0,0,92,13,105,6,118,0,0,0,0,0,2,87,4,91,2,82,0,0,0,0,0,2,79,1,80,2,0,9,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,6,0,9,88,93,4,0,0,73,57,0,0,0,29,14,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0
2020,991,17,3,0,1,0,0,0,16,6,22,0,12,3,0,1,0,0,0,15,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,6,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,992,260,12,6,14,2,0,2,226,63,289,0,216,11,4,10,2,0,2,210,48,258,0,65,7,0,6,0,0,0,18,8,26,0,61,7,0,4,0,0,0,17,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,86,92,13,4,0,69,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,993,168,10,2,8,2,1,5,137,60,197,0,149,10,1,5,2,1,4,127,48,175,0,37,1,0,5,1,0,1,12,4,16,0,33,1,0,5,1,0,0,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,60,77,64,6,1,30,68,39,0,1,2,3,3,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0
2020,1070,1501,47,20,37,4,2,5,1033,280,1313,0,1189,46,16,24,4,2,3,943,206,1149,0,35,9,0,2,0,0,0,44,19,63,0,24,9,0,2,0,0,0,40,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13,101,399,396,30,10,59,339,162,0,0,0,2,14,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2020,1095,17,0,0,4,0,0,0,22,4,26,1,11,0,0,4,0,0,0,19,4,23,1,25,0,0,5,0,0,0,11,4,15,2,22,0,0,4,0,0,0,9,3,12,2,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0,5,6,,8,14,2,4,,6,12,0,0,,8,13,0,0,,8,12,0,0,0,0,0,0,0,0,0,0,0
2020,1094,10,0,0,2,0,0,0,13,0,13,0,8,0,0,1,0,0,0,11,0,11,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,12,2,0,0,7,8,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2020,1124,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,3,5,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,473,8,3,0,0,0,0,0,10,3,13,1,8,3,0,0,0,0,0,10,3,13,1,1,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,1,0,0,1,7,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020,663,484,13,0,3,0,0,0,251,67,318,14,419,13,0,2,0,0,0,225,45,270,12,226,9,0,1,1,0,0,131,32,163,2,200,9,0,1,1,0,0,118,24,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,37,203,135,3,11,12,146,48,0,4,32,85,27,0,3,12,64,9,0,0,0,0,0,0,0,0,0,0
2020,552,61,0,0,6,1,1,0,36,7,43,5,59,0,0,4,1,1,0,31,6,37,3,34,0,0,21,3,1,0,17,3,20,2,30,0,0,19,3,1,0,17,3,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,19,1,0,3,18,2,0,2,1,8,5,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0
2020,772,1331,23,0,17,2,1,0,505,307,812,17,1153,23,0,13,2,1,0,463,234,697,13,362,5,0,23,2,1,0,198,88,286,21,320,5,0,13,2,1,0,182,65,247,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,23,66,511,500,45,20,4,432,223,2,8,14,133,108,2,8,2,115,31,0,0,0,0,0,0,0,0,0,0
2020,568,36,0,0,9,2,0,0,30,6,36,0,32,0,0,8,1,0,0,28,4,32,0,4,0,0,1,1,0,0,1,3,4,0,4,0,0,1,1,0,0,1,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,5,7,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,398,70,0,0,7,2,0,0,45,14,59,0,62,0,0,5,2,0,0,41,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,26,11,2,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,394,31,0,1,5,0,0,0,19,2,21,0,27,0,1,2,0,0,0,16,2,18,0,9,0,0,3,0,0,0,12,2,14,0,8,0,0,2,0,0,0,11,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,5,0,0,1,11,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020,614,14,0,0,4,1,0,0,13,1,14,0,13,0,0,2,1,0,0,9,1,10,0,3,0,0,2,0,0,0,4,0,4,0,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,3,0,0,1,8,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020,235,32,0,0,3,0,0,0,22,0,22,0,25,0,0,3,0,0,0,19,0,19,0,3,0,0,1,0,0,0,10,0,10,0,3,0,0,1,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,0,10,0,1,1,0,6,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
2020,616,95,0,0,5,0,0,0,65,13,78,3,85,0,0,4,0,0,0,43,4,47,3,39,0,0,3,0,0,0,31,2,33,2,31,0,0,2,0,0,0,23,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8,51,31,3,1,3,40,27,0,1,1,14,10,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0
2020,267,99,0,43,0,0,0,0,124,35,159,0,83,0,32,0,0,0,0,112,22,134,0,35,0,16,9,0,0,0,42,8,50,0,31,0,15,2,0,0,0,40,6,46,0,0,6,0,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,4,0,92,85,42,2,0,66,69,8,0,1,25,21,5,0,1,20,20,1,0,0,0,0,0,0,0,0,0,0
2020,565,84,0,0,6,0,0,0,95,0,95,0,69,0,0,3,0,0,0,78,0,78,0,31,0,0,2,0,0,0,43,0,43,1,26,0,0,0,0,0,0,35,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,29,43,10,4,2,24,33,1,1,1,8,9,1,1,1,8,6,0,0,0,0,0,0,0,0,0,0,0
2020,220,54,0,0,0,0,0,0,58,0,58,0,49,0,0,0,0,0,0,49,0,49,0,20,0,0,0,0,0,0,16,0,16,0,19,0,0,0,0,0,0,15,0,15,0,0,8,0,6,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,5,0,5,30,0,1,0,0,29,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2020,278,70,3,0,0,0,0,0,55,55,110,0,63,3,0,0,0,0,0,55,55,110,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,4,17,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,107,18,0,3,0,0,0,0,61,0,61,0,17,0,3,0,0,0,0,45,0,45,0,5,0,0,1,0,0,0,25,0,25,0,3,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,11,9,3,7,0,8,9,0,0,0,1,8,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
2020,711,733,23,26,17,2,4,0,351,165,516,0,619,22,24,9,2,4,0,303,113,416,0,226,1,11,5,0,1,0,109,28,137,0,205,1,11,5,0,1,0,96,19,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,52,355,105,11,14,4,249,10,0,0,1,38,20,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0
2020,204,27,0,0,2,1,0,0,46,0,46,0,20,0,0,1,1,0,0,35,0,35,0,0,0,0,0,0,0,0,12,0,12,2,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,7,1,1,2,4,7,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,348,57,0,0,30,20,6,0,72,0,72,10,47,0,0,16,14,6,0,30,0,30,3,24,0,0,4,5,2,0,37,2,39,4,17,0,0,3,3,2,0,15,2,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,62,12,6,6,3,49,9,1,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2020,766,73,0,39,0,0,0,0,49,15,64,0,65,0,37,0,0,0,0,37,15,52,0,81,0,14,0,0,0,0,90,27,117,0,68,0,14,0,0,0,0,73,23,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,31,56,27,9,0,6,34,11,2,0,8,44,31,1,0,3,29,20,0,0,0,0,0,0,0,0,0,0
2020,761,40,0,0,0,1,0,0,136,0,136,0,32,0,0,0,1,0,0,116,0,116,0,16,0,0,5,0,1,0,43,0,43,0,15,0,0,3,0,1,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,1,2,0,1,4,0,3,3,0,4,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0
2020,728,256,0,0,3,0,0,0,192,0,192,5,213,0,0,3,0,0,0,156,0,156,4,30,0,0,3,0,0,0,12,0,12,1,26,0,0,2,0,0,0,11,0,11,1,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,6,142,32,3,0,0,98,1,0,0,0,18,1,0,0,0,17,0,0,0,0,20,0,0,0,0,20,0
2020,280,139,20,8,0,0,0,0,111,0,111,0,136,11,8,0,0,0,0,95,0,95,0,44,10,0,0,0,0,0,39,0,39,0,38,10,0,0,0,0,0,34,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,54,0,0,0,37,33,0,0,1,44,70,0,0,0,31,51,0,1,0,0,0,0,1,0,0,0
2020,222,25,0,0,0,0,0,0,27,1,28,0,24,0,0,0,0,0,0,25,1,26,0,2,0,0,0,0,0,0,3,1,4,0,2,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,32,5,0,0,17,20,0,0,0,6,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
2020,276,147,3,0,2,0,0,0,215,0,215,0,135,3,0,1,0,0,0,196,0,196,0,37,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,134,28,19,0,5,24,2,3,0,0,32,3,3,0,0,27,1,0,0,0,0,0,0,0,0,0,0
2020,11,108,0,0,4,0,0,0,98,0,98,14,98,0,0,3,0,0,0,74,0,74,6,22,0,0,0,0,0,0,8,0,8,2,22,0,0,0,0,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,38,0,1,0,0,28,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020,302,10,0,0,1,0,0,0,12,1,13,0,10,0,0,0,0,0,0,11,1,12,0,1,0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,18,5,2,0,0,15,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020,682,136,0,0,1,0,0,0,108,4,112,1,114,0,0,1,0,0,0,63,4,67,1,10,0,0,2,0,0,0,5,3,8,3,8,0,0,2,0,0,0,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,49,2,11,2,0,43,0,2,1,0,19,0,2,1,0,17,0,0,0,0,0,0,0,0,0,0,0
2020,279,76,10,91,0,0,0,0,125,40,165,0,70,10,83,0,0,0,0,106,21,127,0,22,7,20,0,0,0,0,49,5,54,0,19,6,18,0,0,0,0,42,2,44,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,77,22,0,0,0,69,0,0,0,0,55,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2020,282,199,0,0,1,0,0,0,165,33,198,0,174,0,0,1,0,0,0,144,19,163,0,43,0,0,5,0,0,0,28,6,34,0,42,0,0,5,0,0,0,26,6,32,0,0,17,0,0,0,4,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,10,0,8,145,40,7,0,0,131,4,0,0,0,48,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
2020,281,212,2,0,0,0,0,0,104,26,130,2,196,2,0,0,0,0,0,98,22,120,2,24,2,0,0,0,0,0,33,7,40,0,23,2,0,0,0,0,0,31,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,131,80,20,5,1,86,60,2,1,0,32,15,7,1,0,20,8,0,0,0,0,0,0,0,0,0,0,0
2020,183,8,0,0,0,0,0,0,7,2,9,0,8,0,0,0,0,0,0,7,1,8,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,1,0,0,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,610,49,0,0,0,0,0,0,17,48,65,37,47,0,0,0,0,0,0,16,17,33,30,0,0,0,0,0,0,0,1,8,9,5,0,0,0,0,0,0,0,1,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,48,25,1,0,0,29,11,0,1,0,19,1,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0
2020,116,52,0,0,3,2,0,0,132,0,132,0,44,0,0,3,1,0,0,118,0,118,0,16,0,0,3,1,2,0,37,0,37,1,14,0,0,3,1,2,0,34,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,31,0,3,1,5,13,1,2,2,0,13,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0
2020,115,15,0,0,1,0,0,0,13,0,13,0,8,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,0,2,3,4,2,0,0,0,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0
2020,114,6,0,0,0,0,0,0,9,0,9,0,5,0,0,0,0,0,0,8,0,8,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,119,26,0,0,0,0,0,0,5,0,5,0,26,0,0,0,0,0,0,5,0,5,0,7,0,0,0,0,0,0,9,0,9,0,7,0,0,0,0,0,0,9,0,9,0,2,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,2,0,11,7,22,1,0,4,4,19,0,0,4,4,8,0,0,2,3,8,0,0,0,3,0,0,0,0,0,0
2020,770,1136,25,0,19,4,3,0,615,218,833,10,987,24,0,14,3,3,0,551,165,716,9,195,3,0,1,0,1,0,137,24,161,3,154,3,0,0,0,1,0,106,17,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,61,265,185,8,10,12,197,50,0,0,6,92,99,0,0,6,55,26,0,0,0,0,0,0,0,0,0,0
2020,583,130,0,0,2,0,0,0,61,36,97,6,112,0,0,1,0,0,0,57,26,83,3,34,0,0,0,0,0,0,22,8,30,1,27,0,0,0,0,0,0,22,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,95,13,5,0,0,76,0,0,0,2,26,9,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0
2020,136,41,0,0,4,1,0,0,71,0,71,0,34,0,0,4,1,0,0,63,0,63,0,9,0,0,4,1,1,0,24,0,24,0,9,0,0,3,1,1,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,7,5,1,9,0,5,0,0,1,0,3,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
2020,469,71,7,1,6,0,0,0,64,13,77,0,62,7,1,5,0,0,0,51,10,61,0,10,2,0,5,3,0,0,16,2,18,0,8,2,0,5,3,0,0,13,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,7,41,5,4,3,1,33,4,0,1,3,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2020,642,178,5,0,3,1,0,0,127,30,157,0,160,5,0,2,1,0,0,118,24,142,0,45,0,0,4,0,1,0,56,8,64,0,40,0,0,3,0,1,0,49,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,115,13,1,5,0,83,1,0,0,2,19,4,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0
2020,674,478,20,27,12,2,5,0,266,115,381,2,435,18,19,10,2,5,0,209,92,301,2,255,14,17,8,2,9,0,141,50,191,4,237,13,13,6,2,9,0,116,35,151,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,22,270,3,4,13,8,224,2,0,5,10,150,8,0,5,6,135,4,0,0,0,0,0,0,0,0,0,0
2020,193,34,0,0,0,0,0,0,58,0,58,0,32,0,0,0,0,0,0,53,0,53,0,7,0,0,0,0,0,0,12,0,12,0,7,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5,1,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,526,324,16,10,9,0,0,0,303,66,369,25,292,14,7,4,0,0,0,218,53,271,23,97,14,5,9,0,1,0,109,16,125,5,84,13,4,5,0,1,0,85,8,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,5,142,93,22,2,3,108,74,6,2,0,24,26,4,2,0,18,21,0,0,0,0,0,0,0,0,0,0
2020,698,1036,0,12,24,2,2,0,639,213,852,0,899,0,11,17,2,2,0,584,171,755,0,52,0,0,0,0,0,0,21,1,22,0,38,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,162,274,195,35,3,69,220,52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,630,152,11,0,6,0,3,0,76,30,106,2,131,10,0,5,0,3,0,53,24,77,2,45,6,0,4,0,1,0,41,9,50,0,41,6,0,3,0,1,0,27,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,72,32,3,4,2,58,31,0,0,2,15,18,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0
