año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2020,40,276,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0
2020,508,120,0,0,5,0,106,0,0,5,0,1,3,1,0,0,4,0,0
2020,46,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2020,590,128,1,4,6,0,122,1,4,6,0,4,2,10,0,0,1,0,1
2020,777,148,2,4,5,0,130,2,4,5,0,8,8,20,0,0,0,0,0
2020,897,1171,23,9,34,1,1076,22,9,33,1,9,13,55,0,0,57,12,3
2020,965,88,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2020,671,236,0,0,8,0,236,0,0,8,0,6,0,24,0,0,0,8,0
2020,376,33,1,1,5,0,29,1,1,5,0,2,0,0,0,0,0,0,0
2020,621,115,1,2,4,0,115,1,2,4,0,4,0,12,0,0,12,0,0
2020,793,584,23,8,21,2,584,23,8,21,2,9,8,62,32,0,12,27,7
2020,1102,55,4,2,6,1,40,1,1,5,1,1,0,2,0,0,5,0,0
2020,1147,60,1,1,4,0,31,0,0,3,0,1,0,0,0,0,0,0,0
2020,712,297,2,2,8,0,242,2,2,6,0,5,0,18,0,0,7,0,0
2020,32,110,0,0,0,0,107,0,0,0,0,0,0,0,15,0,0,0,0
2020,361,70,0,0,0,0,70,0,0,0,0,1,0,0,0,12,0,0,0
2020,486,40,1,1,3,0,30,0,0,3,0,1,0,0,0,0,0,0,0
2020,595,189,4,2,4,0,170,4,2,4,0,2,1,23,0,0,8,0,0
2020,433,50,0,2,2,0,44,0,2,2,0,2,0,0,0,0,5,0,0
2020,1058,24,0,0,1,0,20,0,0,1,0,1,0,0,0,0,0,0,0
2020,261,39,0,0,4,0,39,0,0,4,0,1,0,0,0,0,0,0,0
2020,730,181,4,2,7,0,181,4,2,7,0,7,0,21,20,0,0,16,0
2020,577,231,6,2,7,0,231,6,2,6,0,5,0,10,0,0,0,18,0
2020,788,751,27,4,24,2,751,27,4,24,2,11,5,113,53,0,1,1,5
2020,865,121,3,2,6,0,95,3,2,4,0,4,0,7,0,0,0,0,0
2020,979,25,0,0,2,0,25,0,0,2,0,2,0,2,0,0,0,0,0
2020,998,26,0,0,1,0,19,0,0,1,0,1,0,2,0,0,0,0,0
2020,1072,28,0,0,2,0,28,0,0,2,0,2,0,2,,,,8,2
2020,221,120,0,0,2,0,90,0,0,2,0,3,0,0,0,0,0,0,0
2020,506,75,3,2,6,0,75,3,2,6,0,2,0,0,0,0,0,0,4
2020,727,413,9,3,11,0,377,9,3,7,0,9,0,22,0,0,11,0,0
2020,355,72,0,0,2,0,60,0,0,2,0,3,0,0,0,0,0,0,0
2020,487,297,0,0,6,0,285,0,0,6,0,2,0,0,0,0,0,0,0
2020,938,1036,17,2,21,2,964,16,2,21,2,6,10,20,10,0,0,0,2
2020,999,15,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0
2020,798,480,16,2,14,1,386,16,2,14,1,8,0,80,0,0,10,10,2
2020,504,192,0,0,5,0,187,0,0,5,0,5,0,15,20,20,0,8,0
2020,247,43,1,1,3,0,43,1,1,3,0,2,1,6,0,0,5,5,2
2020,216,55,2,1,3,0,49,2,1,3,0,2,0,2,0,0,3,3,1
2020,65,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2020,472,78,2,1,3,0,76,1,1,3,0,2,0,4,0,9,0,0,0
2020,427,36,0,0,0,0,36,0,0,0,0,1,0,0,0,10,0,0,0
2020,491,64,2,1,2,0,60,2,1,2,0,2,0,3,0,0,8,0,0
2020,551,30,1,1,1,0,30,1,1,1,0,1,0,4,0,0,0,0,0
2020,106,120,0,0,0,0,120,0,0,0,0,0,0,0,0,17,0,0,0
2020,819,137,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0
2020,836,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,915,126,0,0,0,0,126,0,0,0,0,0,0,0,0,23,0,0,0
2020,942,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2020,1140,130,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
2020,748,590,12,3,22,1,609,12,3,14,1,11,4,26,27,0,0,26,7
2020,198,87,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2020,871,80,1,3,4,0,57,1,3,4,0,3,0,13,0,0,11,0,0
2020,948,52,0,1,3,1,52,0,1,3,1,2,0,0,0,0,0,0,0
2020,1051,140,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0
2020,1083,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2020,1096,75,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0
2020,1159,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2020,679,913,13,1,18,1,814,13,1,18,1,22,0,21,15,9,0,0,0
2020,176,75,0,0,5,0,75,0,0,5,0,1,0,4,0,0,0,0,0
2020,537,43,0,0,6,0,43,0,0,5,0,2,0,6,0,0,3,1,2
2020,608,156,8,2,6,0,156,8,2,5,0,7,0,19,0,0,0,4,0
2020,596,147,5,1,4,0,144,1,1,4,0,5,0,15,0,0,0,0,0
2020,749,857,0,0,45,3,811,0,0,24,3,29,6,79,21,0,36,9,4
2020,758,1196,50,5,38,3,1080,41,4,38,3,14,6,60,35,0,32,30,5
2020,1104,861,17,2,24,3,758,17,2,24,3,12,7,103,55,14,15,18,8
2020,567,156,0,0,11,0,118,0,0,6,0,2,0,0,50,0,0,30,3
2020,677,524,0,0,14,2,384,0,0,10,2,5,1,52,10,0,22,0,0
2020,670,170,0,0,6,0,140,0,0,6,0,3,0,45,30,0,10,10,0
2020,588,156,0,0,9,0,132,0,0,5,0,2,0,15,0,18,12,0,0
2020,753,1239,66,9,40,5,1091,49,9,26,5,9,4,171,44,0,0,55,12
2020,887,324,0,0,0,0,274,0,0,0,0,1,0,0,16,0,0,0,0
2020,245,165,5,2,10,1,165,5,2,10,1,4,0,0,0,0,0,0,0
2020,603,188,6,2,8,1,156,6,2,8,1,3,0,5,0,0,8,4,1
2020,426,71,0,0,3,0,71,0,0,3,0,3,0,0,0,0,0,0,0
2020,232,84,12,2,5,0,79,12,2,5,0,1,0,0,0,0,5,5,2
2020,288,163,0,0,7,0,163,0,0,7,0,5,0,9,0,0,0,9,2
2020,246,82,6,2,8,0,82,6,2,8,0,2,0,6,0,0,0,0,0
2020,284,168,12,1,12,1,168,8,1,12,1,4,0,0,0,0,0,0,0
2020,18,145,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
2020,356,99,0,0,0,0,99,0,0,0,0,0,0,0,60,0,0,0,0
2020,401,285,0,0,0,0,285,0,0,0,0,1,0,1,0,0,0,0,0
2020,733,651,15,5,22,1,512,9,5,22,1,5,4,26,4,0,7,0,3
2020,243,76,0,0,5,0,76,0,0,5,0,2,0,0,0,0,0,6,1
2020,380,250,0,0,0,0,207,0,0,0,0,1,0,30,0,0,0,0,0
2020,716,74,0,0,9,0,74,0,0,9,0,2,0,16,0,0,,0,
2020,534,89,0,0,7,1,89,0,0,7,1,4,0,7,0,0,0,0,0
2020,185,92,0,0,11,1,68,0,0,10,1,2,0,0,0,0,8,0,0
2020,258,152,0,0,10,1,72,0,0,10,1,3,0,12,0,0,4,4,3
2020,505,20,0,0,5,0,20,0,0,5,0,1,0,0,0,0,0,0,0
2020,268,173,0,0,10,1,173,0,0,10,1,1,0,20,0,0,,0,0
2020,602,143,7,2,10,1,143,7,2,10,1,2,0,3,0,0,4,0,0
2020,254,142,6,6,10,1,142,6,6,10,1,2,0,16,0,0,5,0,0
2020,705,116,14,3,7,1,116,14,3,7,1,3,0,7,0,0,3,0,0
2020,133,60,10,2,3,0,45,6,2,3,0,1,0,0,0,0,0,0,0
2020,33,96,0,0,0,0,96,0,0,0,0,0,0,0,20,0,0,0,0
2020,143,67,0,0,0,0,67,0,0,0,0,0,0,1,1,0,0,0,0
2020,36,190,0,0,0,0,146,0,0,0,0,0,0,0,30,0,0,0,0
2020,756,475,3,3,16,2,343,3,3,16,2,5,0,14,1,0,0,0,0
2020,662,507,10,3,15,1,452,9,3,10,1,6,4,23,30,0,18,0,0
2020,192,192,0,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0
2020,382,371,0,0,0,0,371,0,0,0,0,1,0,0,0,0,0,0,0
2020,322,598,0,0,0,0,581,0,0,0,0,1,0,0,0,0,0,0,0
2020,478,133,0,0,5,0,133,0,0,5,0,4,0,0,0,0,0,0,0
2020,352,144,0,0,0,0,110,0,0,0,0,1,0,0,0,0,0,0,0
2020,628,386,7,4,14,1,353,7,4,8,1,10,5,40,0,0,0,0,0
2020,495,116,0,0,6,0,58,0,0,6,0,3,0,0,0,0,0,6,0
2020,845,328,11,4,12,0,274,11,3,8,0,5,2,19,30,0,3,23,3
2020,498,91,4,2,6,0,77,3,1,4,0,2,0,3,0,0,6,0,0
2020,314,202,0,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0
2020,720,99,0,0,5,0,92,0,0,5,0,3,0,5,0,0,5,,
2020,721,543,5,2,17,1,390,3,2,15,1,14,3,28,30,15,13,0,0
2020,485,20,0,0,3,0,20,0,0,3,0,0,0,5,1,0,0,4,3
2020,273,190,2,1,14,1,177,1,1,14,1,2,0,16,0,0,14,8,0
2020,846,402,10,2,13,1,355,10,2,9,1,10,0,36,3,0,21,0,0
2020,847,94,0,0,9,0,85,0,0,9,0,2,2,0,0,0,0,23,3
2020,848,170,20,3,8,2,160,18,3,8,2,7,0,12,0,0,5,0,0
2020,916,96,0,0,4,0,85,0,0,4,0,2,0,16,0,0,4,0,0
2020,930,81,6,3,5,1,81,6,2,4,1,1,0,8,0,0,0,7,0
2020,954,406,14,3,11,1,349,14,3,9,1,5,2,30,0,0,12,0,0
2020,943,86,0,0,6,0,83,0,0,6,0,3,0,8,0,0,8,0,0
2020,949,1270,69,8,48,3,1085,63,8,46,3,25,8,118,82,8,45,0,0
2020,980,138,14,2,7,1,138,14,2,7,1,4,0,7,0,0,9,0,0
2020,981,51,0,0,5,0,36,0,0,5,0,1,0,1,0,0,12,8,2
2020,1024,291,15,5,16,1,229,8,5,12,1,2,0,27,0,0,1,19,0
2020,1017,47,0,0,0,0,47,0,0,0,0,0,0,10,0,0,0,0,0
2020,1000,198,0,0,13,1,179,0,0,12,1,3,0,34,0,0,7,0,0
2020,1018,182,4,4,10,1,158,2,4,10,1,2,0,17,1,1,0,0,0
2020,1001,88,10,2,10,1,85,6,2,10,1,2,0,8,0,0,2,6,0
2020,1007,276,10,7,14,0,289,9,7,9,0,8,0,25,30,0,20,0,0
2020,1008,249,8,3,7,0,254,6,3,7,0,4,0,25,0,1,20,0,0
2020,1010,132,8,3,5,0,148,1,1,3,0,4,0,13,0,0,0,18,0
2020,1011,102,4,2,5,0,102,4,2,4,0,3,0,9,0,0,18,0,0
2020,1012,188,8,8,9,0,184,6,6,9,0,5,0,24,0,0,0,13,0
2020,1013,613,24,12,21,2,551,14,12,17,2,10,0,62,25,0,42,0,0
2020,1041,160,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0
2020,1073,250,10,8,10,1,169,7,8,10,1,3,0,20,15,0,12,26,10
2020,1087,364,6,6,13,1,348,2,6,13,1,4,0,56,2,0,0,0,0
2020,1109,217,12,4,9,1,190,3,4,9,1,3,0,24,6,0,0,0,0
2020,1110,182,8,6,9,1,142,8,6,9,1,5,0,7,0,0,2,2,2
2020,1112,20,0,0,3,0,15,0,0,3,0,1,0,4,0,0,0,0,0
2020,1156,50,0,0,3,0,30,0,0,3,0,3,0,0,0,0,0,0,0
2020,1155,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2020,1148,72,7,2,7,1,57,4,2,5,1,2,0,10,0,0,0,4,4
2020,1126,361,10,8,13,0,343,10,8,9,0,7,4,55,16,0,21,9,0
2020,1160,45,0,0,0,0,45,0,0,0,0,1,0,80,0,0,0,0,0
2020,1152,181,0,0,0,0,175,0,0,0,0,0,0,0,146,0,0,0,0
2020,789,356,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0
2020,326,133,0,0,0,0,137,0,0,0,0,0,0,0,15,0,0,0,0
2020,442,103,7,3,7,1,103,7,3,7,1,1,0,6,0,0,8,7,0
2020,294,128,2,1,5,1,128,2,1,5,1,1,0,9,0,0,1,0,0
2020,378,52,2,2,5,0,46,1,2,5,0,1,0,2,0,0,4,0,0
2020,402,105,0,0,7,1,82,0,0,7,1,3,0,0,0,0,0,0,0
2020,29,185,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0
2020,450,32,0,0,4,0,2,0,0,4,0,1,0,0,0,0,5,0,0
2020,656,173,4,2,6,0,131,4,2,6,0,5,0,20,12,0,0,12,0
2020,333,81,1,1,5,1,81,1,1,5,1,1,0,21,0,0,0,0,0
2020,684,193,3,4,8,0,193,3,4,8,0,7,0,14,0,0,7,0,0
2020,422,90,0,0,4,1,40,0,0,4,1,1,0,5,0,0,0,1,1
2020,763,1031,70,13,39,2,1031,70,12,38,2,19,2,115,0,0,35,0,4
2020,741,710,4,5,25,2,582,4,5,24,2,11,6,69,35,0,0,22,0
2020,553,404,8,6,14,1,402,8,6,14,1,8,1,34,0,0,6,17,3
2020,899,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2020,900,16,0,0,3,0,16,0,0,3,0,1,0,0,0,0,4,0,0
2020,950,6,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2020,966,39,2,1,2,1,27,1,1,2,1,2,0,0,0,0,0,0,1
2020,967,15,0,0,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0
2020,982,124,1,0,6,1,91,0,0,5,1,4,0,10,0,0,4,11,1
2020,1080,148,10,2,8,1,147,10,2,8,1,3,0,11,0,0,0,6,1
2020,1074,10,0,0,2,0,5,0,0,1,0,1,0,1,0,0,0,0,2
2020,1084,22,0,0,4,0,8,0,0,4,0,1,0,2,0,0,0,4,4
2020,1113,20,1,1,2,0,20,1,1,2,0,1,0,11,0,0,2,1,1
2020,1137,14,0,0,2,1,12,0,0,2,1,1,0,0,0,0,0,0,2
2020,1142,170,5,3,7,0,130,5,3,7,0,3,0,13,0,0,0,13,0
2020,722,937,93,15,29,3,937,93,15,26,3,18,2,81,0,0,19,10,2
2020,660,339,0,0,12,0,335,0,0,12,0,5,0,10,0,0,25,0,0
2020,75,94,0,0,0,0,94,0,0,0,0,0,0,0,30,0,0,0,0
2020,249,131,4,2,10,1,124,4,2,8,1,3,0,1,0,0,10,0,0
2020,227,123,6,4,11,1,123,6,4,11,1,2,0,13,0,0,0,0,0
2020,150,76,0,0,4,0,76,0,0,4,0,2,0,0,0,0,4,0,0
2020,47,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2020,172,139,0,0,6,0,93,0,0,6,0,1,0,6,0,0,6,0,1
2020,581,103,3,2,6,0,103,3,2,6,0,4,0,1,0,0,1,0,0
2020,120,39,0,0,1,0,39,0,0,1,0,1,0,0,0,0,0,1,0
2020,445,154,0,0,2,0,140,0,0,2,0,0,0,0,0,0,0,0,0
2020,471,307,0,0,7,0,307,0,0,7,0,3,0,0,0,0,0,0,0
2020,53,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2020,199,175,0,0,3,0,175,0,0,3,0,1,0,0,0,0,4,0,0
2020,575,255,6,7,10,0,193,6,7,10,0,4,0,9,0,0,9,0,0
2020,528,96,6,3,5,0,96,6,3,4,0,3,1,2,0,0,5,0,0
2020,631,289,7,5,9,0,281,7,5,4,0,4,2,12,0,0,6,0,1
2020,699,388,0,0,10,0,345,0,0,10,0,7,2,36,0,0,37,0,0
2020,823,26,0,0,3,0,26,0,0,3,0,1,0,0,0,0,3,0,0
2020,849,124,0,0,5,0,88,0,0,5,0,3,0,0,0,0,6,0,0
2020,869,83,0,0,5,0,83,0,0,5,0,3,0,0,0,0,0,0,0
2020,955,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2020,983,99,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2020,1002,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2020,1015,751,14,8,25,2,664,14,8,25,2,22,0,69,0,0,43,0,0
2020,1153,40,0,0,4,0,40,0,0,2,0,2,0,0,0,0,,,
2020,51,84,0,0,0,0,81,0,0,0,0,0,0,0,32,0,0,0,0
2020,441,256,0,0,8,0,250,0,0,8,0,1,0,0,0,0,0,34,8
2020,327,237,0,0,0,0,237,0,0,0,0,0,0,0,40,20,0,0,0
2020,690,230,4,2,17,1,186,4,2,15,1,3,0,24,0,0,2,0,0
2020,262,72,2,2,6,1,72,2,2,6,1,2,1,6,0,0,0,6,0
2020,403,5,0,0,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0
2020,312,158,0,0,0,0,158,0,0,0,0,0,0,0,15,0,0,0,0
2020,589,106,2,1,4,0,88,2,1,3,0,6,0,6,0,0,0,12,1
2020,665,198,3,2,5,0,191,3,2,5,0,4,0,30,10,0,0,15,1
2020,334,21,0,0,0,0,21,0,0,0,0,0,0,1,1,1,0,0,0
2020,1075,1077,19,3,39,1,964,19,3,39,1,13,14,100,0,0,0,45,0
2020,751,986,8,2,22,1,819,8,2,21,1,13,2,76,20,0,0,23,4
2020,186,43,1,0,3,1,43,1,0,3,1,3,0,0,0,0,0,0,0
2020,646,100,2,1,2,0,100,2,1,2,0,3,0,10,0,0,2,1,2
2020,536,80,1,1,3,0,80,1,1,3,0,5,0,8,0,0,3,1,0
2020,242,49,2,0,2,0,49,1,0,2,0,2,0,0,0,0,0,0,0
2020,490,204,0,0,5,0,180,0,0,4,0,1,0,10,0,15,2,15,0
2020,500,105,3,2,7,1,105,2,2,7,1,4,0,8,0,0,7,0,0
2020,206,48,0,0,3,0,48,0,0,3,0,1,0,0,0,0,0,0,0
2020,58,36,0,0,0,0,27,0,0,0,0,0,0,0,10,0,0,0,0
2020,572,436,12,4,11,0,380,12,4,9,0,10,0,17,50,0,12,0,0
2020,180,90,0,0,2,0,81,0,0,2,0,1,0,0,0,0,0,0,0
2020,549,103,3,2,3,0,103,3,2,3,0,6,0,6,0,0,0,0,0
2020,582,116,3,2,3,0,116,2,2,3,0,3,0,4,0,0,2,0,0
2020,743,457,15,2,14,1,410,15,2,12,1,6,3,38,0,0,24,0,0
2020,795,120,0,0,5,0,115,0,0,5,0,1,0,0,0,0,7,9,5
2020,269,28,0,0,3,0,28,0,0,3,0,1,0,0,0,0,0,0,0
2020,634,217,0,0,6,0,206,0,0,6,0,4,0,6,0,0,0,0,0
2020,1,42,0,0,4,0,42,0,0,4,0,1,0,1,0,0,0,0,0
2020,717,223,8,2,5,0,211,8,2,5,0,4,0,7,15,0,8,0,0
2020,373,140,0,0,0,0,138,0,0,0,0,1,0,0,0,0,0,0,0
2020,824,991,32,6,33,2,949,32,6,24,2,36,7,113,12,0,45,1,1
2020,888,90,2,1,3,0,90,2,1,3,0,2,0,0,0,0,0,0,0
2020,902,20,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0
2020,968,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2020,1154,176,3,3,7,0,155,3,3,3,0,3,0,5,20,0,0,14,0
2020,1130,40,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2020,1141,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0
2020,1145,32,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0
2020,1122,28,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,1133,13,0,0,6,0,13,0,0,6,0,0,0,0,0,0,2,6,6
2020,346,206,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0
2020,27,97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2020,165,44,0,0,2,0,44,0,0,2,0,1,0,1,0,0,0,0,2
2020,956,495,12,2,12,0,464,12,2,7,0,12,0,20,12,0,0,15,0
2020,149,66,0,0,3,0,59,0,0,3,0,1,0,0,0,0,0,10,0
2020,612,157,11,3,5,1,157,11,3,5,1,9,0,6,0,0,7,3,0
2020,559,106,0,0,4,0,70,0,0,2,0,11,0,0,0,0,0,0,0
2020,7,125,0,0,5,0,125,0,0,5,0,1,0,0,0,0,0,0,0
2020,283,162,0,0,8,1,162,0,0,8,1,6,0,6,0,0,3,0,0
2020,37,64,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2020,153,185,0,0,8,1,145,0,0,8,1,8,0,0,0,0,0,0,0
2020,547,296,4,5,9,0,254,4,5,9,0,5,0,19,0,0,1,2,1
2020,397,132,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
2020,556,131,6,4,5,0,131,6,4,5,0,4,0,18,0,0,0,6,1
2020,42,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,219,0,0,0,0,219,0,0,0,0,1,0,0,0,0,0,0,0
2020,740,916,40,10,24,1,851,40,10,17,1,14,4,38,45,0,35,0,0
2020,217,84,0,0,3,0,39,0,0,3,0,1,0,0,0,0,0,0,0
2020,863,62,2,0,3,0,10,0,0,1,0,1,0,0,0,0,0,0,0
2020,889,911,0,0,22,3,812,0,0,13,3,13,8,67,0,0,0,24,4
2020,984,147,0,0,6,0,133,0,0,3,0,3,0,0,0,0,0,1,6
2020,1106,9,0,0,2,0,9,0,0,2,0,1,0,0,0,0,0,0,0
2020,1146,12,0,0,1,0,12,0,0,1,0,1,0,0,0,0,1,0,0
2020,34,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2020,791,135,2,1,5,0,135,2,1,5,0,3,0,1,0,0,10,0,0
2020,430,17,0,0,2,0,15,0,0,2,0,1,0,0,0,0,0,4,0
2020,715,573,3,2,14,1,345,3,2,14,1,10,0,22,0,0,0,0,0
2020,524,168,2,1,9,1,168,2,1,9,1,2,0,5,0,0,0,6,0
2020,432,53,0,0,5,0,36,0,0,5,0,4,0,0,0,0,0,0,1
2020,19,24,2,1,2,0,24,2,1,2,0,1,0,0,0,0,0,0,0
2020,25,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
2020,26,84,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2020,890,606,18,2,17,1,549,18,2,17,1,21,5,82,25,0,0,14,0
2020,904,129,1,1,5,0,118,1,1,5,0,3,0,2,0,0,0,0,0
2020,957,1366,30,12,36,2,1166,30,12,36,2,19,0,120,20,0,40,35,12
2020,939,911,18,3,26,2,828,18,3,26,2,12,1,38,67,0,0,40,6
2020,236,106,1,1,5,0,90,1,1,5,0,0,0,8,0,0,15,0,0
2020,735,1174,29,6,23,2,947,29,6,23,1,11,2,101,25,0,5,11,2
2020,363,135,0,0,5,1,127,0,0,5,1,1,0,4,0,0,8,14,2
2020,187,187,0,0,7,1,187,0,0,7,1,2,0,5,0,0,8,6,2
2020,295,108,0,0,5,1,53,0,0,3,1,2,0,6,0,0,0,0,0
2020,496,242,3,2,5,1,83,1,2,4,1,3,0,0,0,0,0,0,0
2020,391,29,0,0,2,0,29,0,0,2,0,1,0,0,0,0,0,0,0
2020,240,144,0,0,4,0,144,0,0,4,0,2,0,0,0,0,0,0,0
2020,448,40,2,1,2,0,40,2,1,2,0,1,0,3,0,0,2,0,0
2020,425,34,2,1,2,0,36,2,1,2,0,1,0,1,0,0,0,0,0
2020,300,62,0,0,2,0,62,0,0,2,0,2,0,2,0,0,2,0,0
2020,339,97,1,1,5,1,38,1,1,5,1,3,0,0,0,0,0,0,0
2020,874,198,3,2,5,0,198,3,2,5,0,6,1,3,0,0,4,1,0
2020,905,843,18,4,21,3,804,18,4,17,3,9,5,45,0,0,0,25,7
2020,1123,13,0,0,2,0,12,0,0,2,0,1,0,1,0,0,0,0,2
2020,736,978,24,10,32,2,916,24,10,22,2,12,0,39,80,3,62,0,0
2020,459,30,0,0,2,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2020,320,127,0,0,3,0,112,0,0,3,0,1,0,0,0,0,0,8,3
2020,45,434,0,0,0,0,434,0,0,0,0,0,0,0,140,57,0,0,0
2020,618,131,2,1,5,0,149,2,1,5,0,5,1,12,0,0,20,0,0
2020,463,313,0,2,10,0,295,0,0,6,0,6,3,39,15,0,22,0,0
2020,891,105,2,3,9,0,93,2,3,9,0,3,0,0,0,0,0,0,0
2020,958,381,10,2,9,0,345,10,2,9,0,10,0,30,20,10,18,0,0
2020,244,40,0,1,2,0,40,0,1,2,0,6,0,1,0,0,0,0,2
2020,28,56,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2020,444,27,0,0,5,0,27,0,0,5,0,1,0,2,0,0,0,0,0
2020,479,63,0,0,2,0,63,0,0,2,0,1,0,1,0,0,0,36,2
2020,285,76,5,1,5,1,76,1,1,5,1,2,0,7,0,0,0,0,0
2020,253,140,12,5,10,1,140,5,5,10,1,6,0,0,0,0,2,18,3
2020,481,70,3,3,6,1,50,1,1,6,1,3,0,0,1,0,0,0,4
2020,540,121,5,3,8,1,119,5,3,8,1,5,0,10,0,0,0,0,8
2020,332,10,0,0,2,0,10,0,0,2,0,0,0,0,0,0,0,0,0
2020,41,60,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2020,510,93,0,0,5,1,42,0,0,5,1,4,0,1,0,0,1,1,1
2020,305,12,0,0,0,0,12,0,0,0,0,1,0,3,,,,,
2020,708,210,3,2,7,0,210,3,2,7,0,5,0,11,20,0,20,0,0
2020,755,1138,59,4,50,3,1138,52,4,42,3,14,6,176,34,0,0,57,8
2020,750,759,21,3,24,3,759,21,3,24,3,11,5,45,20,0,0,26,4
2020,696,582,22,2,16,2,582,22,2,16,2,9,7,74,25,0,12,21,4
2020,421,97,0,0,3,0,32,0,0,3,0,3,0,0,0,0,0,0,0
2020,827,184,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0
2020,933,217,0,0,10,0,185,0,0,8,0,8,0,7,0,0,32,32,0
2020,1030,151,7,5,18,1,151,7,2,10,1,1,0,5,0,0,0,0,0
2020,1003,16,0,0,2,0,16,0,0,2,0,2,0,6,,,12,,
2020,1050,8,0,0,1,0,8,0,0,1,0,2,0,8,,,,,
2020,1043,112,8,6,11,1,106,8,6,11,1,1,0,0,0,0,0,13,3
2020,1128,36,0,2,4,0,27,0,2,4,0,2,0,2,,,3,5,2
2020,1125,25,0,0,0,0,20,0,0,0,0,0,0,,12,0,0,0,0
2020,1135,22,0,0,2,0,22,0,0,2,0,1,0,6,,,,,
2020,1164,21,0,0,0,0,21,0,0,0,0,0,0,3,30,0,0,0,0
2020,1165,25,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0
2020,934,323,5,4,8,0,272,5,4,4,0,6,0,20,8,0,0,16,0
2020,629,364,15,2,13,2,320,15,2,13,2,8,0,42,7,0,7,27,4
2020,21,156,0,0,0,0,147,0,0,0,0,0,0,0,0,50,0,0,0
2020,615,179,2,1,8,0,179,2,1,8,0,5,0,12,0,0,0,8,2
2020,626,52,1,1,5,0,52,1,1,5,0,0,0,0,0,0,0,0,0
2020,417,24,0,0,2,0,18,0,0,2,0,1,0,6,0,0,0,0,0
