"año";"NCODI";"anatomia_centro";"diagnostico_centro";"dialisis_centro";"esterilizacion_centro";"laboratorio_centro";"rehabilitacion_centro";"otras_Asistenciales_centro";"anatomia_fuera";"diagnostico_fuera";"dialisis_fuera";"esterilizacion_fuera";"laboratorio_fuera";"rehabilitacion_fuera";"otras_Asistenciales_fuera";"cocina_centro";"lavanderia_centro";"limpieza_centro";"mantenimiento_centro";"seguridad_centro";"otros_NoAsistenciales_centro";"cocina_fuera";"lavanderia_fuera";"otros_NoAsistenciales_fuera";"oxigenoterapia_centro";"oxigenoterapia_fuera";"transporte_centro"
2010;533,00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;447,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;;;
2010;815,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;;
2010;801,00;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;;;
2010;800,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2010;389,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;;;
2010;759,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2010;695,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;;;
2010;816,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;;;
2010;833,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;;;
2010;870,00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;927,00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;;;
2010;961,00;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0
2010;962,00;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0
2010;1079,00;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;;;
2010;666,00;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0
2010;392,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2010;790,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;650,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;;;
2010;876,00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;944,00;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;;;
2010;952,00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;54,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2010;538,00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;557,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2010;653,00;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0
2010;647,00;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;;;
2010;208,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;;;
2010;978,00;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0
2010;996,00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2010;729,00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;;;
2010;182,00;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
2010;633,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;685,00;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0
2010;683,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;;;
2010;945,00;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;;;
2010;953,00;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;;;
2010;1022,00;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;;;
2010;1049,00;1;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;;;
2010;794,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0
2010;415,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2010;592,00;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2010;497,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;
2010;308,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
2010;726,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;
2010;272,00;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0
2010;805,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;;;
2010;5,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;;
2010;234,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;;
2010;64,00;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0
2010;842,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2010;843,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;1025,00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;
2010;803,00;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0
2010;211,00;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;
2010;773,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2010;424,00;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;;
2010;298,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;;;
2010;594,00;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;;;
2010;237,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;16,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0
2010;768,00;0;1;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0
2010;617,00;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2010;297,00;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;;;
2010;105,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0
2010;544,00;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
2010;804,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0
2010;470,00;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
2010;104,00;0;1;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;;;
2010;20,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0
2010;550,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0
2010;112,00;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;818,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2010;914,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2010;928,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0
2010;964,00;0;1;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0
2010;1026,00;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0
2010;738,00;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;;;
2010;404,00;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0
2010;274,00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;270,00;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;676,00;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
2010;709,00;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;;;
2010;754,00;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;;;
2010;997,00;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0
2010;734,00;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;0
2010;299,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;
2010;645,00;0;1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;;;
2010;17,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
2010;1046,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2010;420,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2010;802,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0
2010;266,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2010;580,00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0
2010;137,00;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2010;769,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2010;776,00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;640,00;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2010;315,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2010;40,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
2010;508,00;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2010;46,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2010;590,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0
2010;777,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0
2010;897,00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2010;965,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0
2010;671,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2010;461,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;;;
2010;376,00;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;;;
2010;621,00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;;;
2010;793,00;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;;;
2010;324,00;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2010;712,00;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
2010;32,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;361,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
2010;486,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;
2010;595,00;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0
2010;433,00;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;;;
2010;1058,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;261,00;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;;;
2010;730,00;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2010;577,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;;;
2010;788,00;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;;;
2010;865,00;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;979,00;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;;;
2010;998,00;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;;;
2010;221,00;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;;;
2010;462,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;;;
2010;506,00;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;727,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
2010;355,00;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2010;487,00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2010;938,00;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;;;
2010;886,00;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2010;835,00;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0
2010;999,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2010;798,00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0
2010;504,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2010;247,00;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0
2010;216,00;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2010;654,00;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2010;65,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;472,00;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;427,00;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0
2010;491,00;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;;
2010;551,00;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;;;
2010;106,00;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2010;819,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;
2010;836,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;
2010;915,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;942,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2010;748,00;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;;;
2010;198,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;;;
2010;871,00;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;;;
2010;948,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2010;1051,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0
2010;1083,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0
2010;679,00;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0
2010;176,00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;537,00;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;;;
2010;39,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
2010;608,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;;;
2010;596,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;;;
2010;749,00;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;;;
2010;758,00;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;;;
2010;724,00;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;;;
2010;436,00;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;;;
2010;567,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;;;
2010;677,00;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0
2010;670,00;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;;;
2010;588,00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0
2010;446,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;753,00;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;;;
2010;887,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;
2010;388,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2010;585,00;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;;;
2010;245,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;;;
2010;603,00;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;;;
2010;426,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;;
2010;232,00;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;;
2010;288,00;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;;;
2010;246,00;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;284,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;
2010;18,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0
2010;356,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0
2010;401,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0
2010;733,00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;
2010;243,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;
2010;380,00;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0
2010;716,00;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;;;
2010;534,00;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;;;
2010;185,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2010;258,00;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;;;
2010;505,00;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0
2010;268,00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;
2010;602,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;
2010;254,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;705,00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2010;133,00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;
2010;33,00;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0
2010;143,00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0
2010;36,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;;;
2010;756,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2010;662,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;;;
2010;192,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;;
2010;382,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;;;
2010;322,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;;;
2010;478,00;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0;;;
2010;352,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;;;
2010;628,00;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;;;
2010;291,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;
2010;495,00;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2010;845,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0
2010;498,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;1;;;
2010;314,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;;;
2010;720,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;;;
2010;721,00;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1;0;;;
2010;485,00;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;;;
2010;273,00;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;;;
2010;846,00;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;;;
2010;847,00;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;;;
2010;848,00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;;;
2010;864,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;;;
2010;916,00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;;;
2010;930,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;;;
2010;954,00;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;;;
2010;943,00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;;
2010;949,00;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;;;
2010;980,00;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2010;981,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;
2010;1024,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;;;
2010;1017,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;;;
2010;1000,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;;
2010;1018,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;;;
2010;1001,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;;
2010;1007,00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;;;
2010;1008,00;0;1;0;1;1;0;0;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;0;;;
2010;1009,00;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;;;
