"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2010;785,00;173111;26353;3199;436;203099
2010;780,00;30852;2669;381;39;33941
2010;83,00;0;0;0;0;0
2010;782,00;66444;12034;590;129;79197
2010;369,00;0;0;0;0;0
2010;84,00;0;0;0;0;0
2010;713,00;34469;82;106;0;34657
2010;85,00;0;0;0;0;0
2010;86,00;0;0;0;0;0
2010;941,00;275;200;0;0;475
2010;1045,00;7214;416;7;1;7638
2010;937,00;50679;14525;337;57;65598
2010;1004,00;4642;407;104;0;5153
2010;737,00;107198;15543;434;97;123272
2010;765,00;157580;27281;1512;220;186593
2010;329,00;56417;5926;355;35;62733
2010;87,00;0;0;0;0;0
2010;527,00;12729;618;605;3;13955
2010;562,00;26177;1238;64;1;27480
2010;251,00;24222;1467;0;0;25689
2010;129,00;0;0;0;0;0
2010;154,00;0;0;0;0;0
2010;516,00;42159;4696;27;2;46884
2010;184,00;15976;12;0;0;15988
2010;652,00;5358;1452;48;7;6865
2010;637,00;20873;3035;265;10;24183
2010;88,00;0;0;0;0;0
2010;907,00;0;0;0;0;0
2010;970,00;0;0;0;0;0
2010;1019,00;987;420;274;3;1684
2010;1016,00;24063;758;0;0;24821
2010;1047,00;48973;5659;35;33;54700
2010;635,00;52166;4987;20;34;57207
