año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2018,750,,1131250,,1131250,,1131250
2018,696,1270,534183,,534183,131424,666877
2018,421,0,640342,0,640342,19187,659529
2018,827,0,0,0,0,0,0
2018,933,109266,408865,0,408865,0,518131
2018,1030,27089,1644292,0,1644292,0,1671381
2018,1003,0,100020,0,100020,0,100020
2018,1050,0,6214,0,6214,0,6214
2018,1043,0,387653,0,387653,0,387653
2018,1128,0,107283,0,107283,0,107283
2018,1125,0,0,0,0,0,0
2018,1135,0,21903,0,21903,0,21903
2018,934,,251635,0,251635,0,251635
2018,629,0,1592924,0,1592924,0,1592924
2018,21,1210,136057,0,136057,0,137267
2018,615,381827,208802,0,208802,597364,1187993
2018,626,15078,96549,0,96549,3418,115045
2018,417,0,1927482,0,1927482,0,1927482
2018,597,33690,119945,0,119945,0,153635
2018,539,224341,210776,0,210776,0,435117
2018,343,36816,72072,0,72072,179280,288168
2018,135,3364,379855,0,379855,0,383219
2018,158,77795,2459084,206001,2253083,0,2536879
2018,775,0,649100,0,649100,0,649100
2018,177,0,1,0,1,0,1
2018,578,71967,232030,0,232030,0,303997
2018,416,0,592081,0,592081,0,592081
2018,561,11134,947383,0,947383,0,958517
2018,62,0,45260,0,45260,0,45260
2018,828,0,32354,0,32354,0,32354
2018,860,128762,283845,0,283845,0,412607
2018,935,0,1,0,1,0,1
2018,936,0,33760,0,33760,0,33760
2018,986,16201,80550,0,80550,0,96751
2018,987,254551,116236,0,116236,1226,372013
2018,1021,612,19490,0,19490,0,20102
2018,1085,0,0,0,0,12266,12266
2018,658,0,170044,0,170044,0,170044
2018,353,0,9515,0,9515,0,9515
2018,323,0,4916,0,4916,0,4916
2018,620,0,127067,0,127067,0,127067
2018,384,0,416757,0,416757,0,416757
2018,554,0,400028,0,400028,0,400028
2018,209,7012,1345257,0,1345257,0,1352269
2018,707,0,820271,0,820271,0,820271
2018,395,473031,392881,0,392881,0,865912
2018,969,0,760279,0,760279,0,760279
2018,1052,0,2945,0,2945,0,2945
2018,739,0,0,0,0,1596540,1596540
2018,613,0,3592282,0,3592282,0,3592282
2018,593,0,1843825,0,1843825,0,1843825
2018,704,0,4844146,0,4844146,0,4844146
2018,686,367886,4739655,0,4739655,0,5107541
2018,257,112843,2228092,0,2228092,0,2340935
2018,494,2551,123308,0,123308,0,125859
2018,681,327239,7329297,0,7329297,0,7656536
2018,286,24893,1029544,0,1029544,0,1054437
2018,255,0,1723323,0,1723323,0,1723323
2018,79,0,0,0,0,24615,24615
2018,81,0,0,0,0,0,0
2018,688,0,0,0,0,735378,735378
2018,531,0,588557,0,588557,5445,594002
2018,514,0,221095,0,221095,0,221095
2018,499,84826,844334,0,844334,0,929160
2018,532,0,2400387,1371146,1029241,0,2400387
2018,190,0,170077,0,170077,186157,356234
2018,598,0,663651,0,663651,0,663651
2018,260,51694,2279574,0,2279574,0,2331268
2018,838,0,0,0,0,0,0
2018,839,6005,427024,0,427024,0,433029
2018,851,0,2789,0,2789,0,2789
2018,852,0,1648532,0,1648532,0,1648532
2018,988,0,124646,0,124646,0,124646
2018,1056,180689,2130044,0,2130044,0,2310733
2018,1044,0,28556,0,28556,0,28556
2018,1114,0,10000,0,10000,0,10000
2018,1129,0,2735604,0,2735604,0,2735604
2018,644,672387,743200,0,743200,0,1415587
2018,752,505377,5460315,72600,5387715,7769,5973461
2018,238,0,802153,0,802153,0,802153
2018,325,0,396315,0,396315,0,396315
2018,622,0,112308,13915,98393,0,112308
2018,879,8275,541271,0,541271,0,549546
2018,906,13184,728826,0,728826,0,742010
2018,370,65128,1513564,0,1513564,0,1578692
2018,418,0,151568,0,151568,0,151568
2018,574,103221,77584,0,77584,0,180805
2018,399,2601,295523,0,295523,0,298124
2018,195,6765,189730,0,189730,0,196495
2018,783,630658,7282828,0,7282828,0,7913486
2018,263,0,244350,0,244350,0,244350
2018,194,0,35846,0,35846,0,35846
2018,214,0,20615,0,20615,0,20615
2018,785,675595,13338793,0,13338793,0,14014388
2018,780,120858,254951,0,254951,0,375809
2018,782,374440,1167338,0,1167338,0,1541778
2018,369,59966,267352,0,267352,0,327318
2018,713,0,67261,0,67261,0,67261
2018,941,182,11996,0,11996,0,12178
2018,1091,163350,138263,0,138263,0,301613
2018,1045,0,111379,0,111379,0,111379
2018,1086,0,0,0,0,0,0
2018,1149,161730,3291669,0,3291669,0,3453399
2018,937,6904,1304751,0,1304751,0,1311655
2018,1004,0,38500,0,38500,0,38500
2018,737,0,549414,0,549414,381339,930753
2018,765,0,1163043,0,1163043,0,1163043
2018,329,0,159614,0,159614,0,159614
2018,87,0,12827,0,12827,0,12827
2018,527,0,70376,70376,0,0,70376
2018,562,100513,1640945,0,1640945,0,1741458
2018,251,0,115558,0,115558,1016486,1132044
2018,129,20921,264633,0,264633,346453,632007
2018,154,131617,104419,0,104419,0,236036
2018,516,232085,17339103,0,17339103,0,17571188
2018,184,0,84438,0,84438,0,84438
2018,652,0,14709,0,14709,0,14709
2018,637,0,62609,0,62609,0,62609
2018,88,0,0,0,0,14930,14930
2018,907,0,656,0,656,0,656
2018,970,829,27238,0,27238,0,28067
2018,1019,0,4344,0,4344,0,4344
2018,1016,0,292999,,292999,0,292999
2018,1047,0,909106,0,909106,0,909106
2018,635,0,1650849,0,1650849,0,1650849
