año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2018,109,49,0,0,5,0,0,0,56,12,68,1,35,0,0,4,0,0,0,52,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,28,40,10,0,0,24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,808,382,76,0,22,0,0,0,377,114,491,0,301,21,0,14,0,0,0,339,90,429,0,56,6,0,8,0,0,0,22,4,26,0,42,6,0,7,0,0,0,19,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,121,125,16,1,0,91,88,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2018,971,47,0,0,5,0,0,0,36,0,36,1,30,0,0,3,0,0,0,31,0,31,1,12,0,0,0,0,0,0,2,0,2,0,10,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,16,12,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2018,892,551,32,11,26,4,1,5,499,92,591,0,445,31,9,17,4,1,5,439,72,511,0,200,4,0,11,2,1,0,116,8,124,0,153,4,0,8,1,1,0,105,7,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,184,171,19,8,0,145,85,0,0,0,6,13,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0
2018,921,109,0,0,6,0,0,0,134,16,150,0,81,0,0,3,0,0,0,119,10,129,0,68,1,0,0,0,0,2,46,3,49,0,42,1,0,0,0,0,2,37,3,40,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,8,99,72,2,0,0,81,33,0,0,0,20,15,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0
2018,991,14,2,0,1,0,0,0,12,6,18,0,8,2,0,1,0,0,0,11,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,13,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,992,267,15,7,15,5,0,1,181,60,241,0,229,14,5,13,3,0,1,168,42,210,0,0,1,0,5,0,0,0,0,4,4,0,0,1,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,95,68,3,3,0,78,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,993,167,8,3,8,3,1,4,142,49,191,1,145,8,1,7,3,1,3,131,40,171,1,36,2,0,4,1,0,0,9,8,17,1,33,2,0,3,1,0,0,9,8,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,54,70,64,5,2,25,60,35,0,0,3,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0
2018,1070,1352,40,21,36,7,2,3,912,235,1147,0,1101,39,14,20,6,2,2,851,179,1030,0,91,6,1,4,0,0,0,57,19,76,0,66,6,1,4,0,0,0,51,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,115,377,351,28,12,63,320,146,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2018,1095,20,0,0,3,0,0,0,15,4,19,0,16,0,0,3,0,0,0,14,3,17,0,14,0,0,2,0,0,0,9,3,12,4,10,0,0,1,0,0,0,8,2,10,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,9,0,5,24,2,5,0,3,20,0,0,0,7,5,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
2018,1094,14,0,0,6,0,0,0,15,0,15,0,8,0,0,5,0,0,0,15,0,15,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,16,2,0,0,12,9,0,0,0,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2018,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,0,0,0,3,5
2018,167,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2018,248,74,0,0,6,0,0,0,80,20,100,0,58,0,0,4,0,0,0,60,16,76,0,9,0,0,1,0,0,0,11,2,13,0,7,0,0,1,0,0,0,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,32,47,4,0,18,31,40,0,0,2,6,6,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0
2018,224,22,0,0,0,0,0,0,20,3,23,0,19,0,0,0,0,0,0,15,2,17,0,2,1,0,0,0,0,0,2,1,3,0,2,1,0,0,0,0,0,2,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,11,12,5,1,0,8,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,591,476,17,2,14,1,0,1,374,66,440,0,389,17,2,7,1,0,1,364,62,426,0,50,0,0,0,0,0,0,14,0,14,0,39,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,14,183,138,7,5,9,120,65,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,586,475,16,3,24,1,0,0,343,79,422,0,400,14,3,15,1,0,0,328,70,398,0,42,3,0,5,0,0,0,8,7,15,0,35,3,0,5,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,20,119,153,4,2,4,94,85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,453,86,0,0,7,2,1,0,84,5,89,0,65,0,0,4,2,1,0,80,4,84,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,23,33,1,2,11,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,145,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,11,0,11,0,11,0,0,1,1,0,0,1,1,2,0,10,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,1,16,2,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0
2018,511,340,13,0,13,0,0,3,230,58,288,0,263,13,0,9,0,0,3,208,52,260,0,18,5,0,0,0,0,0,4,1,5,0,14,5,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,120,106,11,3,10,91,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,530,347,15,0,14,0,0,0,237,39,276,0,289,12,0,11,0,0,0,226,32,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,8,92,110,11,1,0,71,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,473,11,3,0,0,0,0,1,11,4,15,0,11,3,0,0,0,0,1,11,4,15,0,1,0,0,0,0,0,0,8,2,10,0,1,0,0,0,0,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,0,0,0,2,7,0,0,0,5,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2018,663,428,7,0,1,0,0,5,193,53,246,0,382,7,0,1,0,0,5,178,35,213,0,242,12,0,1,0,0,1,115,33,148,0,216,12,0,1,0,0,1,106,24,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,168,122,3,6,1,116,40,1,2,7,71,29,0,1,3,64,9,0,0,0,0,0,0,0,0,0,0
2018,552,73,0,0,5,1,1,3,40,7,47,0,70,0,0,4,1,1,2,33,7,40,0,38,0,0,22,2,1,5,24,6,30,0,34,0,0,17,2,1,3,23,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,19,22,0,1,2,16,3,0,2,0,12,4,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0
2018,772,1050,17,0,13,0,0,7,367,268,635,0,929,17,0,9,0,0,4,345,210,555,0,449,5,0,19,0,1,21,181,88,269,0,394,5,0,13,0,1,16,173,60,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,17,68,438,392,48,15,3,368,173,8,12,17,129,105,6,12,2,113,22,0,0,0,0,0,0,0,0,0,0
2018,568,42,0,0,9,3,0,0,38,7,45,0,41,0,0,8,2,0,0,33,4,37,0,5,0,0,2,0,0,0,2,1,3,0,5,0,0,2,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,6,6,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,398,75,0,0,8,2,0,0,42,12,54,0,65,0,0,6,2,0,0,40,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,29,13,4,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,394,38,0,1,4,0,0,0,21,2,23,0,34,0,1,2,0,0,0,17,2,19,0,7,0,0,3,0,0,0,16,3,19,0,6,0,0,0,0,0,0,15,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,6,0,0,1,13,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,614,16,0,0,4,1,0,0,13,1,14,0,15,0,0,2,1,0,0,8,1,9,0,4,0,0,2,0,0,0,4,0,4,0,4,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,2,0,0,1,8,0,0,0,1,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2018,235,36,0,0,3,0,0,0,21,3,24,0,28,0,0,3,0,0,0,19,3,22,0,2,0,0,1,0,0,0,7,4,11,0,2,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,0,0,10,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,616,102,0,0,6,0,0,3,54,1,55,0,87,0,0,5,0,0,2,38,1,39,0,46,0,0,3,0,0,1,32,1,33,0,42,0,0,2,0,0,1,23,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8,53,33,3,2,3,45,27,0,1,4,19,4,0,1,2,14,4,0,0,0,0,0,0,0,0,0,0
2018,267,75,5,0,1,0,0,9,79,0,79,0,65,5,0,0,0,0,4,67,0,67,0,40,2,0,5,0,0,1,13,0,13,0,40,2,0,2,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,43,13,7,0,2,34,0,1,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2018,565,82,0,0,5,0,0,0,83,0,83,0,66,0,0,4,0,0,0,68,0,68,0,28,0,0,4,0,0,0,44,0,44,0,23,0,0,1,0,0,0,40,0,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,27,42,9,4,2,24,33,0,0,1,9,10,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0
2018,220,51,0,0,0,0,0,0,59,0,59,0,46,0,0,0,0,0,0,49,0,49,0,18,0,0,0,0,0,0,16,0,16,0,17,0,0,0,0,0,0,15,0,15,0,0,8,0,6,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,5,0,5,25,0,1,0,0,24,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2018,278,72,3,0,0,0,0,0,55,56,111,0,65,3,0,0,0,0,0,55,55,110,0,16,1,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,4,17,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,107,13,0,0,0,0,0,0,33,0,33,0,10,0,0,0,0,0,0,28,0,28,0,4,0,0,0,0,0,0,17,0,17,0,3,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,7,7,3,4,0,7,7,0,1,0,4,5,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0
2018,711,652,22,41,12,2,3,0,311,142,453,0,566,21,32,7,2,3,0,278,92,370,0,245,1,22,9,0,2,0,120,40,160,0,219,1,21,7,0,2,0,104,28,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,47,327,90,9,13,4,228,12,0,3,0,53,33,0,3,0,49,5,0,0,0,0,0,0,0,0,0,0
2018,204,15,0,0,1,0,0,0,34,0,34,0,11,0,0,1,0,0,0,29,0,29,0,12,0,0,0,1,0,0,19,0,19,0,11,0,0,0,1,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,9,1,1,2,2,9,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,579,29,0,0,0,0,0,0,33,7,40,0,27,0,0,0,0,0,0,32,4,36,0,8,0,0,0,0,0,0,10,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,38,2,1,1,0,22,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2018,348,59,0,0,24,15,5,0,69,1,70,0,42,0,0,16,10,5,0,18,1,19,0,18,0,0,0,10,2,0,37,1,38,0,15,0,0,0,8,2,0,21,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,52,11,6,5,1,35,9,0,0,0,18,0,0,0,0,15,0,0,0,0,1,0,0,0,0,1,0
2018,766,18,0,45,0,0,0,1,17,10,27,0,15,0,43,0,0,0,0,10,10,20,0,77,0,48,0,0,0,0,94,27,121,0,67,0,43,0,0,0,0,75,23,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,33,45,19,5,2,6,29,10,1,0,8,43,25,0,0,3,27,13,0,0,0,0,0,0,0,0,0,0
2018,761,35,0,0,0,0,0,0,86,0,86,0,32,0,0,0,0,0,0,82,0,82,0,11,0,0,4,1,1,0,19,0,19,0,11,0,0,2,1,1,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,2,0,0,2,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,728,200,0,0,2,0,0,0,123,0,123,0,176,0,0,2,0,0,0,107,0,107,0,79,0,0,2,0,0,0,56,0,56,0,68,0,0,2,0,0,0,42,0,42,0,6,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,0,4,0,4,0,7,0,8,109,27,6,0,4,84,0,6,0,2,26,2,3,0,1,16,0,0,0,0,13,0,0,0,0,13,0
2018,280,42,8,8,1,0,0,0,31,0,31,0,37,8,8,0,0,0,0,28,0,28,0,97,21,0,0,0,0,0,48,0,48,0,75,21,0,0,0,0,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,40,47,3,0,0,28,28,0,0,1,44,14,0,0,0,31,7,0,1,0,0,0,0,1,0,0,0
2018,222,31,0,0,0,0,0,0,28,0,28,0,30,0,0,0,0,0,0,25,0,25,0,3,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,29,4,0,0,16,22,0,0,0,3,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2018,276,161,0,1,0,0,0,0,172,12,184,0,142,0,1,0,0,0,0,160,9,169,0,57,0,2,0,0,0,0,74,5,79,0,55,0,2,0,0,0,0,64,3,67,0,0,16,0,6,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,18,0,0,45,27,11,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,86,4,0,0,0,0,9,88,0,88,0,75,4,0,0,0,0,4,66,0,66,0,7,0,0,0,0,0,0,5,0,5,0,7,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,36,0,1,0,0,26,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2018,302,12,0,0,0,0,0,0,31,7,38,0,11,0,0,0,0,0,0,13,5,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,4,0,0,17,4,2,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,682,119,0,0,1,0,0,1,84,4,88,0,98,0,0,1,0,0,1,52,4,56,0,21,0,0,2,0,0,3,15,1,16,0,18,0,0,2,0,0,1,12,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,20,2,1,43,1,10,2,0,36,0,1,0,0,22,1,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2018,279,60,14,90,0,0,0,0,131,9,140,0,56,14,82,0,0,0,0,105,7,112,0,33,12,53,0,0,0,0,48,2,50,0,32,12,46,0,0,0,0,44,1,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,61,18,7,0,0,46,0,1,0,0,32,10,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2018,282,204,0,23,1,0,0,0,116,48,164,0,171,0,19,1,0,0,0,104,31,135,0,50,0,0,5,0,0,0,31,6,37,0,47,0,0,5,0,0,0,30,6,36,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,131,28,5,0,6,114,1,0,0,9,46,7,0,0,7,46,0,0,0,0,0,0,0,0,0,0,0
2018,281,213,1,0,0,0,0,2,98,24,122,0,196,1,0,0,0,0,2,91,20,111,0,29,2,0,0,0,0,0,38,9,47,0,26,2,0,0,0,0,0,35,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,129,80,19,5,0,85,62,2,0,0,37,15,4,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0
2018,183,8,0,0,0,0,0,0,7,2,9,0,8,0,0,0,0,0,0,7,1,8,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,1,0,0,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,610,52,0,0,0,0,0,39,19,43,62,0,50,0,0,0,0,0,32,17,13,30,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,46,34,0,0,0,28,12,0,1,0,13,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0
2018,116,52,0,0,4,2,0,0,112,0,112,0,41,0,0,3,1,0,0,103,0,103,0,23,0,0,1,1,0,1,32,0,32,0,20,0,0,1,1,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,13,1,2,1,3,3,1,3,1,2,24,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0
2018,115,16,0,0,1,0,0,0,14,0,14,0,10,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,5,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,114,4,0,0,0,0,0,0,7,0,7,0,3,0,0,0,0,0,0,7,0,7,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,119,17,0,0,0,0,0,0,4,0,4,0,17,0,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,0,9,0,9,0,14,0,0,0,0,0,0,9,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,10,8,21,0,0,3,5,18,0,0,4,3,7,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0
2018,770,948,22,5,12,3,3,0,483,141,624,0,822,19,4,8,3,3,0,449,121,570,0,153,0,1,1,0,1,0,97,16,113,0,126,0,1,0,0,1,0,81,11,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,67,262,167,10,6,15,198,46,0,1,8,65,97,0,1,7,39,20,0,0,0,0,0,0,0,0,0,0
2018,583,125,0,0,2,0,0,1,62,29,91,0,105,0,0,1,0,0,1,57,22,79,0,46,0,0,1,0,0,1,17,9,26,0,38,0,0,0,0,0,1,17,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,24,89,20,4,1,0,68,1,0,0,1,26,4,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0
2018,136,46,0,0,4,1,0,0,85,0,85,0,41,0,0,4,1,0,0,74,0,74,0,12,0,0,3,1,1,0,19,0,19,0,11,0,0,3,1,1,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,10,6,0,6,0,9,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,469,68,7,1,4,0,0,13,65,0,65,0,60,7,1,1,0,0,10,53,0,53,0,11,2,1,4,1,0,2,11,0,11,0,9,2,1,4,1,0,2,10,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,3,39,6,3,2,0,31,0,0,1,5,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,642,169,15,0,6,1,0,0,109,32,141,0,147,15,0,3,1,0,0,103,26,129,0,55,3,0,3,0,1,0,60,8,68,0,50,3,0,3,0,1,0,55,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,100,15,1,5,0,71,1,0,0,0,22,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2018,674,460,16,0,11,2,5,4,241,88,329,0,415,16,0,9,2,5,4,191,67,258,0,221,21,0,10,1,8,2,129,58,187,0,208,21,0,9,1,8,2,104,52,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,27,238,11,3,15,12,209,6,0,5,6,98,2,0,4,4,91,2,0,0,0,0,0,0,0,0,0,0
2018,193,32,0,0,0,0,0,0,57,0,57,0,30,0,0,0,0,0,0,55,0,55,0,6,0,0,0,0,0,2,9,0,9,0,6,0,0,0,0,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,1,2,2,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
