año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2018,776,95,1,0,5,0,94,1,0,5,0,3,2,7,0,0,1,4,1
2018,640,105,1,3,6,0,75,1,3,5,0,3,0,4,0,0,8,0,0
2018,315,433,0,0,0,0,424,0,0,0,0,0,0,0,20,20,0,0,0
2018,40,279,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0
2018,508,104,0,0,5,0,104,0,0,5,0,1,2,1,0,0,0,3,2
2018,46,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2018,590,128,1,4,5,0,127,1,4,5,0,4,2,10,0,0,0,0,0
2018,777,117,2,4,5,0,95,2,4,5,0,4,1,20,0,0,0,0,0
2018,897,1171,22,9,34,1,1076,22,9,33,1,9,13,67,0,0,57,12,3
2018,965,88,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2018,671,226,0,0,8,0,205,0,0,7,0,5,0,19,,,,8,
2018,461,202,1,1,5,0,8,0,0,2,0,1,0,1,0,0,0,0,0
2018,376,20,1,1,2,0,20,1,1,2,0,2,0,0,0,0,0,0,0
2018,621,115,1,2,4,0,111,1,2,4,0,2,0,12,3,,15,,
2018,793,633,23,8,21,2,584,23,8,21,2,6,8,62,32,,12,27,7
2018,1102,56,4,2,6,1,36,1,1,5,1,1,0,2,0,0,5,0,0
2018,1147,60,1,1,4,0,28,0,0,2,0,1,0,0,0,0,0,0,0
2018,712,297,3,2,8,0,245,3,2,6,0,5,0,18,0,0,7,0,0
2018,32,110,0,0,0,0,107,0,0,0,0,0,0,0,15,0,0,0,0
2018,361,70,0,0,0,0,70,0,0,0,0,1,0,0,0,12,0,0,0
2018,486,40,1,1,3,0,30,0,0,3,0,1,0,0,0,0,0,0,0
2018,595,172,4,2,5,0,166,4,2,5,0,3,1,23,0,0,8,0,0
2018,433,50,0,2,2,0,44,0,2,2,0,2,0,0,0,0,4,0,0
2018,1058,32,0,0,2,0,18,0,0,1,0,1,0,0,0,0,0,0,0
2018,261,39,0,0,4,0,39,0,0,4,0,1,0,0,0,0,0,0,0
2018,730,204,4,2,7,0,181,4,2,7,0,7,0,19,7,,,14,
2018,577,219,6,2,6,0,233,6,2,6,0,5,0,10,,,,22,
2018,788,769,11,4,24,1,730,11,4,24,1,10,5,94,45,,1,1,5
2018,865,95,3,2,4,0,98,3,2,4,0,3,0,5,,,,,
2018,979,24,0,0,2,0,24,0,0,2,0,2,0,2,,,,,
2018,998,18,0,0,1,0,18,0,0,1,0,1,0,1,,,,,
2018,1072,28,0,0,2,0,28,0,0,2,0,2,0,2,,,,8,2
2018,221,120,0,0,3,0,90,0,0,3,0,3,0,0,0,0,0,0,0
2018,506,75,3,2,5,0,75,3,2,5,0,2,0,0,0,0,0,0,3
2018,727,408,9,3,11,0,375,9,3,9,0,9,0,19,0,0,0,0,0
2018,355,74,0,0,2,0,74,0,0,2,0,3,0,0,0,0,0,0,0
2018,487,297,0,0,6,0,285,0,0,6,0,2,0,0,0,0,0,0,0
2018,938,1056,16,2,21,2,973,16,2,21,2,8,11,20,10,0,0,0,2
2018,886,110,0,0,3,0,103,0,0,2,0,1,0,0,0,0,0,0,1
2018,835,46,1,1,2,0,46,1,1,2,0,0,0,4,0,0,0,0,0
2018,999,15,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0
2018,798,480,16,2,14,1,409,16,2,14,1,8,0,80,0,0,10,10,2
2018,504,192,0,0,5,0,192,0,0,5,0,5,0,15,20,20,0,8,0
2018,247,43,1,1,3,0,43,1,1,3,0,2,1,6,0,0,0,5,2
2018,216,55,2,1,3,0,51,2,1,3,0,2,0,2,0,0,3,3,1
2018,654,63,2,2,5,0,63,1,2,5,0,1,0,0,0,0,5,0,0
2018,65,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2018,472,78,2,1,3,0,54,2,1,3,0,2,0,4,0,10,0,0,0
2018,427,36,0,0,0,0,36,0,0,0,0,1,0,0,0,10,0,0,0
2018,491,64,2,1,2,0,60,2,1,2,0,2,0,3,0,0,8,0,0
2018,551,30,1,1,1,0,30,1,1,1,0,1,0,15,0,0,15,0,0
2018,106,120,0,0,0,0,120,0,0,0,0,0,0,0,0,12,0,0,0
2018,819,137,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
2018,836,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2018,915,126,0,0,0,0,120,0,0,0,0,0,0,0,0,23,0,0,0
2018,942,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2018,1140,130,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
2018,748,590,12,3,22,1,565,12,3,19,1,11,4,26,27,0,0,24,7
2018,198,87,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2018,871,80,1,3,4,0,56,1,3,4,0,3,0,10,0,0,11,0,0
2018,948,52,1,1,3,1,52,1,1,3,1,1,0,0,0,0,0,0,0
2018,1051,140,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0
2018,1083,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2018,1096,75,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0
2018,679,848,13,1,18,1,781,13,1,18,1,22,0,46,15,,0,0,0
2018,176,75,0,0,5,0,75,0,0,5,0,1,0,0,0,0,0,0,0
2018,537,69,0,0,6,0,60,0,0,5,0,2,0,6,0,0,3,1,2
2018,608,140,8,2,6,0,140,8,2,5,0,7,0,19,0,0,0,4,0
2018,596,140,5,1,5,0,140,3,1,4,0,5,0,10,0,0,5,5,5
2018,749,901,0,0,45,3,822,0,0,38,3,29,6,79,21,0,23,0,0
2018,758,1196,50,5,38,3,1123,41,5,38,3,12,8,60,34,0,32,30,6
2018,1104,861,20,2,24,3,706,16,2,22,3,12,7,81,55,14,15,18,8
2018,567,156,0,0,11,0,91,0,0,9,0,2,0,0,50,0,0,30,3
2018,677,524,0,0,14,2,408,0,0,12,2,5,1,52,10,0,24,0,0
2018,670,170,0,0,6,0,148,0,0,6,0,3,0,44,30,0,10,0,0
2018,588,154,0,0,9,0,128,0,0,7,0,2,0,15,0,18,12,0,0
2018,753,1349,66,9,44,4,1142,49,9,32,4,14,3,144,44,0,0,55,9
2018,887,334,0,0,0,0,326,0,0,0,0,1,0,0,0,0,0,0,0
2018,245,176,5,2,10,1,176,5,2,10,1,4,0,0,0,0,0,0,0
2018,603,188,6,2,8,1,169,6,2,8,1,3,0,5,0,0,8,4,1
2018,426,74,0,0,3,0,74,0,0,3,0,3,0,0,0,0,0,0,0
2018,232,84,12,2,5,0,79,12,2,5,0,1,0,0,0,0,5,5,2
2018,288,160,0,0,7,0,160,0,0,7,0,5,0,9,0,0,0,9,2
2018,246,76,6,2,8,0,82,6,2,8,0,2,0,6,0,0,0,0,0
2018,284,168,12,1,12,1,168,8,1,12,1,4,0,0,0,0,0,0,0
2018,18,94,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2018,356,99,0,0,0,0,99,0,0,0,0,0,0,0,60,0,0,0,0
2018,401,259,0,0,0,0,259,0,0,0,0,1,0,1,0,0,0,0,0
2018,733,659,15,5,20,1,562,10,5,20,1,5,4,26,4,0,7,0,3
2018,243,76,0,0,5,0,76,0,0,4,0,2,0,0,0,0,0,6,1
2018,380,250,0,0,0,0,164,0,0,0,0,1,0,0,0,0,0,0,0
2018,716,70,0,0,9,0,70,0,0,9,0,2,0,14,0,0,0,0,0
2018,534,100,0,0,7,1,100,0,0,7,1,4,0,7,0,0,0,0,0
2018,185,92,0,0,11,1,68,0,0,11,1,2,0,0,0,0,8,0,0
2018,258,180,0,0,10,1,149,0,0,10,1,3,0,9,1,0,4,4,3
2018,505,20,0,0,3,0,20,0,0,3,0,1,0,6,0,0,0,0,0
2018,268,163,0,0,10,1,163,0,0,10,1,1,0,10,0,0,0,0,0
2018,602,143,8,2,10,1,143,8,2,10,1,2,0,3,0,0,4,0,0
2018,254,171,7,9,10,1,171,7,9,10,1,2,0,16,0,0,5,0,0
2018,705,116,14,3,7,1,116,14,3,7,1,3,0,7,0,0,3,0,0
2018,133,60,10,2,3,0,45,6,2,3,0,1,0,0,0,0,0,0,0
2018,33,96,0,0,0,0,96,0,0,0,0,0,0,0,20,0,0,0,0
2018,143,67,0,0,0,0,67,0,0,0,0,0,0,1,2,0,0,0,0
2018,36,120,0,0,0,0,120,0,0,0,0,0,0,0,20,0,0,0,0
2018,756,475,3,3,16,2,423,3,3,16,2,5,0,14,0,0,0,0,0
2018,662,507,10,3,15,1,407,10,3,13,1,6,4,23,30,0,18,0,0
2018,192,192,0,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0
2018,382,320,0,0,0,0,320,0,0,0,0,1,0,0,0,0,0,0,0
2018,322,339,0,0,0,0,339,0,0,0,0,1,0,0,0,0,0,0,0
2018,478,133,0,0,5,0,133,0,0,5,0,4,0,0,0,0,0,0,0
2018,352,144,0,0,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0
2018,628,386,7,4,13,1,336,7,4,12,1,10,5,40,0,0,0,0,0
2018,495,116,0,0,6,0,88,0,0,6,0,3,0,0,0,0,0,6,0
2018,845,332,11,1,12,0,248,11,1,11,0,5,3,16,30,0,2,18,3
2018,498,91,4,2,6,0,74,3,1,4,0,2,0,3,0,0,6,0,0
2018,314,202,0,0,0,0,178,0,0,0,0,1,0,0,0,0,0,0,0
2018,720,99,0,0,5,0,92,0,0,5,0,3,0,5,0,0,5,0,0
2018,721,510,8,2,17,1,397,3,2,15,1,13,3,28,30,15,13,0,0
2018,485,20,0,0,3,0,20,0,0,3,0,0,0,5,1,0,0,4,3
2018,273,235,2,1,14,1,200,2,1,14,1,2,0,16,0,0,14,8,0
2018,846,400,10,2,15,1,363,10,2,15,1,10,0,34,3,0,21,0,0
2018,847,94,0,0,9,0,85,0,0,9,0,3,0,0,0,0,0,23,3
2018,848,170,20,3,8,2,160,18,3,8,2,7,0,11,0,0,5,0,0
2018,916,99,0,0,4,0,85,0,0,3,0,2,0,16,0,0,4,0,0
2018,930,81,6,3,5,1,81,6,2,4,1,1,0,8,0,0,0,7,0
2018,954,406,14,3,11,1,321,14,3,10,1,5,2,20,0,0,12,0,0
2018,943,86,0,0,6,0,83,0,0,6,0,3,0,8,0,0,8,0,0
2018,949,1268,69,8,50,3,1101,67,8,47,3,25,8,118,82,8,47,0,0
2018,980,126,14,2,6,1,126,14,2,6,1,3,0,7,0,0,6,0,0
2018,981,53,0,0,5,0,46,0,0,5,0,1,0,1,0,0,12,8,2
2018,1024,220,14,2,16,1,180,9,2,12,1,2,0,26,0,0,0,17,0
2018,1017,47,0,0,0,0,35,0,0,0,0,0,0,10,0,0,0,0,0
2018,1000,198,0,0,13,1,195,0,0,10,1,3,0,34,0,0,7,0,0
2018,1018,158,4,4,8,1,138,2,4,8,1,2,0,17,1,1,0,0,0
2018,1001,91,7,2,10,1,91,7,2,10,1,2,0,8,0,0,0,6,0
2018,1007,271,12,7,12,0,269,9,7,11,0,10,0,25,30,0,0,20,4
2018,1008,243,8,3,7,0,232,8,3,7,0,4,0,26,0,0,0,20,0
2018,1010,132,8,3,5,0,131,8,3,5,0,4,0,13,0,0,0,18,0
2018,1011,98,4,2,5,0,87,4,2,4,0,3,0,9,0,0,17,0,0
2018,1012,188,8,8,9,0,168,6,6,9,0,5,0,24,0,0,0,13,0
2018,1013,613,24,12,21,2,517,24,12,20,2,10,0,62,25,0,42,0,0
2018,1041,160,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0
2018,1073,250,10,8,10,1,171,7,8,10,1,3,0,20,15,0,12,26,10
2018,1087,364,6,6,13,1,356,4,6,13,1,4,0,56,2,0,0,0,0
2018,1109,209,5,4,9,1,201,5,4,9,1,3,0,24,6,0,0,17,0
2018,1110,182,8,6,9,1,145,8,6,8,1,5,0,7,0,0,2,2,2
2018,1112,20,0,0,3,0,10,0,0,3,0,1,0,4,0,0,0,0,0
2018,1120,99,0,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0
2018,1148,72,7,2,6,1,30,2,2,4,1,2,0,10,0,0,2,0,0
2018,1126,361,10,8,13,0,338,10,8,12,0,7,4,55,16,0,21,9,0
2018,1152,178,0,0,0,0,173,0,0,0,0,0,0,0,141,0,0,0,0
2018,789,351,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0
2018,326,154,0,0,0,0,154,0,0,0,0,0,0,0,15,0,0,0,0
2018,442,103,7,3,9,1,103,7,3,9,1,1,0,1,0,0,0,1,0
2018,294,128,5,1,5,1,128,5,1,5,1,1,0,9,0,0,1,0,0
2018,378,52,2,2,5,0,46,1,2,5,0,1,0,2,0,0,4,0,0
2018,402,105,0,0,7,1,80,0,0,7,1,3,0,0,0,0,0,0,0
2018,29,185,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0
2018,450,32,0,0,4,0,2,0,0,4,0,1,0,0,0,0,5,0,0
2018,656,173,4,2,6,0,131,4,2,6,0,2,,20,12,,,12,
2018,333,72,1,1,5,1,72,1,1,5,1,1,0,21,0,0,0,0,0
2018,684,196,3,4,8,0,193,3,4,7,0,5,,14,5,,,7,
2018,422,90,0,0,4,1,30,0,0,3,1,1,0,4,0,0,0,1,1
2018,763,1073,70,13,37,2,1017,70,13,36,2,20,2,83,,,59,,4
2018,741,629,4,5,24,2,579,4,5,22,2,12,6,69,51,,,22,
2018,553,394,8,6,11,1,382,8,6,8,1,6,1,28,,,6,,
2018,357,202,2,1,5,0,12,0,0,2,0,2,0,0,0,0,0,12,1
2018,899,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2018,900,13,0,0,2,0,12,0,0,2,0,1,0,0,0,0,2,0,0
2018,950,6,0,0,1,0,6,0,0,1,0,1,0,0,0,0,0,0,1
2018,966,39,2,1,2,1,27,1,1,2,1,2,0,0,0,0,0,0,1
2018,967,15,0,0,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0
2018,982,128,1,0,6,1,115,0,0,5,1,4,0,11,0,0,4,11,2
2018,1014,17,0,0,3,0,18,0,0,3,0,3,,6,,,,17,3
2018,1080,121,11,2,7,1,121,11,2,7,1,2,0,8,0,0,0,6,1
2018,1074,12,0,0,2,0,12,0,0,2,0,1,0,1,0,0,0,0,0
2018,1084,8,0,0,4,0,7,0,0,4,0,1,0,2,0,0,0,2,4
2018,1113,20,1,1,2,0,20,1,1,2,0,1,0,11,0,0,2,1,1
2018,1137,14,0,0,2,0,12,0,0,2,0,1,0,0,0,0,0,0,2
2018,1142,159,6,3,7,0,130,6,3,7,0,4,,7,,,,8,2
2018,722,920,87,15,29,3,920,87,15,26,3,18,1,68,0,0,19,10,2
2018,660,339,0,0,12,0,323,0,0,10,0,5,0,10,0,0,21,0,0
2018,75,96,0,0,0,0,96,0,0,0,0,0,0,0,40,0,0,0,0
2018,249,131,3,2,8,1,131,3,2,8,1,3,0,1,0,0,8,0,0
2018,227,123,6,4,10,1,112,6,4,10,1,2,0,13,0,0,0,0,2
2018,150,71,0,0,4,0,71,0,0,4,0,2,0,0,0,0,4,0,0
2018,47,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,172,139,0,0,6,0,139,0,0,6,0,1,0,6,0,0,6,0,1
2018,581,103,3,2,5,0,103,3,2,5,0,4,0,1,0,0,1,0,0
2018,120,38,0,0,1,0,38,0,0,1,0,1,0,0,0,0,0,1,0
2018,445,154,0,0,2,0,140,0,0,2,0,0,0,0,0,0,0,0,0
2018,471,307,0,0,7,0,307,0,0,7,0,3,0,0,0,0,0,0,0
2018,53,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,199,175,0,0,3,0,175,0,0,3,0,1,0,0,0,0,4,0,0
2018,575,255,6,7,10,0,187,6,7,10,0,4,0,9,0,0,9,0,0
2018,528,96,6,3,5,0,96,6,3,4,0,3,1,2,0,0,5,0,0
2018,631,287,7,5,6,0,276,7,5,6,0,4,2,12,0,0,6,0,1
2018,699,394,0,0,10,0,370,0,0,10,0,9,2,36,0,0,37,0,0
2018,823,26,0,0,3,0,26,0,0,3,0,1,0,0,0,0,3,0,0
2018,849,124,0,0,5,0,86,0,0,5,0,3,0,0,0,0,6,0,0
2018,869,83,0,0,5,0,83,0,0,5,0,3,0,0,0,0,0,0,0
2018,955,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2018,983,222,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
2018,1002,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2018,1015,691,14,8,25,2,606,14,8,25,2,22,0,69,0,0,43,0,0
2018,1153,40,0,0,2,0,40,0,0,2,0,2,0,0,0,0,0,0,0
2018,51,84,0,0,0,0,54,0,0,0,0,0,0,0,32,0,0,0,0
2018,441,193,0,0,7,0,193,0,0,7,0,3,0,0,0,0,0,0,0
2018,327,231,0,0,0,0,219,0,0,0,0,0,0,0,38,20,0,0,0
2018,690,241,4,2,17,1,210,4,2,15,1,3,0,24,0,0,2,0,0
2018,262,72,2,2,6,1,72,2,2,6,1,2,1,6,0,0,0,6,0
2018,403,5,0,0,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0
2018,312,154,0,0,0,0,154,0,0,0,0,0,0,0,15,0,0,0,0
2018,589,93,2,1,4,0,86,2,1,4,0,6,0,6,0,0,8,0,0
2018,665,192,3,2,5,0,181,3,2,5,0,4,0,30,0,0,0,1,1
2018,334,21,0,0,0,0,21,0,0,0,0,0,0,1,1,1,0,0,0
2018,1075,1086,28,3,39,1,945,28,3,39,1,13,10,90,0,0,0,44,0
2018,751,1018,9,2,21,1,826,9,2,19,1,10,2,81,20,0,0,23,4
2018,186,43,1,0,3,1,43,1,0,3,1,3,0,0,0,0,0,0,0
2018,646,100,2,1,2,0,100,2,1,2,0,3,0,10,0,0,2,1,2
2018,536,79,1,1,3,0,79,1,1,3,0,5,0,8,0,0,3,1,1
2018,242,49,2,0,2,0,49,1,0,2,0,2,0,0,0,0,0,0,0
2018,490,204,0,0,5,0,166,0,0,4,0,1,0,1,0,15,0,15,0
2018,500,105,3,2,6,1,105,2,2,6,1,4,0,8,0,0,7,0,0
2018,206,48,0,0,3,0,48,0,0,3,0,1,0,0,0,0,0,0,0
2018,58,36,0,0,0,0,32,0,0,0,0,0,0,0,10,0,0,0,0
2018,572,436,12,4,11,0,345,12,4,9,0,10,0,17,50,0,12,0,0
2018,180,90,0,0,2,0,82,0,0,2,0,1,0,0,0,0,0,0,0
2018,549,103,3,2,3,0,103,3,2,3,0,6,0,6,0,0,0,0,0
2018,582,105,3,1,3,0,101,3,1,3,0,3,0,4,0,0,2,0,0
2018,743,457,15,2,14,1,436,15,2,13,1,6,3,38,0,0,20,0,0
2018,795,120,0,0,5,0,114,0,0,5,0,1,0,0,0,0,7,9,0
2018,269,29,0,0,3,0,29,0,0,3,0,1,0,0,0,0,0,0,0
2018,634,233,0,0,6,0,192,0,0,6,0,4,0,6,0,0,0,0,0
2018,1,39,0,0,4,0,39,0,0,4,0,1,0,1,0,0,0,0,0
2018,717,223,8,2,5,0,211,8,2,5,0,4,0,7,15,0,,,
2018,373,140,0,0,0,0,138,0,0,0,0,1,0,0,0,0,0,0,0
2018,535,176,3,3,7,0,146,3,3,5,0,9,0,9,20,0,0,14,0
2018,824,991,32,6,33,2,951,32,6,27,2,36,7,113,12,0,45,1,1
2018,888,90,2,1,3,0,90,2,1,3,0,2,0,0,0,0,0,0,0
2018,902,20,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0
2018,968,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2018,1130,40,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2018,1141,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0
2018,1145,32,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0
2018,1122,28,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2018,1133,13,0,0,6,0,13,0,0,6,0,0,0,0,0,0,2,6,6
2018,346,206,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0
2018,27,97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2018,165,44,0,0,2,0,44,0,0,2,0,1,0,2,0,0,0,2,2
2018,956,495,12,2,12,0,449,12,2,10,0,10,0,16,12,0,0,19,0
2018,413,53,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2018,149,69,0,0,3,0,66,0,0,3,0,1,0,0,0,0,0,16,0
2018,612,152,11,3,7,1,152,11,3,7,1,9,0,6,0,0,0,0,0
2018,559,110,0,0,4,0,87,0,0,2,0,1,0,0,0,0,0,0,0
2018,7,136,0,0,5,0,125,0,0,5,0,1,0,0,0,0,0,0,0
2018,283,162,0,0,8,1,162,0,0,8,1,6,0,6,0,0,3,0,0
2018,37,64,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
2018,153,187,0,0,8,1,152,0,0,8,1,8,0,0,0,0,0,0,0
2018,547,292,4,5,9,0,244,4,5,7,0,5,0,19,0,0,1,2,1
2018,397,80,0,0,0,0,80,0,0,0,0,2,0,0,0,18,0,0,0
2018,556,131,6,4,5,0,131,6,4,5,0,4,0,18,0,0,0,6,1
2018,42,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2018,31,219,0,0,0,0,219,0,0,0,0,1,0,0,0,15,0,0,0
2018,740,916,40,8,23,1,816,40,8,19,1,14,4,38,45,0,28,0,0
2018,217,84,0,0,3,0,48,0,0,3,0,1,0,0,0,0,0,0,0
2018,863,62,2,0,3,0,19,0,0,2,0,1,0,0,0,0,0,0,0
2018,889,828,0,0,22,2,758,0,0,17,2,14,9,67,0,0,0,24,4
2018,984,147,0,0,6,0,131,0,0,6,0,3,0,0,0,0,7,0,6
2018,1106,8,0,0,2,0,8,0,0,2,0,1,1,0,0,0,0,0,0
2018,1146,12,0,0,1,0,12,0,0,1,0,1,0,0,0,0,1,0,0
2018,34,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2018,791,98,2,1,5,0,98,2,1,5,0,2,0,0,0,0,10,,0
2018,181,33,0,0,0,0,33,0,0,0,0,1,0,1,0,0,0,0,0
2018,430,17,0,0,1,0,15,0,0,1,0,1,0,0,0,0,0,0,0
2018,715,573,3,2,13,1,385,3,2,13,1,10,0,22,0,0,0,0,0
2018,521,26,0,0,3,0,18,0,0,3,0,4,0,0,0,0,0,0,1
2018,524,192,2,1,9,1,194,2,1,9,1,2,0,5,0,0,0,6,2
2018,432,40,0,0,2,0,18,0,0,2,0,1,0,0,0,0,0,0,0
2018,19,24,3,1,2,0,24,3,1,2,0,0,0,0,0,0,0,0,0
2018,25,48,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2018,26,84,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2018,890,608,18,2,17,1,576,18,2,17,1,21,4,48,20,0,0,14,0
2018,904,122,1,1,5,0,108,1,1,5,0,3,0,2,0,0,0,0,0
2018,957,1325,30,12,36,2,1148,30,12,36,2,16,0,120,20,0,40,35,12
2018,939,914,18,3,26,2,792,18,3,26,2,13,1,36,27,0,0,37,6
2018,236,106,1,1,5,0,90,1,1,5,0,0,0,8,0,0,15,0,0
2018,735,1066,29,6,23,2,920,29,6,21,2,11,2,109,45,0,5,10,2
2018,146,258,0,0,0,0,258,0,0,0,0,1,0,0,0,0,0,0,0
2018,363,120,0,0,5,1,147,0,0,5,1,1,0,3,0,0,0,6,1
2018,187,187,0,0,7,1,187,0,0,7,1,2,0,5,0,0,8,0,0
2018,265,61,0,0,2,0,61,0,0,2,0,5,0,0,0,0,0,0,0
2018,295,108,0,0,5,0,72,0,0,3,0,2,0,6,0,0,0,0,0
2018,496,242,3,2,5,1,146,1,2,4,1,3,0,0,0,0,0,0,0
2018,77,99,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2018,391,29,0,0,2,0,29,0,0,2,0,1,0,0,0,0,0,0,0
2018,240,165,2,1,4,0,165,1,1,4,0,2,0,0,0,0,0,0,0
2018,448,40,2,1,2,0,40,2,1,2,0,1,0,3,0,0,2,0,0
2018,151,144,0,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0
2018,425,32,3,1,2,0,28,3,1,2,0,1,0,0,0,0,0,0,0
2018,300,61,0,0,2,0,61,0,0,2,0,2,0,5,0,0,0,0,0
2018,339,97,1,1,5,1,49,1,1,5,1,1,0,0,0,0,0,0,0
2018,874,198,3,2,5,0,198,3,2,5,0,6,1,3,0,0,4,1,0
2018,905,826,18,4,21,3,785,18,4,18,3,9,5,47,0,0,0,25,7
2018,1123,13,0,0,2,0,12,0,0,2,0,1,0,1,0,0,0,0,0
2018,736,912,24,10,32,2,882,24,10,32,2,12,0,39,80,3,61,0,0
2018,459,30,0,0,2,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2018,320,127,0,0,4,0,112,0,0,4,0,1,0,0,0,0,0,8,4
2018,45,424,0,0,0,0,424,0,0,0,0,0,0,0,140,57,0,0,0
2018,618,131,2,1,5,0,115,2,1,5,0,5,1,12,0,0,20,0,0
2018,463,301,0,2,10,0,249,0,0,7,0,6,3,39,15,0,22,0,0
2018,891,105,2,3,9,0,94,2,3,9,0,3,0,0,0,0,0,0,0
2018,958,375,10,2,9,0,321,10,2,9,0,10,0,30,0,10,18,0,0
2018,244,48,1,1,2,0,48,0,1,2,0,2,0,4,0,0,0,0,0
2018,28,56,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,444,27,0,0,5,0,27,0,0,5,0,1,0,2,0,0,0,0,0
2018,479,63,0,0,2,0,63,0,0,0,0,1,0,1,0,0,0,36,2
2018,285,91,5,1,5,1,91,1,1,5,1,2,0,7,0,0,0,0,0
2018,253,140,12,5,10,1,140,6,5,10,1,6,0,0,0,0,2,18,3
2018,481,70,3,2,7,1,50,2,2,5,1,3,0,0,0,0,0,0,4
2018,540,121,5,3,8,1,120,5,3,8,1,5,0,12,0,0,0,0,8
2018,332,10,0,0,2,0,10,0,0,2,0,0,0,0,0,0,0,0,0
2018,41,60,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2018,510,93,0,0,5,0,42,0,0,5,0,4,0,1,1,0,1,1,1
2018,305,10,0,0,,0,10,0,0,,0,1,0,3,,,,,
2018,708,237,3,2,7,0,209,3,2,7,0,4,0,11,20,,20,,
2018,755,1307,59,4,50,3,1143,53,4,50,3,19,9,181,34,,,57,8
2018,750,843,21,3,24,3,772,21,3,23,3,9,8,45,,,,26,4
2018,696,584,22,2,16,2,554,22,2,16,2,11,6,74,22,,12,21,4
2018,421,136,0,0,4,0,82,0,0,3,0,3,0,0,0,0,0,0,0
2018,827,184,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
2018,933,224,0,0,10,0,197,0,0,9,0,8,0,7,0,0,32,32,0
2018,1030,151,7,5,18,1,151,7,2,10,1,1,0,5,0,0,0,0,0
2018,1003,14,0,0,2,0,14,0,0,2,0,1,0,4,,,12,6,2
2018,1050,8,0,0,1,0,8,0,0,1,0,1,0,8,,,,,
2018,1043,112,8,6,11,1,106,8,6,10,1,1,0,0,0,0,0,13,3
