año,NCODI,camas_medInterna,estancias_medInterna,altFinal_medInterna,altCuracion_medInterna,altTraslaHosp_medInterna,altExitus_medInterna,altOtracausa_medInterna,altTraslaInter_medInterna,camas_medicina,estancias_medicina,altFinal_med,altCuracion_med,altTraslaHosp_med,altExitus_med,altOtracausa_med,altTraslaInter_med,camas_cirugia,estancias_cirugia,altFinal_cirugia,altCuracion_cirugia,altTraslaHosp_cirugia,altExitus_cirugia,altOtracausa_cirugia,altTraslaInter_cirugia,camas_trauma,estancias_trauma,altFinal_trauma,altCuracion_trauma,altTraslaHosp_trauma,altExitus_trauma,altOtracausa_trauma,altTraslaInter_trauma,camas_gine,estancias_gine,altFinal_gine,altCuracion_gine,altTraslaHosp_gine,altExitus_gine,altOtracausa_gine,altTraslaInter_gine,camas_pediatria,estancias_pediatria,altFinal_pediatria,altCuracion_pediatria,altTraslaHosp_pediatria,altExitus_pediatria,altOtracausa_pediatria,altTraslaInter_pediatria,camas_neonatologia,estancias_neonatologia,altFinal_neonatologia,altCuracion_neonatologia,altTraslaHosp_neonatologia,altExitus_neonatologia,altOtracausa_neonatologia,altTraslaInter_neonatologia,camas_cirugiaPed,estancias_cirugiaPed,altFinal_cirugiaPed,altCuracion_cirugiaPed,altTraslaHosp_cirugiaPed,altExitus_cirugiaPed,altOtracausa_cirugiaPed,altTraslaInter_cirugiaPed,camas_restoPedia,estancias_restoPedia,altFinal_restoPedia,altCuracion_restoPedia,altTraslaHosp_restoPedia,altExitus_restoPedia,altOtracausa_restoPedia,altTraslaInter_restoPedia,camas_rehabilitacion,estancias_rehabilitacion,altFinal_rehabilitacion,altCuracion_rehabilitacion,altTraslaHosp_rehabilitacion,altExitus_rehabilitacion,altOtracausa_rehabilitacion,altTraslaInter_rehabilitacion,camas_mIntensiva,estancias_mIntensiva,aFinales_mIntensiva,altCuracion_mIntensiva,altTraslaHosp_mIntensiva,altExitus_mIntensiva,altOtracausa_mIntensiva,altTraslaInter_mIntensiva,camas_uci,estancias_uci,altFinal_uci,altCuracion_uci,altTraslaHosp_uci,altExitus_uci,altOtracausa_uci,altTraslaInter_uci,camas_uCoronarios,estancias_uCoronarios,altFinal_uCoronarios,altCuracion_uCoronarios,altTraslaHosp_uCoronarios,altExitus_uCoronarios,altOtracausa_uCoronarios,altTraslaInter_uCoronarios,camas_uNeonatales,estancias_uNeonatales,altFinal_uNeonatales,altCuracion_uNeonatales,altTraslaHosp_uNeonatales,altExitus_uNeonatales,altOtracausa_uNeonatales,altTraslaInter_uNeonatales,camas_uQuemados,estancias_uQuemados,altFinal_uQuemados,altCuracion_uQuemados,altTraslaHosp_uQuemados,altExitus_uQuemados,altOtracausa_uQuemados,altTraslaInter_uQuemados,camas_largaEstan,estancias_largaEstan,altFinal_largaEstan,altCuracion_largaEstan,altTraslaHosp_largaEstan,altExitus_largaEstan,altOtracausa_largaEstan,altTraslaInter_largaEstan,camas_psiquiatria,estancias_psiquiatria,altFinal_psiquiatria,altCuracion_psiquiatria,altTraslaHosp_psiquiatria,altExitus_psiquiatria,altOtracausa_psiquiatria,altTraslaInter_psiquiatria,camas_psiAgudo,estancias_psiAgudo,altFinal_psiAgudo,altCuracion_psiAgudo,altTraslaHosp_psiAgudo,altExitus_psiAgudo,altOtracausa_psiAgudo,altTraslaInter_psiAgudo,camas_psiquiMedia,estancias_psiquiMedia,altFinal_psiquiMedia,altCuracion_psiquiMedia,altTraslaHosp_psiquiMedia,altExitus_psiquiMedia,altOtracausa_psiquiMedia,altTraslaInter_psiquiMedia,camas_paliativos,estancias_paliativos,altFinal_paliativos,altCuracion_paliativos,altTraslaHosp_paliativos,altExitus_paliativos,altOtracausa_paliativos,altTraslaInter_paliativos,otros1_texto,camas_o1,estancias_o1,altFinal_o1,altCuracion_o1,altTraslaHosp_o1,altExitus_o1,altOtracausa_o1,altTraslaInter_o1,otros2_texto,camas_o2,estancias_o2,altFinal_o2,altCuracion_o2,altTraslaHosp_o2,altExitus_o2,altOtracausa_o2,altTraslaInter_o2,otros3_texto,camas_o3,estancias_o3,altFinal_o3,altCuracion_o3,altTraslaHosp_o3,altExitus_o3,altOtracausa_o3,altTraslaInter_o3,camas_total,estancias_total,altFinal_total,altCuracion_total,altTraslaHosp_total,altExitus_total,altOtracausa_total,altTraslaInter_total,ingreProgr,ingreUrge,total_ingresosHops
2018,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,220359,1493,1087,179,51,176,236,129,40176,1054,789,142,1,122,236,518,180183,439,298,37,50,54,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,647,220359,1493,1087,179,51,176,236,1214,541,1755
2018,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,21694,42,29,1,11,1,0,384,124271,1196,1127,63,6,0,0,85,31733,1099,1043,53,3,0,0,299,92538,97,84,10,3,0,0,10,3631,6,3,0,3,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,453,149596,1244,1159,64,20,1,0,293,792,1085
2018,639,48,14988,2024,1722,81,111,110,0,29,18956,3239,2794,118,83,244,0,24,5139,947,916,19,10,2,0,36,6695,1058,968,72,7,11,0,12,4507,1614,1581,31,1,1,0,12,2920,1075,1014,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2920,1075,1014,60,1,0,0,0,0,0,0,0,0,0,0,6,1485,94,28,31,34,1,0,6,1485,94,28,31,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",32,10616,470,279,35,155,1,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,199,65306,10521,9302,447,402,370,0,2493,7964,10457
2018,457,20,7921,1313,1007,220,86,0,0,1,13,11,5,5,1,0,0,5,1848,1131,1089,32,10,0,0,6,2138,789,720,61,8,0,0,1,90,89,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11680,127,63,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",9,3320,157,80,31,46,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,74,27010,3617,3050,362,205,0,0,2023,1594,3617
2018,609,53,19037,2411,2050,22,78,17,244,95,19799,4707,4252,28,55,32,340,39,14045,4617,4533,62,3,19,958,23,8001,1630,1620,4,1,5,75,24,8726,2634,2628,1,0,5,57,30,10600,2557,2540,8,0,9,275,7,2459,209,208,0,0,1,83,1,61,60,46,13,0,0,1,22,8080,2480,2286,8,0,7,179,0,0,0,0,0,0,0,0,29,6310,142,52,28,49,13,1209,19,5646,135,50,28,44,13,1137,0,0,0,0,0,0,0,0,10,664,7,2,0,5,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4090,192,181,2,0,9,8,13,4090,192,181,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,306,90608,18306,17856,155,186,109,3166,8682,9591,18273
2018,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,29044,353,231,57,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,82,29044,353,231,57,62,3,0,367,0,367
2018,454,44,11876,1813,870,649,155,139,0,29,10400,2029,1314,228,77,410,0,33,11301,2425,1893,146,17,369,0,20,7819,1306,917,244,13,132,0,16,2431,1022,910,23,0,89,0,12,1901,753,668,59,0,26,0,1,173,94,83,8,0,3,0,1,21,10,8,0,0,0,2,10,1707,649,577,51,0,21,0,0,0,0,0,0,0,0,0,7,2302,509,20,442,41,6,0,7,2302,509,20,442,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12446,111,40,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5893,576,222,96,258,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",12,4730,287,178,46,63,0,0,228,71099,10831,7032,1944,684,1171,0,3543,7368,10911
2018,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,26363,396,278,84,29,5,0,253,87473,1077,731,255,9,82,0,94,31631,1023,694,247,1,81,0,159,55842,54,37,8,8,1,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,333,113836,1473,1009,339,38,87,0,649,809,1458
2018,600,58,20877,3261,2494,524,224,19,0,10,1005,107,23,11,73,0,0,32,9419,1871,1687,163,16,5,0,12,4072,914,752,156,5,1,0,10,2290,908,849,57,0,2,0,2,49,48,0,48,0,0,0,2,49,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1004,106,22,11,73,0,0,"Otros",10,1974,122,73,42,7,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,138,40690,7337,5900,1012,398,27,0,1753,5447,7200
2018,545,107,23688,2859,2296,277,100,27,159,24,21481,5712,3711,276,111,35,1579,43,12973,2744,2672,61,8,3,186,28,9585,1768,1595,163,3,7,118,16,4641,1521,1514,6,0,1,11,30,4809,1298,1263,33,0,2,5,14,1424,290,278,11,0,1,1,0,0,0,0,0,0,0,0,16,3385,1012,985,22,0,1,4,0,0,0,0,0,0,0,0,12,3444,96,28,32,36,0,313,12,3444,96,28,32,36,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4720,335,278,46,0,11,291,16,4720,335,278,46,0,11,291,0,0,0,0,0,0,0,0,18,4866,556,96,11,447,2,1,"Otros",61,21903,876,561,104,108,103,111,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,355,112110,16027,14014,1009,813,191,2774,4634,11359,15993
2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,26024,350,166,152,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,75,26024,350,166,152,32,0,0,359,0,359
2018,702,81,22661,1966,1693,30,235,8,0,103,28894,4105,3638,261,177,29,0,92,25582,4396,3947,369,61,19,0,34,9432,1457,1392,45,18,2,0,15,3966,1349,1311,30,3,5,0,6,1611,538,512,24,0,2,0,0,0,0,0,0,0,0,0,1,199,126,122,0,4,0,0,5,1412,412,390,20,0,2,0,4,777,17,16,1,0,0,0,14,3775,511,246,157,102,6,0,9,2459,379,121,151,101,6,0,0,0,0,0,0,0,0,0,5,1316,132,125,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,17101,550,451,63,0,36,0,51,17101,550,451,63,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",1,26,6,6,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,401,113825,14895,13212,980,596,107,0,4625,10276,14901
2018,778,66,22672,3286,1942,726,230,241,147,26,8902,3622,1553,324,55,238,1452,30,11628,2793,2427,192,26,148,278,28,11130,1798,1148,363,22,265,75,12,4262,1620,1602,11,0,7,32,9,2295,826,794,31,0,1,0,3,0,0,0,0,0,0,0,1,22,21,21,0,0,0,0,5,2273,805,773,31,0,1,0,0,0,0,0,0,0,0,0,10,2583,56,0,14,42,0,2526,10,2583,56,0,14,42,0,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8764,375,147,8,0,220,22,22,8764,375,147,8,0,220,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,203,72236,12777,9613,1669,375,1120,4532,2856,9701,12557
2018,341,14,1330,185,169,14,0,2,0,0,0,0,0,0,0,0,0,5,805,253,251,2,0,0,0,7,1089,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14105,33,9,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",2,281,37,37,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,65,17610,786,744,16,22,4,0,631,163,794
2018,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1443,10,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6081,289,120,15,150,4,0,"Otros",69,23440,822,609,103,108,2,0,"Otros",0,0,0,0,0,0,0,0,"Otros",7,1927,210,120,6,84,0,0,100,32891,1331,855,126,344,6,0,1336,0,1336
2018,767,34,10898,1692,1039,107,162,347,37,24,5629,1452,945,166,64,248,29,33,7870,2087,1908,61,46,72,8,23,4028,1093,579,26,17,471,4,3,402,203,200,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,117,28827,6461,4671,361,289,1140,80,1808,4612,6420
2018,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,36186,801,426,240,131,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,110,36186,801,426,240,131,4,2,733,67,800
2018,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,35815,584,446,51,82,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",7,541,62,56,0,6,0,17,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,111,36356,646,502,51,88,5,24,671,0,671
2018,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,37580,311,197,51,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,105,37580,311,197,51,56,7,0,321,0,321
2018,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,42950,563,412,63,63,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,120,42950,563,412,63,63,25,0,563,0,563
2018,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14965,124,82,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,41,14965,124,82,10,32,0,0,124,0,124
2018,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,19614,204,98,49,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,55,19614,204,98,49,52,5,0,204,0,204
2018,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10571,39,0,22,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,30,10571,39,0,22,3,14,0,44,0,44
2018,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21898,433,332,37,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1204,74,12,2,60,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,65,23102,507,344,39,124,0,0,512,0,512
2018,664,80,24242,2823,2291,394,129,9,0,52,15944,2052,1666,270,107,9,0,65,19841,3819,3597,181,39,2,0,53,16021,2070,1753,283,28,6,0,13,4009,1498,1489,7,0,2,0,12,3684,1062,1027,31,0,4,0,1,1355,244,233,10,0,1,0,3,12,6,5,0,0,0,1,8,2317,812,789,21,0,2,0,0,0,0,0,0,0,0,0,13,1807,205,7,97,97,4,0,13,1807,205,7,97,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16110,867,625,229,0,13,0,56,16110,867,625,229,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",29,8876,1264,512,573,179,0,0,373,110534,15660,12967,2065,579,49,0,4074,12131,16205
2018,918,70,31575,3704,2167,382,196,46,913,240,104095,23808,11010,4237,938,278,7345,215,69292,10800,10021,479,135,165,3088,127,42515,4594,3729,772,75,18,1825,82,17287,5014,4958,31,3,22,1323,143,35775,6942,6614,129,18,181,3869,24,6139,658,401,91,0,166,346,40,6994,2566,2006,557,0,0,3,79,22642,7241,4207,38,18,12,2966,44,10198,314,222,80,8,4,180,165,45651,1461,753,306,368,34,5313,80,21737,428,70,77,276,5,3169,14,4233,279,102,125,51,1,1029,45,13795,222,98,69,28,27,1062,26,5886,532,483,35,13,1,53,0,0,0,0,0,0,0,0,8,2616,171,121,38,0,12,15,8,2616,171,121,38,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,1094,359004,48550,39595,6454,1741,760,23871,16735,31738,48473
2018,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11478,106,66,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6444,1,1,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,0,56,17922,107,67,0,37,3,0,101,0,101
