año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2017,421,0,349889,0,349889,228071,577960
2017,827,0,0,0,0,0,0
2017,933,,498128,0,498128,0,498128
2017,1030,34751,953028,0,953028,0,987779
2017,1003,0,34853,0,34853,0,34853
2017,1050,0,7380,0,7380,0,7380
2017,1043,0,2206633,0,2206633,0,2206633
2017,1128,0,431789,0,431789,0,431789
2017,1125,17615,327465,0,327465,99367,444447
2017,1135,0,799015,0,799015,0,799015
2017,934,0,1151834,0,1151834,0,1151834
2017,629,0,4421015,0,4421015,0,4421015
2017,21,0,54509,0,54509,9186,63695
2017,615,169762,598312,0,598312,0,768074
2017,626,16475,157896,0,157896,0,174371
2017,417,0,164139,0,164139,0,164139
2017,597,0,356718,0,356718,0,356718
2017,539,6194,628718,0,628718,0,634912
2017,343,2339,87657,0,87657,37720,127716
2017,135,2854,123559,0,123559,0,126413
2017,158,242489,1653397,130185,1523212,0,1895886
2017,775,0,850696,0,850696,0,850696
2017,177,0,1,0,1,0,1
2017,578,742,233551,0,233551,0,234293
2017,416,0,1114447,0,1114447,0,1114447
2017,561,0,911637,0,911637,0,919972
2017,62,0,85127,0,85127,0,85127
2017,828,0,28719,0,28719,0,28719
2017,860,23563,472588,0,472588,0,496151
2017,935,0,3400,0,3400,0,3400
2017,936,0,23815,0,23815,0,23815
2017,986,3974,135216,0,135216,0,139190
2017,987,0,151160,0,151160,0,151160
2017,1021,0,16433,0,16433,0,16433
2017,1085,103574,50478,0,50478,0,154052
2017,658,0,1049624,0,1049624,0,1049624
2017,353,0,71859,,71859,0,71859
2017,323,0,91720,0,91720,0,91720
2017,620,0,731454,0,731454,0,731454
2017,384,0,668310,0,668310,0,668310
2017,554,0,408605,0,408605,0,408605
2017,209,29784,226673,0,226673,0,256457
2017,707,0,1402313,0,1402313,0,1402313
2017,395,0,422395,0,422395,0,422395
2017,969,0,77880,0,77880,0,77880
2017,1052,,25839,0,25839,0,25839
2017,739,0,0,0,0,2701600,2701600
2017,613,0,3617038,0,3617038,0,3617038
2017,593,0,2896857,0,2896857,0,2896857
2017,704,0,4077002,0,4077002,0,4077002
2017,493,0,190197,0,190197,0,190197
2017,686,361401,2827283,0,2827283,0,3188684
2017,257,121365,4817670,0,4817670,0,4939035
2017,494,7277,247619,3115,244504,0,254896
2017,681,1463,1426604,,1426604,0,1428067
2017,286,52138,2998577,0,2998577,0,3050715
2017,255,0,1732447,0,1732447,0,1732447
2017,79,0,0,0,0,103569,103569
2017,81,0,0,0,0,0,0
2017,688,0,0,0,0,1055554,1055554
2017,531,0,756821,0,756821,212407,969228
2017,514,0,203448,0,203448,0,203448
2017,499,87495,639826,0,639826,0,727321
2017,532,0,1407468,0,1407468,0,1407468
2017,190,0,213600,0,213600,180000,393600
2017,598,0,975217,0,975217,0,975217
2017,260,70341,3997514,0,3997514,0,4067855
2017,838,0,21291,0,21291,0,21291
2017,839,4803,346306,0,346306,0,351109
2017,851,0,8791,0,8791,0,8791
2017,852,218821,3046746,0,3046746,0,3265567
2017,988,0,56089,0,56089,0,56089
2017,1056,631672,1215314,,1215314,0,1846986
2017,1044,0,33309,0,33309,0,33309
2017,1114,0,167196,0,167196,0,167196
2017,1129,234495,12466301,0,12466301,0,12700796
2017,644,447193,2542010,0,2542010,0,2989203
2017,752,584067,5770432,2516348,3254084,5844,6360343
2017,238,0,815347,0,815347,0,815347
2017,325,50578,340719,0,340719,0,391297
2017,622,0,1023722,193539,830183,0,1023722
2017,879,0,185766,0,185766,0,185766
2017,906,2571,518881,0,518881,0,521452
2017,370,40984,847399,0,847399,0,888383
2017,418,54329,103119,0,103119,0,157448
2017,574,18513,153707,0,153707,85470,257690
2017,399,13528,110916,0,110916,0,124444
2017,195,0,306086,0,306086,0,306086
2017,783,410032,908977,0,908977,0,1319009
2017,263,52267,153971,0,153971,0,206238
2017,194,4639,56949,0,56949,0,61588
2017,214,0,20574,0,20574,0,20574
2017,785,443462,12244815,0,12244815,0,12688277
2017,780,77124,286347,0,286347,0,363471
2017,782,250726,453266,0,453266,0,703992
2017,369,38246,51033,0,51033,0,89279
2017,713,0,174398,0,174398,0,174398
2017,941,3025,1078,0,1078,0,4103
2017,1091,111911,57264,0,57264,0,169175
2017,1045,0,52986,0,52986,0,52986
2017,1086,503444,91083,0,91083,0,594527
2017,937,2766,2955635,0,2955635,0,2958401
2017,1004,0,30020,0,30020,0,30020
2017,737,0,2624126,0,2624126,150123,2774249
2017,765,0,131016,0,131016,0,131016
2017,329,0,944091,0,944091,0,944091
2017,87,0,106205,0,106205,0,106205
2017,527,0,336208,0,336208,0,336208
2017,562,77329,1832110,0,1832110,0,1909439
2017,251,,51117,0,51117,,51117
2017,129,3387,310542,0,310542,233950,547879
2017,154,499739,275595,0,275595,0,775334
2017,516,0,1420606,0,1420606,0,1420606
2017,184,0,162407,0,162407,0,162407
2017,652,0,0,0,0,0,0
2017,637,0,599240,0,599240,0,599240
2017,88,0,0,0,0,4839,4839
2017,907,195,3568,0,3568,0,3763
2017,970,1125,144459,0,144459,0,145584
2017,1019,0,13171,0,13171,0,13171
2017,1016,0,503033,0,503033,0,503033
2017,1047,0,422276,0,422276,0,422276
2017,635,248362,1515194,0,1515194,0,1763556
