año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2017,776,96,1,0,4,0,96,1,0,4,0,3,2,7,0,0,8,4,1
2017,640,105,1,3,6,0,75,1,3,5,0,3,0,4,0,0,8,0,0
2017,315,448,0,0,0,0,443,0,0,0,0,0,0,0,20,20,0,0,0
2017,40,299,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
2017,508,100,0,0,5,0,100,0,0,5,0,1,2,1,0,0,0,3,2
2017,46,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,590,128,1,4,5,0,127,1,4,5,0,4,2,10,0,0,0,0,0
2017,777,117,2,2,5,0,96,2,2,5,0,4,1,10,0,0,10,0,0
2017,897,1171,22,8,34,1,1076,22,8,33,1,9,13,67,0,0,57,12,3
2017,965,88,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2017,461,202,1,1,5,0,15,0,0,2,0,1,0,1,0,0,0,0,0
2017,376,20,1,1,2,0,20,1,1,2,0,2,0,0,0,0,0,0,0
2017,621,113,1,2,4,0,108,1,2,4,0,2,0,11,0,0,12,0,0
2017,793,842,21,5,26,2,816,21,5,26,2,12,8,85,32,0,12,28,7
2017,1102,56,4,2,6,1,30,3,1,4,1,1,0,2,0,0,5,0,0
2017,,60,1,1,4,0,10,0,0,2,0,1,0,0,0,0,0,0,0
2017,712,297,3,2,8,0,243,3,2,6,0,5,0,18,0,0,7,0,0
2017,32,110,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
2017,361,70,0,0,0,0,69,0,0,0,0,1,0,0,0,12,0,0,0
2017,486,40,1,1,3,0,30,0,0,3,0,1,0,0,0,0,0,0,0
2017,595,174,4,2,5,0,165,4,2,5,0,3,1,16,0,0,8,0,0
2017,433,50,0,2,2,0,44,0,2,2,0,2,0,0,0,0,0,0,0
2017,1058,32,0,0,2,0,20,0,0,1,0,1,0,0,0,0,0,0,0
2017,261,39,0,1,3,0,39,0,1,3,0,1,0,0,0,0,0,0,0
2017,730,204,3,2,7,0,176,3,2,7,0,6,0,12,20,0,0,14,0
2017,577,226,5,2,7,0,223,5,2,6,0,5,0,10,0,0,0,22,0
2017,788,795,20,4,24,1,729,20,4,24,1,10,5,94,45,0,1,1,5
2017,865,106,3,2,4,0,106,3,2,4,0,3,0,1,0,0,0,0,0
2017,979,24,0,0,2,0,25,0,0,1,0,2,0,1,0,0,0,0,0
2017,998,18,0,0,1,0,17,0,0,1,0,1,0,1,0,0,0,0,0
2017,1072,28,0,0,2,0,28,0,0,2,0,2,0,1,0,0,0,8,2
2017,221,121,0,1,3,0,90,0,1,3,0,3,0,0,0,0,0,0,0
2017,506,75,3,2,5,0,75,3,2,5,0,2,0,0,0,0,0,0,3
2017,727,408,9,3,11,0,359,9,3,8,0,9,0,22,0,0,0,0,0
2017,355,74,0,0,2,0,74,0,0,2,0,3,0,0,0,0,0,0,0
2017,487,297,0,0,6,0,285,0,0,6,0,2,0,0,0,0,0,0,0
2017,938,1056,16,2,21,2,909,16,2,21,2,8,12,20,10,0,0,0,2
2017,886,110,0,0,3,0,102,0,0,2,0,1,0,0,0,0,0,6,1
2017,835,46,1,1,2,0,46,1,1,2,0,4,0,0,0,0,0,0,0
2017,999,15,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0
2017,798,449,16,2,14,1,384,16,2,14,1,8,0,80,0,0,10,10,2
2017,504,192,0,0,5,0,192,0,0,5,0,5,0,15,20,20,0,8,0
2017,247,43,1,1,3,0,43,1,1,3,0,4,3,6,0,0,0,5,0
2017,216,55,2,1,3,0,51,2,1,3,0,2,0,2,0,0,3,3,1
2017,654,63,2,2,5,0,63,1,2,5,0,1,0,0,0,0,5,0,0
2017,65,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2017,472,78,2,1,3,0,54,2,1,3,0,2,0,4,0,10,0,0,0
2017,427,36,0,0,0,0,36,0,0,0,0,1,0,0,0,10,0,0,0
2017,491,64,2,1,2,0,60,2,1,2,0,2,0,3,0,0,8,0,0
2017,551,30,1,1,1,0,30,1,1,1,0,1,0,15,0,0,15,0,0
2017,106,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
2017,819,137,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
2017,836,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,915,126,0,0,0,0,114,0,0,0,0,0,0,0,0,23,0,0,0
2017,942,29,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,1140,130,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
2017,748,590,12,3,22,1,568,12,3,16,1,11,4,26,27,0,0,34,7
2017,198,87,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2017,871,80,1,3,4,0,68,1,3,4,0,3,0,10,0,0,11,0,0
2017,948,54,1,1,3,1,54,1,1,3,1,1,0,0,0,0,0,0,0
2017,1051,140,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0
2017,1083,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2017,1096,75,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0
2017,679,848,19,1,18,1,759,18,1,18,1,22,0,46,15,12,0,0,0
2017,176,75,0,0,5,0,75,0,0,5,0,1,0,0,0,0,0,0,0
2017,537,69,0,0,6,0,60,0,0,5,0,2,0,6,0,0,3,1,2
2017,608,140,8,2,6,0,140,8,2,5,0,7,0,19,0,0,0,4,0
2017,596,140,5,1,5,0,134,3,1,5,0,5,0,10,0,0,0,0,0
2017,749,901,0,0,45,3,802,0,0,38,3,33,6,79,21,0,23,0,0
2017,758,1256,50,5,38,3,1181,41,5,38,3,12,8,60,40,0,45,30,6
2017,1104,860,20,2,24,3,709,16,2,24,3,12,7,81,55,14,15,18,8
2017,567,156,0,0,11,0,86,0,0,7,0,2,0,0,50,0,0,30,3
2017,677,564,0,0,14,1,387,0,0,13,1,6,2,64,10,0,18,0,0
2017,670,174,2,0,6,0,145,2,0,6,0,3,0,20,15,0,10,0,0
2017,588,154,0,0,9,0,131,0,0,7,0,2,0,15,0,18,12,0,0
2017,753,1351,66,9,44,4,1183,50,9,32,4,14,3,96,24,0,0,55,9
2017,887,334,0,0,0,0,325,0,0,0,0,1,0,0,0,0,0,0,0
2017,245,170,5,2,10,1,170,5,2,10,1,4,0,0,0,0,0,0,0
2017,603,190,6,2,8,1,152,6,2,8,1,3,0,5,0,0,8,4,1
2017,426,74,0,0,3,0,74,0,0,3,0,3,0,0,0,0,0,0,0
2017,232,84,12,2,5,0,79,12,2,5,0,1,0,0,0,0,5,5,2
2017,288,160,0,0,7,0,160,0,0,7,0,5,0,9,0,0,0,9,2
2017,246,76,6,2,8,0,82,6,2,8,0,2,0,6,0,0,0,0,0
2017,284,154,12,1,11,1,154,8,1,11,1,4,0,0,0,0,0,0,0
2017,18,94,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2017,356,99,0,0,0,0,99,0,0,0,0,0,0,0,60,0,0,0,0
2017,401,388,0,0,0,0,246,0,0,0,0,1,0,1,0,0,0,0,0
2017,733,659,15,5,18,1,577,10,5,18,1,5,4,26,4,0,7,0,3
2017,243,76,0,0,4,0,76,0,0,4,0,2,0,0,0,0,6,0,0
2017,380,250,0,0,0,0,164,0,0,0,0,1,0,0,0,0,0,0,0
2017,716,82,0,0,9,0,82,0,0,9,0,2,0,10,0,0,10,8,0
2017,534,100,0,0,7,1,100,0,0,7,1,4,0,7,0,0,0,0,0
2017,185,92,0,0,11,1,68,0,0,11,1,2,0,0,0,0,8,0,0
2017,258,152,0,0,10,1,149,0,0,10,1,3,0,9,1,0,4,4,3
2017,505,30,0,0,3,0,30,0,0,3,0,1,0,5,0,0,4,4,3
2017,268,140,0,0,10,1,140,0,0,10,1,2,0,8,0,0,10,0,0
2017,602,157,8,2,10,1,153,8,2,10,1,2,0,3,0,0,4,0,0
2017,254,172,7,9,10,1,172,7,9,10,1,2,0,16,0,0,5,0,0
2017,705,116,14,3,7,1,116,14,3,7,1,3,0,7,0,0,3,0,0
2017,133,60,10,2,3,0,48,8,2,3,0,1,0,0,0,0,0,0,0
2017,33,96,0,0,0,0,96,0,0,0,0,0,0,0,20,0,0,0,0
2017,143,67,0,0,0,0,67,0,0,0,0,0,0,0,3,0,0,0,0
2017,36,120,0,0,0,0,120,0,0,0,0,0,0,0,20,0,0,0,0
2017,756,389,3,3,16,2,368,3,3,16,2,4,0,14,0,0,0,0,0
2017,662,507,10,3,15,1,410,10,3,13,1,6,4,23,30,0,18,0,0
2017,192,192,0,0,0,0,192,0,0,0,0,1,0,0,0,0,0,0,0
2017,382,322,0,0,0,0,318,0,0,0,0,1,0,0,0,0,0,0,0
2017,322,339,0,0,0,0,339,0,0,0,0,1,0,0,0,0,0,0,0
2017,478,133,0,0,5,0,133,0,0,5,0,4,0,0,0,0,0,0,0
2017,352,144,0,0,0,0,127,0,0,0,0,1,0,0,0,0,0,0,0
2017,628,386,7,4,13,1,349,7,4,12,1,10,5,40,0,0,0,0,0
2017,291,178,0,0,0,0,173,0,0,0,0,0,0,,141,0,0,0,0
2017,495,122,0,0,6,0,87,0,0,6,0,3,0,0,0,0,0,6,
2017,845,332,11,2,12,0,277,11,2,10,0,8,3,12,30,0,20,0,0
2017,498,91,3,1,5,0,75,3,1,4,0,2,0,3,0,0,6,0,0
2017,314,202,0,0,0,0,175,0,0,0,0,1,0,0,0,0,0,0,0
2017,720,99,0,0,5,0,92,0,0,5,0,3,0,5,0,0,5,0,0
2017,721,510,14,2,18,1,393,14,2,15,1,13,3,25,30,15,13,0,0
2017,485,19,0,0,3,0,19,0,0,3,0,0,0,5,1,0,0,4,3
2017,273,235,3,1,14,1,200,2,1,14,1,2,0,13,0,0,14,8,0
2017,846,400,10,2,15,1,349,10,2,15,1,11,0,34,3,0,21,0,0
2017,847,85,0,0,9,0,80,0,0,9,0,3,0,0,0,0,0,23,3
2017,848,170,20,3,8,2,160,18,3,8,2,7,0,11,0,0,5,0,0
2017,916,99,0,0,4,0,82,0,0,3,0,2,0,16,0,0,6,0,0
2017,930,91,3,3,5,1,80,3,2,4,1,1,0,8,0,0,0,7,0
2017,954,406,14,3,11,1,312,14,3,10,1,5,2,20,0,0,12,0,0
2017,943,86,0,0,6,0,83,0,0,6,0,3,0,8,0,0,8,0,0
2017,949,1254,73,8,50,3,1134,71,8,45,3,25,8,118,82,8,45,0,0
2017,980,124,14,2,6,1,124,14,2,6,1,3,0,7,0,0,6,0,0
2017,981,53,0,0,5,0,46,0,0,5,0,1,0,1,0,0,12,8,2
2017,1024,220,14,2,16,1,180,9,2,12,1,2,0,26,0,0,0,17,0
2017,1017,47,0,0,0,0,43,0,0,0,0,0,0,10,0,0,0,0,0
2017,1000,198,0,0,13,1,179,0,0,9,1,3,0,34,0,0,7,0,0
2017,1018,152,4,4,8,1,145,2,4,8,1,2,0,17,1,1,0,0,0
2017,1001,91,7,2,10,1,56,5,2,9,1,2,0,0,0,0,0,0,0
2017,1007,271,12,7,12,0,261,9,7,10,0,10,0,25,30,0,0,20,4
2017,1008,238,8,3,7,0,225,8,3,7,0,4,0,23,0,0,0,20,0
2017,1010,132,8,3,5,0,130,8,3,5,0,4,0,13,0,0,0,18,0
2017,1011,98,4,2,5,0,87,4,2,4,0,3,0,9,0,0,18,0,0
2017,1012,188,8,8,9,0,168,6,6,9,0,5,0,24,0,0,0,13,0
2017,1013,613,24,12,21,2,519,24,12,20,2,10,0,62,25,0,42,0,0
2017,1041,160,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
2017,1073,250,10,8,10,1,171,7,8,10,1,3,0,20,15,0,12,26,10
2017,1087,364,6,6,12,1,359,4,6,12,1,4,0,56,2,0,0,0,0
2017,1109,209,5,4,9,1,184,4,4,8,1,3,0,30,6,0,0,4,0
2017,1110,164,8,6,8,1,124,8,6,8,1,5,0,7,0,0,2,2,2
2017,1112,20,0,0,3,0,10,0,0,3,0,1,0,4,0,0,0,0,0
2017,1120,100,0,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0
2017,1126,367,10,8,13,0,339,10,5,12,0,8,4,52,16,0,21,9,0
2017,789,367,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0
2017,326,154,0,0,0,0,154,0,0,0,0,0,0,0,6,,0,0,0
2017,442,104,6,3,7,1,104,6,3,7,1,1,0,1,0,0,0,1,0
2017,294,128,5,1,5,1,128,5,1,5,1,1,0,9,0,0,1,0,0
2017,378,44,2,2,5,0,42,1,2,5,0,1,0,2,0,0,4,0,0
2017,402,105,0,0,7,1,70,0,0,7,1,3,0,0,0,0,0,0,0
2017,29,185,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0
2017,450,32,0,0,4,0,3,0,0,4,0,1,0,0,0,0,5,0,0
2017,656,174,4,2,6,0,131,4,2,5,0,2,0,20,12,0,0,12,0
2017,333,72,1,1,5,1,72,1,1,5,1,1,0,21,0,0,0,0,0
2017,684,196,5,4,7,0,193,5,4,7,0,5,1,14,0,0,7,0,0
2017,422,90,0,0,4,1,50,0,0,4,1,1,0,7,0,0,0,1,1
2017,763,1025,40,13,37,2,1013,40,13,36,2,21,2,75,0,0,59,0,4
2017,741,656,3,5,24,2,554,3,5,24,2,11,6,69,24,0,0,0,0
2017,553,400,8,6,11,1,379,8,6,11,1,6,1,28,0,0,6,0,0
2017,357,202,2,1,5,0,24,0,0,5,0,2,0,0,0,0,0,12,1
2017,899,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,900,13,0,0,2,0,12,0,0,2,0,1,0,0,0,0,2,0,0
2017,932,41,0,0,2,0,41,0,0,2,0,1,0,3,0,0,0,0,0
2017,950,6,0,0,1,0,6,0,0,1,0,1,0,1,0,0,0,0,1
2017,966,46,2,1,2,1,25,1,1,2,1,2,0,0,0,0,0,0,1
2017,967,15,0,0,0,0,9,0,0,0,0,0,0,20,0,0,0,0,0
2017,982,131,1,0,6,1,118,0,0,5,1,4,0,11,0,0,4,11,2
2017,1014,19,0,0,3,0,17,0,0,3,0,3,0,6,0,0,21,0,3
2017,1080,105,8,2,7,1,105,8,2,7,1,2,0,8,0,0,0,6,1
2017,1074,12,0,0,2,0,12,0,0,2,0,1,0,1,0,0,0,0,0
2017,1084,8,0,0,3,0,7,0,0,3,0,1,0,2,0,0,0,2,3
2017,1113,20,1,1,2,0,20,1,1,2,0,1,0,11,0,0,2,1,1
2017,1137,14,0,0,2,0,12,0,0,2,0,1,0,0,0,0,0,0,2
2017,1142,159,6,5,6,0,130,6,5,6,0,4,0,7,0,0,0,8,2
2017,722,910,80,12,29,3,910,80,12,26,3,18,2,68,0,0,14,11,2
2017,660,339,0,0,12,0,310,0,0,9,0,5,0,10,0,0,21,0,0
2017,75,96,0,0,0,0,96,0,0,0,0,0,0,0,40,0,0,0,0
2017,249,131,3,2,8,1,131,3,2,8,1,3,0,1,0,0,8,0,0
2017,227,123,6,4,10,1,112,6,4,10,1,2,0,13,0,0,0,0,2
2017,150,76,0,0,4,0,76,0,0,4,0,2,0,0,0,0,4,0,0
2017,47,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,172,139,0,0,6,0,139,0,0,6,0,1,0,6,0,0,6,0,1
2017,581,103,3,2,4,0,103,3,2,4,0,4,0,1,0,0,1,0,0
2017,120,39,0,0,1,0,39,0,0,1,0,1,0,0,0,0,0,1,0
2017,445,154,0,0,2,0,140,0,0,2,0,0,0,0,0,0,0,0,0
2017,471,313,0,0,7,0,313,0,0,7,0,2,0,0,0,0,0,0,0
2017,53,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,199,175,0,0,3,0,175,0,0,3,0,1,0,0,0,0,4,0,0
2017,575,255,6,7,10,0,190,6,7,10,0,4,0,9,0,0,9,0,0
2017,528,96,6,3,5,0,96,6,3,4,0,3,1,2,0,0,5,0,0
2017,631,287,7,2,5,0,265,7,2,3,0,4,2,12,0,0,6,0,1
2017,699,394,0,0,10,0,373,0,0,10,0,9,2,36,0,0,37,0,0
2017,823,26,0,0,3,0,26,0,0,3,0,2,0,0,0,0,3,0,0
2017,849,142,0,0,5,0,83,0,0,5,0,3,0,0,0,0,6,0,0
2017,869,83,0,0,5,0,83,0,0,5,0,3,0,0,0,0,0,0,0
2017,955,62,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,983,222,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
2017,1002,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,1015,644,14,8,25,2,606,14,8,25,2,22,0,69,0,0,43,0,0
2017,51,28,0,0,0,0,28,0,0,0,0,0,0,0,32,0,0,0,0
2017,441,190,0,0,7,0,190,0,0,7,0,3,0,0,0,0,0,0,0
2017,327,231,0,0,0,0,226,0,0,0,0,0,0,0,40,20,0,0,0
2017,690,241,4,2,17,1,220,4,2,14,1,3,0,24,0,0,2,0,0
2017,262,72,2,2,7,0,72,2,2,7,0,2,1,4,0,0,0,6,0
2017,403,5,0,0,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0
2017,312,154,0,0,0,0,154,0,0,0,0,0,0,0,15,0,0,0,0
2017,589,93,2,1,4,0,84,2,1,4,0,6,0,6,0,0,6,0,0
2017,665,192,3,2,5,0,173,3,2,5,0,4,0,1,0,0,0,0,0
2017,334,21,0,0,0,0,21,0,0,0,0,0,0,1,1,1,0,0,0
2017,1075,1097,28,3,39,1,953,28,3,39,1,12,9,76,0,0,0,44,0
2017,751,1008,12,2,21,1,833,12,2,20,1,10,2,81,20,0,0,23,4
2017,186,43,1,0,3,1,43,1,0,3,1,3,0,0,0,0,0,0,0
2017,646,100,2,1,2,0,100,2,1,2,0,3,0,10,0,0,2,1,2
2017,536,79,1,1,3,0,79,1,1,3,0,5,0,8,0,0,3,1,1
2017,242,49,2,1,2,0,49,1,1,2,0,2,0,0,0,0,0,0,0
2017,490,194,0,0,4,0,171,0,0,3,0,1,0,1,0,15,0,15,0
2017,500,105,3,2,6,1,105,2,2,6,1,4,0,8,0,0,7,0,0
2017,206,48,0,0,3,0,48,0,0,3,0,1,0,0,0,0,0,0,0
2017,58,36,0,0,0,0,29,0,0,0,0,0,0,0,20,0,0,0,0
2017,572,436,12,4,11,0,356,12,4,9,0,10,0,17,50,0,12,0,0
2017,180,90,0,0,2,0,82,0,0,2,0,1,0,0,0,0,0,0,0
2017,549,103,3,2,3,0,103,3,2,3,0,6,0,6,0,0,0,0,0
2017,582,105,3,1,3,0,101,3,1,3,0,3,0,4,0,0,2,0,0
2017,743,457,15,2,14,1,436,15,2,13,1,6,3,38,0,0,20,0,0
2017,795,120,0,0,5,0,114,0,0,5,0,1,0,0,0,0,7,9,0
2017,269,24,0,0,3,0,24,0,0,3,0,1,0,0,0,0,0,0,0
2017,634,233,0,0,6,0,196,0,0,6,0,4,0,6,0,0,0,0,0
2017,1,39,0,1,4,0,39,0,1,4,0,1,0,2,0,0,0,0,0
2017,717,216,8,2,5,0,202,8,2,4,0,4,0,7,15,0,8,0,0
2017,373,140,0,0,0,0,138,0,0,0,0,1,0,0,0,0,0,0,0
2017,535,176,3,3,7,0,148,3,3,5,0,7,0,9,20,0,0,14,0
2017,824,991,32,6,33,2,955,32,6,27,2,43,8,43,12,0,113,1,1
2017,888,90,2,1,3,0,90,2,1,3,0,2,0,0,0,0,0,0,0
2017,902,19,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0
2017,968,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2017,1130,40,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,1141,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0
2017,1145,32,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0
2017,1122,28,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,1133,13,0,0,4,0,13,0,0,4,0,0,0,0,0,0,0,0,0
2017,346,206,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0
2017,27,97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2017,165,44,0,1,2,0,44,0,0,2,0,1,0,2,0,0,1,2,2
2017,956,495,12,2,12,0,459,12,2,10,0,10,0,16,12,0,0,19,0
2017,413,53,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2017,149,69,0,0,3,0,66,0,0,3,0,1,0,0,0,0,0,16,0
2017,612,154,7,3,7,1,154,7,3,7,1,9,0,6,0,0,0,0,0
2017,559,115,0,0,4,0,83,0,0,3,0,1,0,0,0,0,1,0,0
2017,7,134,0,0,5,0,124,0,0,5,0,1,0,0,0,0,0,0,0
2017,283,162,0,0,8,1,162,0,0,8,1,6,0,6,0,0,3,0,0
2017,37,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2017,153,195,0,0,8,1,144,0,0,8,1,8,0,0,0,0,0,0,0
2017,547,292,4,5,9,0,230,4,5,8,0,5,0,19,0,0,1,2,1
2017,397,80,0,0,0,0,80,0,0,0,0,2,0,0,0,18,0,0,0
2017,556,131,6,4,5,0,131,6,4,5,0,4,0,18,0,0,0,0,0
2017,42,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,218,0,0,0,0,205,0,0,0,0,1,0,0,0,35,0,0,0
2017,740,905,40,8,23,1,810,40,8,20,1,14,4,38,45,0,32,0,0
2017,217,84,0,0,3,0,41,0,0,3,0,1,0,0,0,0,0,0,0
2017,863,62,2,1,3,0,18,0,1,2,0,1,0,0,0,0,0,0,0
2017,889,828,0,0,22,2,747,0,0,17,2,14,9,64,0,0,0,24,4
2017,984,147,0,0,5,0,127,0,0,5,0,3,0,0,0,0,0,0,0
2017,1106,10,0,0,2,0,10,0,0,2,0,1,0,0,0,0,0,0,0
2017,1146,12,0,0,1,0,12,0,0,1,0,1,0,0,0,0,1,0,0
2017,34,68,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2017,791,118,2,1,5,0,118,2,1,5,0,2,0,0,0,0,0,0,0
2017,181,33,0,0,0,0,33,0,0,0,0,1,0,1,0,0,0,0,0
2017,430,17,0,0,1,0,17,0,0,1,0,1,0,0,0,0,0,0,0
2017,715,573,3,2,13,1,389,3,2,13,1,10,0,22,0,0,0,0,0
2017,521,52,0,0,3,0,44,0,0,3,0,4,0,0,0,0,0,0,1
2017,524,192,2,1,9,1,194,2,1,9,1,2,0,5,0,0,0,6,2
2017,432,40,0,0,2,0,16,0,0,2,0,1,0,0,0,0,0,0,0
2017,19,24,3,1,2,0,24,3,1,2,0,0,0,0,0,0,0,0,0
2017,25,48,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2017,26,84,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2017,890,606,18,2,17,1,594,18,2,17,1,21,4,48,20,0,0,14,0
2017,904,123,1,1,5,0,111,1,1,5,0,3,0,2,0,0,0,0,0
2017,957,1273,30,12,36,2,1134,30,12,36,2,16,0,120,20,0,40,35,12
2017,939,907,18,3,26,2,799,18,3,26,2,16,1,19,27,0,0,37,6
2017,236,106,1,1,5,0,99,1,1,5,0,0,0,8,0,0,15,0,0
2017,735,1013,36,6,23,2,899,36,6,21,2,11,2,109,45,0,0,10,2
2017,146,258,0,0,0,0,258,0,0,0,0,1,0,0,0,0,0,0,0
2017,363,157,0,0,5,1,157,0,0,5,1,1,0,3,0,0,0,6,1
2017,187,190,0,0,5,1,190,0,0,5,1,2,0,5,0,0,0,1,1
2017,265,71,0,0,2,0,71,0,0,2,0,5,0,0,0,0,0,0,0
2017,295,108,0,0,5,0,66,0,0,3,0,2,0,6,0,0,0,0,0
2017,496,256,4,2,5,1,156,2,2,4,1,3,0,0,0,0,0,0,0
2017,77,99,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2017,391,29,0,0,2,0,29,0,0,2,0,1,0,0,0,0,0,0,0
2017,240,199,2,1,4,0,161,2,1,4,0,2,0,2,0,0,0,0,0
2017,448,40,2,1,2,0,40,2,1,2,0,1,0,3,0,0,2,0,0
2017,151,144,0,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0
2017,425,32,3,1,2,0,28,3,1,2,0,1,0,0,0,0,0,0,0
2017,300,61,0,0,2,0,61,0,0,2,0,2,0,5,0,0,0,5,1
2017,339,104,1,1,5,1,47,1,1,5,1,3,0,0,0,0,0,0,0
2017,874,198,3,2,5,0,198,3,2,5,0,6,1,3,0,0,4,0,0
2017,905,822,18,4,21,3,766,18,4,19,3,8,5,47,0,0,0,25,7
2017,1123,12,0,0,2,0,12,0,0,2,0,1,0,0,0,0,0,0,0
2017,736,902,24,10,32,2,875,24,10,32,2,14,0,39,72,1,61,0,0
2017,459,30,0,0,2,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2017,320,114,0,0,4,0,114,0,0,4,0,1,0,0,0,1,0,8,4
2017,45,420,0,0,0,0,420,0,0,0,0,0,0,0,140,57,0,0,0
2017,618,131,2,1,5,0,115,2,1,5,0,6,1,12,0,0,20,0,0
2017,463,301,0,2,10,0,250,0,0,7,0,6,3,39,15,0,22,0,0
2017,891,105,2,3,9,0,93,2,3,9,0,3,0,0,0,0,0,0,0
2017,958,375,10,2,10,0,319,10,2,10,0,10,0,30,0,10,18,0,0
2017,244,48,1,1,2,0,48,0,1,2,0,2,0,4,0,0,0,0,0
2017,28,56,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2017,444,27,0,0,5,0,27,0,0,5,0,1,0,2,0,0,0,0,0
2017,479,83,0,0,2,0,83,0,0,0,0,1,0,0,0,0,0,36,2
2017,285,91,5,1,5,1,91,1,1,5,1,2,0,7,0,0,0,0,0
2017,253,140,12,5,10,1,140,7,5,10,1,6,0,0,0,0,2,18,3
2017,481,70,3,2,7,1,50,2,2,5,1,3,0,0,0,0,0,0,4
2017,540,121,5,3,8,1,120,5,3,8,1,5,0,0,0,0,0,0,0
2017,41,60,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2017,510,93,0,0,5,0,42,0,0,5,0,4,0,1,1,0,1,1,1
2017,305,10,0,0,0,0,10,0,0,0,0,1,0,3,0,0,0,0,0
2017,708,237,3,2,6,0,197,3,2,6,0,5,0,11,20,0,20,0,0
2017,755,1279,59,4,51,3,1152,53,4,51,3,19,11,181,30,0,0,57,8
2017,750,847,21,3,25,3,775,21,3,24,3,10,8,66,30,0,0,26,8
2017,696,584,22,2,16,1,560,22,2,16,1,12,6,63,0,0,12,21,4
2017,421,136,0,0,4,0,82,0,0,3,0,3,0,0,0,0,0,0,0
2017,827,184,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
2017,933,200,0,0,10,0,190,0,0,9,0,8,0,7,0,0,,32,2
2017,1030,151,7,5,18,1,151,7,2,10,1,1,0,5,0,0,0,0,0
2017,1003,16,0,0,2,0,16,0,0,2,0,1,0,4,0,0,6,6,2
2017,1050,16,0,0,1,0,8,0,0,1,0,1,0,6,0,0,0,2,1
2017,1043,112,8,6,11,1,106,8,6,10,1,1,0,0,0,0,0,13,3
2017,1128,36,2,2,4,0,26,2,2,4,0,1,0,2,0,0,36,5,3
