año,NCODI,altas_particular,estancias_particular,sesionHdia_particular,consulta_particular,cma_particular,urge_particular,hospDom_particular,altas_AsegPriv,estancias_AsegPriv,sesionHdia_AsegPriv,consulta_AsegPriv,cma_AsegPriv,urge_AsegPriv,hospDom_AsegPriv,altas_sns,estancias_sns,sesionHdia_sns,consulta_sns,cma_sns,urge_sns,hospDom_sns,altas_MutuaFun,estancias_MutuaFun,sesionHdia_MutuaFun,consulta_MutuaFun,cma_MutuaFun,urge_MutuaFun,hospDom_MutuaFun,altas_otrEntiPublica,estancias_otrEntiPublica,sesionHdia_otrEntiPublica,consulta_otrEntiPublica,cma_otrEntiPublica,urge_otrEntiPublica,hospDom_otrEntiPublica,altas_MATEPSS,estancias_MATEPSS,sesionHdia_MATEPSS,consulta_MATEPSS,cma_MATEPSS,urge_MATEPSS,hospDom_MATEPSS,altas_convIntern,estancias_conveInter,sesionHdia_conveInter,consulta_conveInter,cma_conveInter,urge_conveInter,hospDom_conveInter,altas_AccTrafic,estancias_AccTrafic,sesionHdia_AccTrafic,consulta_AccTrafic,cma_AccTrafic,urge_AccTrafic,hospDom_AccTrafic,otroRegimen,altas_otroRegim,estancias_otroRegim,sesionHdia_otroRegim,consulta_otroRegim,cma_otroRegim,urge_otroRegim,hospDom_otroRegim,total_altas,total_estancias,total_sesionHdia,total_consulta,total_cma,total_urgencias,total_hospDom
2017,950,16,16,0,10073,466,0,0,553,553,0,50608,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,0,"Otros",0,0,0,0,0,0,0,569,569,0,61994,1255,0,0
2017,966,188,430,0,22159,36,2162,0,3147,7679,0,68628,436,25712,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,1,4,0,10,0,106,0,0,0,0,0,0,0,0,0,0,0,37,0,26,0,"Otros",0,0,0,0,0,0,0,3336,8113,0,90834,535,28006,0
2017,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2181,0,3117,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",55,561,1163,235,0,0,97,269,2742,1163,3352,0,0,1436
2017,982,782,2690,149,8145,268,3088,0,7966,35502,2113,176796,4960,69064,0,13,25,0,295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,574,1,811,43,812,0,0,0,0,0,0,0,0,9,19,0,2049,1,479,0,"Otros",0,0,0,0,0,0,0,8946,38810,2263,188096,5272,73445,0
2017,1014,4,4,0,0,0,541,,0,0,0,0,2,4,,454,461,108,40319,2688,55300,,0,0,,,,,,0,0,,,,,,0,0,0,1,0,234,,0,0,0,49,0,1681,,1,1,0,45,0,935,,"Otros",0,0,,,,,,459,466,108,40414,2690,58695,0
2017,1080,1360,2855,376,12387,735,664,0,9502,34602,2275,416848,4669,112349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,729,16,1620,35,671,0,0,0,0,0,0,0,0,14,153,0,5627,7,1285,0,"Otros",0,0,0,0,0,0,0,11026,38339,2667,436482,5446,114969,0
2017,953,99,105,0,28954,1385,2231,0,59,68,0,26902,1243,4024,0,0,0,0,0,0,0,0,66,72,0,23564,789,4589,0,0,0,0,0,0,0,0,12,14,0,5045,31,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,236,259,0,84465,3448,11852,0
2017,1022,0,0,0,0,0,182,0,0,0,0,0,0,0,0,399,1307,163,43883,794,50703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,"Otros",0,0,0,0,0,0,0,399,1307,163,43883,794,51788,0
2017,1049,0,0,0,0,0,341,0,0,0,0,0,0,0,0,283,1270,165,27302,732,25050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,"Otros",1,6,0,0,0,0,0,284,1276,165,27302,732,25786,0
2017,794,83,849,0,270,10,717,3,257,3644,0,1069,33,639,9,39849,364124,41376,701976,7802,168868,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2345,0,1301,45,1673,0,0,0,0,0,0,0,0,169,4092,0,962,52,1698,0,"Otros",70,368,0,401,18,915,1,40563,375422,41376,705979,7960,174510,1140
2017,415,0,0,0,35,0,0,0,231,1714,4015,7216,0,25,12,684,5280,4117,13658,0,43,36,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,915,6994,8132,21117,0,68,48
2017,592,294,746,0,5162,0,338,0,4498,15649,0,78981,0,43432,0,1558,4010,0,27357,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,407,0,4021,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",367,448,0,6445,0,320,0,6946,21260,0,121966,0,44819,0
2017,497,482,1242,0,4892,0,181,0,1408,3586,0,50530,146,7458,0,2164,9341,0,302,107,105,0,304,789,0,2124,8,1286,0,0,0,0,0,0,0,0,381,998,0,5956,84,1310,0,0,0,0,0,0,0,0,410,999,0,6233,37,756,0,"Otros",0,0,0,0,0,0,0,5149,16955,0,70037,382,11096,0
2017,458,581,1032,0,0,0,379,0,9957,28910,0,0,0,78434,63,780,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,364,0,0,0,487,0,0,0,0,0,0,0,0,30,72,0,0,0,739,0,"Otros",0,0,0,0,0,0,0,11580,31573,0,0,0,80039,63
2017,726,19,60,0,74,0,290,0,41,366,0,309,0,274,0,15046,113889,19621,291864,3800,62681,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,106,0,2138,0,769,0,0,0,0,0,0,0,0,56,428,0,8,0,836,0,"Otros",0,0,0,0,0,0,0,15179,114849,19621,294393,3800,64850,149
2017,272,90,978,0,927,31,232,0,1569,8301,0,10004,162,16023,0,3863,16786,0,12351,1640,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,277,0,1080,17,1092,0,0,0,0,0,0,0,0,42,396,0,3288,2,1425,0,"Otros",0,0,0,0,0,0,0,5640,26738,0,27650,1852,19030,0
2017,805,109,1224,0,656,0,1151,0,188,1620,0,582,0,731,0,37827,375526,40981,705551,10395,149886,611,0,0,0,0,0,0,0,1,4,0,105,0,0,0,121,1164,0,693,0,981,0,0,0,0,628,0,738,0,212,3275,0,1081,0,1276,0,"Otros",0,0,0,0,0,0,0,38458,382813,40981,709296,10395,154763,611
2017,234,581,970,213,15730,319,1132,0,2348,7003,328,82747,1021,21147,0,2351,3565,0,14763,635,161,0,0,0,0,0,0,0,0,33,33,0,2236,6,0,0,363,900,0,3812,198,2982,0,0,0,0,0,0,0,0,212,753,0,9129,51,3006,0,"Otros",0,0,0,0,0,0,0,5888,13224,541,128417,2230,28428,0
2017,1074,40,40,0,7242,87,1586,0,1294,1294,12,49916,498,11758,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1394,1394,12,57158,585,13344,0
2017,1084,174,202,105,3352,292,1511,0,287,438,871,52181,920,19546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1059,1,185,0,0,0,0,0,0,0,0,1,2,0,982,0,101,0,"Otros",0,0,0,0,0,0,0,462,642,978,57574,1213,21343,0
2017,1113,330,330,156,1838,8,200,0,9,9,0,1500,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,339,339,156,3338,8,247,0
2017,1137,518,586,0,0,15,526,0,164,218,0,0,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,682,804,0,0,21,577,0
2017,1142,47,266,0,55,0,84,0,11,76,0,0,0,0,0,4883,34267,4398,93989,1414,41170,0,11,71,3,199,3,696,0,18,154,0,0,0,0,0,6,16,0,127,0,595,0,0,0,133,0,148,0,0,16,144,12,474,9,662,0,"Otros",2,7,0,0,0,0,0,4994,35001,4546,94844,1574,43207,0
2017,722,239,1887,0,98,1,1518,0,139,886,2,67,0,1954,0,37171,224735,23491,674486,3135,198393,336,35,230,1,20,0,93,0,118,716,0,430,9,501,0,33,383,0,21,1,920,0,75,572,1,34,0,443,0,238,2375,0,94,0,3933,0,"Otros",0,0,0,0,0,0,0,38048,231784,23495,675250,3146,207755,336
2017,660,3,3,0,3,1,38,0,14,100,25,29,0,61,0,11954,97889,7596,297780,5495,95893,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,103,0,319,19,632,0,14,88,0,0,0,395,0,58,576,0,0,9,3223,0,"Otros",0,0,0,0,0,0,0,12057,98759,7621,298131,5524,100242,233
2017,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,496,23701,6662,517,0,643,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,241,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,499,23943,6662,517,0,644,71
2017,249,361,696,27,8232,190,263,0,3480,10421,280,41911,891,37507,0,1301,8553,108,3098,1216,348,0,353,1117,25,852,42,281,0,0,0,0,0,0,0,0,71,378,0,115,61,82,0,0,0,0,414,0,286,0,11,27,0,959,0,302,0,"Otros",0,0,0,0,0,0,0,5577,21192,440,55581,2400,39069,0
2017,227,712,986,0,3739,430,280,0,6644,25504,3200,170008,4831,47408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1504,0,1138,222,1043,0,0,0,0,0,0,0,0,58,246,0,1818,3,901,0,"Otros",0,0,0,0,0,0,0,7944,28240,3200,176703,5486,49632,0
2017,150,497,730,0,1505,254,134,0,346,497,0,14237,389,2617,0,2223,8670,0,10332,5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,49,0,826,16,98,0,0,0,0,0,0,0,0,35,122,0,2054,10,167,0,"Otros",0,0,0,0,0,0,0,3135,10068,0,28954,5802,3016,0
2017,47,37,8039,0,0,0,0,0,100,7912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,137,15951,0,0,0,0,0
2017,172,700,866,0,0,172,28,0,565,888,151,0,148,4555,0,4005,31687,0,0,1017,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,244,0,0,42,119,0,0,0,0,0,0,0,0,4,6,0,0,0,89,0,"Otros",0,0,0,0,0,,0,5480,33691,151,0,1379,4814,0
2017,64,64,4546,0,374,0,0,0,80,7791,0,1179,0,0,0,16,22063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,160,34400,0,1553,0,0,0
2017,842,6,15,0,63,0,226,0,5,16,0,36,0,134,0,3757,22369,0,96969,2449,26986,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,84,0,215,0,0,0,0,63,0,79,0,17,65,0,131,0,510,0,"Otros",0,0,0,0,0,0,0,3789,22472,0,97346,2449,28150,328
2017,843,2,8,0,3,0,72,0,6,38,0,22,0,100,0,2672,14523,2452,63230,1363,15549,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,71,0,167,0,0,0,0,0,0,0,0,8,66,0,47,0,263,0,"Otros",2,6,0,4,0,32,0,2693,14651,2452,63377,1363,16183,186
2017,803,49,161,6,92,0,228,0,89,416,85,540,1,219,0,13314,84570,10456,234204,2770,54813,0,1,3,1,36,0,0,0,1,5,1,18,0,3,0,22,151,0,1203,0,613,0,11,58,14,195,0,110,0,51,564,0,300,0,863,0,"Otros",0,0,0,0,0,0,0,13538,85928,10563,236588,2771,56849,0
2017,211,29,675,0,2104,15,31,0,392,1672,0,19687,70,2163,0,13,15,0,0,0,0,0,596,2217,0,11841,24,3809,0,0,0,0,0,0,0,0,52,107,0,3509,0,283,0,0,0,0,0,0,0,0,0,0,0,357,0,53,0,"Otros",0,0,0,0,0,0,0,1082,4686,0,37498,109,6339,0
2017,773,25,151,1,24,0,448,0,209,1276,2,196,0,610,0,15678,95219,6339,267909,2670,70032,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,852,0,132,0,702,0,0,0,0,0,0,0,0,236,1440,0,0,0,1279,0,"Otros",0,0,0,0,0,0,0,16288,98938,6342,268261,2670,73071,10
2017,424,893,1370,4,14397,113,395,0,4248,9345,68,49149,982,19092,0,0,0,0,0,0,0,0,368,809,0,6438,41,1700,0,0,0,0,0,0,0,0,7,10,0,0,7,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,"Otros",0,0,0,0,0,0,0,5516,11534,72,69984,1143,22449,0
2017,298,307,828,0,3856,167,448,0,6724,22046,804,44125,982,24463,0,860,2275,107,8666,602,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,225,0,510,10,626,0,0,0,0,0,0,0,0,24,177,0,4385,1,151,0,"Otros",0,0,0,0,0,0,0,8014,25551,911,61542,1762,25767,0
2017,594,232,233,0,2909,80,55,0,1005,2449,0,33453,840,6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1245,2691,0,36362,920,6198,0
2017,237,88,253,0,0,32,73,0,317,573,0,532,61,4013,0,1473,20113,5621,1486,747,11740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,48,0,0,0,581,0,0,0,0,0,0,0,0,3,12,0,81,0,122,0,"Otros",0,0,0,0,0,0,0,1898,20999,5621,2099,840,16529,0
2017,16,2,575,0,0,0,0,0,0,0,0,0,0,0,0,46,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,48,8146,0,0,0,0,0
2017,768,9,214,1,77,0,7,0,12,48,9,168,2,134,0,1826,22625,7272,33280,792,12355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,40,1,146,0,0,0,0,0,0,0,0,6,152,0,152,0,40,0,"Otros",0,0,0,0,0,0,0,1854,23041,7282,33717,795,12682,0
2017,617,64,165,9,1229,14,1107,0,229,894,22,1063,17,915,0,8552,42853,7519,113123,2795,73712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,0,0,2,921,0,0,0,0,0,0,0,0,60,312,0,2542,11,1153,0,"Otros",0,0,0,0,0,0,0,8925,44288,7550,117957,2839,77808,0
2017,297,830,2160,0,9741,0,0,0,1199,2704,0,35852,0,5727,0,0,0,0,0,0,0,0,1502,2802,0,0,0,0,0,0,0,0,0,0,0,0,1040,2101,0,7637,0,3475,0,0,0,0,0,0,0,0,14,45,0,841,0,610,0,"Otros",0,0,0,0,0,0,0,4585,9812,0,54071,0,9812,0
2017,105,31,5451,0,0,0,0,0,0,0,0,0,0,0,0,117,14691,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,148,20142,2307,0,0,0,0
2017,544,36,38,3,733,0,77,0,38,140,16,949,0,919,0,5490,38073,8118,80344,1537,34535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,107,0,909,0,5,25,0,6,0,134,0,22,265,2,812,0,433,0,"Otros",0,0,207,315,0,0,0,5603,38565,8346,83266,1537,37007,0
2017,804,85,293,51,2891,18,1492,0,57,160,16,4223,36,1240,0,7008,33157,6887,129924,3675,60008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,85,0,418,4,1035,0,0,0,0,0,0,0,0,48,393,0,2343,10,947,0,"Otros",0,0,0,0,0,0,0,7216,34088,6954,139799,3743,64722,0
2017,104,1,723,0,0,0,0,0,0,0,0,0,0,0,0,716,28564,2672,0,0,0,0,0,0,0,0,0,0,0,8,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,725,30958,2672,0,0,0,0
2017,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,42,10464,0,0,0,0,0
2017,550,3,9,0,710,11,174,0,83,464,11,2525,28,2324,0,3633,27184,349,84837,2941,32694,402,0,0,0,0,0,0,0,0,0,899,1886,0,0,0,11,67,0,40,0,593,0,0,0,0,0,0,0,0,45,275,0,2123,4,1084,0,"Otros",0,0,0,0,0,0,0,3775,27999,1259,92121,2984,36869,402
2017,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8455,6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,33,8455,6357,0,0,0,0
2017,818,17,4676,0,0,0,0,0,7,2717,0,0,0,0,0,425,29866,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,449,37259,4587,0,0,0,0
2017,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,16113,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,233,16113,3580,0,0,0,0
2017,914,17,3306,0,0,0,0,0,6,102,0,0,0,0,0,1018,41978,8373,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,421,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1046,45807,8373,1599,0,0,0
2017,928,0,0,10,16,0,0,0,13,133,195,246,0,0,0,1115,11620,30882,67824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1128,11753,31087,68086,0,0,0
2017,964,4,21,1,37,0,117,0,24,203,10,52,0,97,0,10896,58919,14855,135250,3883,50535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,77,0,72,0,253,0,0,0,0,0,0,0,0,84,841,0,1863,0,816,0,"Otros",0,0,0,0,0,0,0,11024,60061,14866,137274,3883,51818,0
2017,1026,11,2725,0,162,0,0,0,1,4,0,4,0,0,0,772,32714,3645,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,348,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,789,35791,3645,2656,0,0,0
2017,1068,11,918,0,0,0,0,0,0,0,0,0,0,0,0,462,20280,10799,5322,0,0,0,0,0,0,0,0,0,0,21,1736,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,494,22934,11786,5322,0,0,0
2017,1108,4,7,0,160,0,120,0,61,160,5,193,4,1286,0,1095,5120,893,20020,404,19945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,0,91,0,487,0,9,14,0,13,0,137,0,10,15,0,18,0,173,0,"Otros",439,1719,38,2492,59,4613,0,1630,7073,936,22987,467,26761,0
2017,404,38,1497,0,449,13,112,20,9,1479,0,1725,16,368,0,1367,29443,0,10734,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,789,0,915,8,155,0,0,0,0,0,0,0,0,0,0,0,1087,0,0,0,"Otros",3,5,0,12,3,40,0,1421,33213,0,14922,2204,675,20
2017,270,629,941,3,4330,1357,797,0,4347,17630,1699,149433,8596,63667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,364,0,853,288,751,0,24,44,1,722,44,428,0,19,40,0,4024,26,584,0,"Otros",0,0,0,0,0,0,0,5215,19019,1703,159362,10311,66227,0
2017,676,0,0,0,1,0,56,0,0,0,0,2,0,197,0,3789,21900,2717,99097,2144,31853,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,253,0,0,0,15,92,0,144,0,24,111,0,0,0,326,0,"Otros",1,2,0,0,0,0,0,3815,22015,2732,99223,2144,32829,0
2017,709,60,357,0,0,0,0,0,10,32,0,0,0,0,0,6338,34359,9394,158705,3090,86549,0,12,35,0,0,0,0,0,69,431,0,0,0,0,0,32,119,0,0,0,0,0,1,1,0,0,0,0,0,65,239,0,0,0,0,0,"Otros",245,1219,0,0,0,0,0,6832,36792,9394,158705,3090,86549,0
2017,754,262,3240,0,281,0,1213,0,28,320,0,833,0,630,0,47805,384976,38596,1108581,14879,386224,0,12,79,0,0,0,0,0,23,209,0,0,0,0,0,92,889,0,3020,0,2965,0,2,8,0,1410,0,2100,0,249,3552,0,0,0,4989,0,"Otros",97,980,0,0,0,0,0,48570,394253,38596,1114125,14879,398121,0
2017,997,2,2,0,1,0,69,0,14,14,0,3,0,262,0,2682,5007,455,59149,1356,60565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,462,0,5,10,0,8,0,127,0,5,5,0,135,0,776,0,"Otros",7,7,0,11,0,65,0,2715,5045,455,59348,1356,62326,0
2017,1069,0,0,0,0,0,40,0,0,0,0,0,0,0,0,741,1576,480,34904,1145,37284,0,0,0,0,0,0,79,0,3,9,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,74,0,0,0,0,0,0,429,0,"Otros",1,4,0,0,0,0,0,745,1589,480,34904,1145,38204,0
2017,1118,364,408,3,1844,1033,189,0,1542,5419,1618,35293,3972,23895,0,0,0,0,0,0,0,0,1674,7324,1343,45295,3945,26613,0,134,304,0,1311,85,1,0,151,288,0,2056,369,606,0,0,0,0,0,0,0,0,22,103,0,160,7,585,0,"Otros",0,0,0,0,0,0,0,3887,13846,2964,85959,9411,51889,0
2017,734,12,31,0,8,0,101,0,66,279,4,64,1,304,0,18312,112339,13810,390916,3141,94151,0,0,0,0,0,0,0,0,1,12,1,11,0,16,0,12,60,2,499,1,693,0,25,120,60,96,0,198,0,41,372,0,131,0,1082,0,"Otros",0,0,0,0,0,0,0,18469,113213,13877,391725,3143,96545,0
2017,299,132,6540,0,2611,132,49,0,932,1068,0,56069,574,11462,0,450,856,0,3598,584,0,0,60,223,0,24121,0,6121,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,4,5,0,1235,0,0,0,"Otros",0,0,0,0,0,0,0,1578,8692,0,87787,1290,17632,0
2017,645,718,7925,0,1218,0,5,0,15,88,0,43269,0,2075,0,0,0,0,0,0,0,0,16,53,0,2175,0,2407,0,0,0,0,100,0,8,0,0,0,0,257,0,568,0,1,1,0,0,0,6,0,0,0,0,122,0,0,0,"Otros",0,0,0,8703,0,0,0,750,8067,0,55844,0,5069,0
2017,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37595,0,7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,10,37595,0,7080,0,0,0
2017,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,38176,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,98,38176,0,1038,0,0,0
2017,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,963,0,19003,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,592,1108,0,19653,0,2165,0
2017,802,1,10,0,563,0,0,0,4,125,0,151,0,0,0,1341,34942,0,21261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,1346,35077,0,21975,0,0,0
2017,266,1112,2335,19,15328,341,536,0,6830,13395,779,49098,1631,25681,0,2805,5249,3389,7602,348,1459,0,267,797,0,1139,43,1292,0,0,0,0,0,0,0,0,173,320,2,456,61,556,0,17,28,3,70,1,128,0,39,150,0,556,4,516,0,"Otros",0,0,0,0,0,0,0,11243,22274,4192,74249,2429,30168,0
2017,137,311,311,0,8600,0,181,0,467,467,0,35266,604,6161,0,202,202,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,980,980,0,43866,604,6435,0
2017,769,225,358,10,3347,0,0,0,572,1650,939,5314,0,0,0,1590,7159,6714,30657,0,0,0,0,0,0,0,0,0,0,3,10,54,138,0,0,0,2,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,2392,9183,7717,39461,0,0,0
2017,776,0,0,0,0,0,1,0,3,17,0,10,0,174,2,6425,25518,4018,106123,1501,39942,596,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,247,0,27,131,10,205,1,483,4,15,63,0,46,2,537,0,"Otros",10,57,1,21,0,329,0,6480,25786,4029,106412,1504,41713,602
2017,640,0,0,0,0,0,1,0,4,16,0,19,0,189,0,5556,18847,837,108140,2402,39380,746,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,33,0,21,0,313,0,6,22,0,7,0,107,0,6,25,0,59,0,309,0,"Otros",24,57,0,195,0,570,0,5603,19000,837,108444,2402,40869,746
2017,315,95,7426,44,29392,0,0,0,17,2157,246,5619,0,0,0,161,126115,5278,1306,0,0,0,0,0,0,0,0,0,0,23,23088,51853,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,296,158786,57421,38429,0,0,0
2017,40,3,431,0,19,0,0,0,0,0,0,0,0,0,0,38,100471,0,0,0,0,0,0,0,0,0,0,0,0,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otros",0,0,0,0,0,0,0,42,101267,0,19,0,0,0
